T(K) Nd(cm-3) Mu(cm2/Vs)
442 7.91042E+17 2.61908E+2
455 1.44414E+19 9.28487E+1
302 1.60923E+19 1.01649E+2
483 3.50987E+19 7.30554E+1
335 2.12500E+19 9.28055E+1
430 2.96870E+18 1.61856E+2
396 5.79022E+17 3.15814E+2
322 1.17744E+19 1.08212E+2
329 1.17236E+17 6.30169E+2
457 1.66906E+17 3.88643E+2
378 3.78284E+19 7.96510E+1
323 1.60655E+18 2.22393E+2
486 1.32697E+17 3.68596E+2
316 3.24784E+19 8.73427E+1
421 1.09818E+17 4.73369E+2
377 2.93873E+18 1.68520E+2
435 2.87394E+19 7.95767E+1
416 1.17772E+17 4.75025E+2
404 4.32598E+17 3.44706E+2
365 1.42563E+18 2.28319E+2
473 7.53533E+18 1.12077E+2
303 6.22267E+19 8.10665E+1
336 1.88398E+18 2.06626E+2
440 3.88965E+18 1.45095E+2
297 2.04287E+17 5.58104E+2
362 1.60809E+18 2.17679E+2
460 1.15469E+18 2.23444E+2
405 2.09902E+19 8.76366E+1
366 3.59781E+17 3.95657E+2
353 7.49730E+18 1.21349E+2
350 3.17634E+18 1.65773E+2
477 1.75020E+17 3.62074E+2
431 2.83859E+19 8.00642E+1
465 5.66615E+17 2.79695E+2
403 1.37590E+17 4.80112E+2
465 4.53902E+18 1.34495E+2
469 3.10341E+18 1.53905E+2
335 2.91637E+19 8.71622E+1
280 4.35601E+18 1.50942E+2
335 1.90763E+19 9.50985E+1
384 7.29917E+18 1.20232E+2
351 3.33824E+18 1.62493E+2
429 2.03785E+18 1.87371E+2
326 1.52415E+18 2.27231E+2
281 8.81827E+18 1.20400E+2
474 3.10477E+17 3.22665E+2
327 1.11881E+18 2.59947E+2
408 4.60602E+17 3.35283E+2
426 1.68626E+17 4.25686E+2
440 1.19553E+19 9.92081E+1
486 5.55292E+17 2.69645E+2
424 1.15890E+18 2.34051E+2
414 4.66404E+17 3.29598E+2
421 1.46209E+19 9.49506E+1
495 1.25884E+18 2.05762E+2
486 3.33946E+19 7.36185E+1
288 3.18194E+19 9.05288E+1
348 6.13061E+18 1.30075E+2
375 7.99879E+19 7.17223E+1
469 4.63446E+18 1.33026E+2
421 2.93614E+18 1.63695E+2
378 1.08384E+19 1.06603E+2
465 5.38386E+19 6.86793E+1
426 1.68671E+18 2.02148E+2
392 3.04907E+19 8.17394E+1
464 7.93329E+19 6.48815E+1
305 1.24067E+17 6.61192E+2
343 4.16409E+19 8.13592E+1
485 5.81351E+18 1.21250E+2
402 1.14434E+17 5.02107E+2
372 1.02881E+18 2.59970E+2
358 2.72151E+19 8.63516E+1
366 2.30361E+18 1.87106E+2
339 3.94497E+17 4.00376E+2
308 1.09264E+17 6.85062E+2
311 7.62755E+18 1.23490E+2
383 1.44368E+19 9.79856E+1
390 4.57174E+17 3.47527E+2
454 5.10782E+17 2.95228E+2
450 1.46817E+19 9.27918E+1
274 1.94281E+19 1.00350E+2
495 1.14533E+17 3.64809E+2
340 2.72357E+19 8.78985E+1
326 6.33903E+17 3.33439E+2
494 9.88124E+17 2.23177E+2
293 6.22511E+19 8.22331E+1
468 6.92107E+18 1.15701E+2
437 7.30512E+17 2.71630E+2
494 8.62400E+18 1.05516E+2
367 3.39853E+17 4.03482E+2
380 3.30649E+19 8.13795E+1
469 1.50664E+17 3.80713E+2
307 8.24330E+17 3.01109E+2
329 1.01889E+19 1.12077E+2
471 1.77362E+17 3.67105E+2
288 2.81483E+19 9.23542E+1
448 1.15527E+17 4.28281E+2
326 2.40067E+17 4.96508E+2
305 4.24118E+17 4.05645E+2
481 2.11138E+19 8.22496E+1
341 2.72394E+17 4.59464E+2
285 3.19655E+18 1.69122E+2
465 1.43499E+17 3.89254E+2
420 2.47877E+18 1.74961E+2
297 1.18920E+17 6.85277E+2
310 1.44470E+19 1.03571E+2
439 5.73984E+19 6.98194E+1
428 1.35853E+18 2.19317E+2
423 3.10934E+17 3.66490E+2
414 1.60040E+19 9.31147E+1
497 5.38296E+19 6.65619E+1
320 5.97534E+19 7.96669E+1
356 3.88400E+17 3.91955E+2
488 4.70300E+19 6.87555E+1
291 1.37594E+17 6.59836E+2
463 1.36314E+19 9.38538E+1
472 1.04783E+19 1.00870E+2
286 6.41905E+18 1.32116E+2
303 4.41673E+17 3.99558E+2
348 2.21368E+17 4.88073E+2
284 9.84195E+18 1.16576E+2
335 1.07746E+18 2.62921E+2
473 6.02086E+19 6.68802E+1
356 3.64876E+17 4.01238E+2
367 3.18825E+17 4.12153E+2
358 7.20905E+19 7.41317E+1
317 4.38676E+19 8.32621E+1
361 3.82980E+19 8.09169E+1
323 1.02315E+18 2.70952E+2
439 5.34749E+17 3.00431E+2
302 1.11108E+18 2.63872E+2
387 2.59241E+18 1.76050E+2
281 3.50070E+18 1.63482E+2
379 6.37085E+19 7.34720E+1
408 1.25038E+18 2.31621E+2
378 5.87657E+18 1.29897E+2
