T(K) Nd(cm-3) Mu(cm2/Vs)
273 1.00000E+17 7.75815E+2
273 1.14815E+17 7.36064E+2
273 1.31826E+17 6.97117E+2
273 1.51356E+17 6.59130E+2
273 1.73780E+17 6.22245E+2
273 1.99526E+17 5.86583E+2
273 2.29087E+17 5.52249E+2
273 2.63027E+17 5.19324E+2
273 3.01995E+17 4.87874E+2
273 3.46737E+17 4.57943E+2
273 3.98107E+17 4.29556E+2
273 4.57088E+17 4.02724E+2
273 5.24807E+17 3.77441E+2
273 6.02560E+17 3.53688E+2
273 6.91831E+17 3.31435E+2
273 7.94328E+17 3.10642E+2
273 9.12011E+17 2.91259E+2
273 1.04713E+18 2.73233E+2
273 1.20226E+18 2.56503E+2
273 1.38038E+18 2.41007E+2
273 1.58489E+18 2.26680E+2
273 1.81970E+18 2.13456E+2
273 2.08930E+18 2.01270E+2
273 2.39883E+18 1.90054E+2
273 2.75423E+18 1.79747E+2
273 3.16228E+18 1.70286E+2
273 3.63078E+18 1.61610E+2
273 4.16869E+18 1.53664E+2
273 4.78630E+18 1.46391E+2
273 5.49541E+18 1.39742E+2
273 6.30957E+18 1.33667E+2
273 7.24436E+18 1.28120E+2
273 8.31764E+18 1.23060E+2
273 9.54993E+18 1.18445E+2
273 1.09648E+19 1.14239E+2
273 1.25893E+19 1.10408E+2
273 1.44544E+19 1.06920E+2
273 1.65959E+19 1.03746E+2
273 1.90546E+19 1.00858E+2
273 2.18776E+19 9.82308E+1
273 2.51189E+19 9.58426E+1
273 2.88403E+19 9.36718E+1
273 3.31131E+19 9.16991E+1
273 3.80189E+19 8.99070E+1
273 4.36516E+19 8.82791E+1
273 5.01187E+19 8.68008E+1
273 5.75440E+19 8.54586E+1
273 6.60693E+19 8.42400E+1
273 7.58578E+19 8.31339E+1
273 8.70964E+19 8.21300E+1
278 1.00000E+17 7.66048E+2
278 1.14815E+17 7.27604E+2
278 1.31826E+17 6.89845E+2
278 1.51356E+17 6.52931E+2
278 1.73780E+17 6.17005E+2
278 1.99526E+17 5.82194E+2
278 2.29087E+17 5.48605E+2
278 2.63027E+17 5.16330E+2
278 3.01995E+17 4.85438E+2
278 3.46737E+17 4.55983E+2
278 3.98107E+17 4.27997E+2
278 4.57088E+17 4.01499E+2
278 5.24807E+17 3.76491E+2
278 6.02560E+17 3.52961E+2
278 6.91831E+17 3.30885E+2
278 7.94328E+17 3.10229E+2
278 9.12011E+17 2.90950E+2
278 1.04713E+18 2.73000E+2
278 1.20226E+18 2.56323E+2
278 1.38038E+18 2.40861E+2
278 1.58489E+18 2.26552E+2
278 1.81970E+18 2.13333E+2
278 2.08930E+18 2.01141E+2
278 2.39883E+18 1.89913E+2
278 2.75423E+18 1.79588E+2
278 3.16228E+18 1.70103E+2
278 3.63078E+18 1.61402E+2
278 4.16869E+18 1.53427E+2
278 4.78630E+18 1.46126E+2
278 5.49541E+18 1.39447E+2
278 6.30957E+18 1.33343E+2
278 7.24436E+18 1.27767E+2
278 8.31764E+18 1.22679E+2
278 9.54993E+18 1.18037E+2
278 1.09648E+19 1.13806E+2
278 1.25893E+19 1.09951E+2
278 1.44544E+19 1.06440E+2
278 1.65959E+19 1.03244E+2
278 1.90546E+19 1.00336E+2
278 2.18776E+19 9.76900E+1
278 2.51189E+19 9.52843E+1
278 2.88403E+19 9.30973E+1
278 3.31131E+19 9.11097E+1
278 3.80189E+19 8.93038E+1
278 4.36516E+19 8.76632E+1
278 5.01187E+19 8.61732E+1
278 5.75440E+19 8.48202E+1
278 6.60693E+19 8.35918E+1
278 7.58578E+19 8.24767E+1
278 8.70964E+19 8.14646E+1
283 1.00000E+17 7.56105E+2
283 1.14815E+17 7.18949E+2
283 1.31826E+17 6.82369E+2
283 1.51356E+17 6.46523E+2
283 1.73780E+17 6.11557E+2
283 1.99526E+17 5.77600E+2
283 2.29087E+17 5.44766E+2
283 2.63027E+17 5.13150E+2
283 3.01995E+17 4.82829E+2
283 3.46737E+17 4.53863E+2
283 3.98107E+17 4.26292E+2
283 4.57088E+17 4.00142E+2
283 5.24807E+17 3.75422E+2
283 6.02560E+17 3.52127E+2
283 6.91831E+17 3.30240E+2
283 7.94328E+17 3.09734E+2
283 9.12011E+17 2.90571E+2
283 1.04713E+18 2.72707E+2
283 1.20226E+18 2.56092E+2
283 1.38038E+18 2.40671E+2
283 1.58489E+18 2.26387E+2
283 1.81970E+18 2.13179E+2
283 2.08930E+18 2.00988E+2
283 2.39883E+18 1.89753E+2
283 2.75423E+18 1.79413E+2
283 3.16228E+18 1.69910E+2
283 3.63078E+18 1.61186E+2
283 4.16869E+18 1.53186E+2
283 4.78630E+18 1.45859E+2
283 5.49541E+18 1.39153E+2
283 6.30957E+18 1.33021E+2
283 7.24436E+18 1.27419E+2
283 8.31764E+18 1.22304E+2
283 9.54993E+18 1.17637E+2
283 1.09648E+19 1.13382E+2
283 1.25893E+19 1.09503E+2
283 1.44544E+19 1.05970E+2
283 1.65959E+19 1.02753E+2
283 1.90546E+19 9.98257E+1
283 2.18776E+19 9.71620E+1
283 2.51189E+19 9.47394E+1
283 2.88403E+19 9.25367E+1
283 3.31131E+19 9.05346E+1
283 3.80189E+19 8.87153E+1
283 4.36516E+19 8.70624E+1
283 5.01187E+19 8.55610E+1
283 5.75440E+19 8.41976E+1
283 6.60693E+19 8.29596E+1
283 7.58578E+19 8.18357E+1
283 8.70964E+19 8.08155E+1
288 1.00000E+17 7.46010E+2
288 1.14815E+17 7.10123E+2
288 1.31826E+17 6.74708E+2
288 1.51356E+17 6.39923E+2
288 1.73780E+17 6.05915E+2
288 1.99526E+17 5.72816E+2
288 2.29087E+17 5.40742E+2
288 2.63027E+17 5.09794E+2
288 3.01995E+17 4.80055E+2
288 3.46737E+17 4.51589E+2
288 3.98107E+17 4.24446E+2
288 4.57088E+17 3.98657E+2
288 5.24807E+17 3.74238E+2
288 6.02560E+17 3.51191E+2
288 6.91831E+17 3.29505E+2
288 7.94328E+17 3.09159E+2
288 9.12011E+17 2.90121E+2
288 1.04713E+18 2.72353E+2
288 1.20226E+18 2.55808E+2
288 1.38038E+18 2.40437E+2
288 1.58489E+18 2.26185E+2
288 1.81970E+18 2.12995E+2
288 2.08930E+18 2.00811E+2
288 2.39883E+18 1.89573E+2
288 2.75423E+18 1.79223E+2
288 3.16228E+18 1.69704E+2
288 3.63078E+18 1.60962E+2
288 4.16869E+18 1.52941E+2
288 4.78630E+18 1.45589E+2
288 5.49541E+18 1.38859E+2
