T(K) Nd(cm-3) Mu(cm2/Vs)
314 1.42915E+18 2.20971E+2
286 2.94324E+19 1.29716E+2
425 8.67006E+19 7.74831E+1
290 2.17899E+19 1.37518E+2
460 8.56355E+19 7.71082E+1
346 1.81195E+18 1.96988E+2
437 6.80855E+17 2.35715E+2
340 1.30671E+17 4.85910E+2
407 1.66885E+18 1.85963E+2
405 1.86206E+17 3.72472E+2
491 3.07193E+17 2.65960E+2
385 3.39909E+18 1.56702E+2
334 3.53169E+17 3.48914E+2
358 3.43672E+18 1.62505E+2
438 1.70100E+17 3.51842E+2
425 1.59615E+17 3.69283E+2
432 7.30822E+19 8.35711E+1
277 5.42698E+18 1.69961E+2
498 2.64260E+18 1.43248E+2
484 2.30455E+18 1.51748E+2
422 1.99230E+19 1.07649E+2
466 6.20706E+18 1.20924E+2
360 3.45029E+19 1.12005E+2
418 1.12315E+17 4.11232E+2
381 1.23223E+18 2.11972E+2
451 1.51179E+17 3.49542E+2
496 2.80159E+19 9.11381E+1
472 1.00275E+17 3.58268E+2
398 5.00802E+18 1.40214E+2
311 7.62013E+19 7.73611E+1
494 7.50855E+17 2.07188E+2
322 1.64331E+18 2.09411E+2
413 1.31989E+19 1.15187E+2
494 1.18340E+19 1.02484E+2
290 1.13040E+19 1.49600E+2
455 1.66319E+18 1.73917E+2
465 2.36654E+17 3.02281E+2
335 2.91463E+18 1.75278E+2
454 3.59155E+17 2.76509E+2
442 1.04019E+18 2.04740E+2
446 1.54664E+19 1.06450E+2
285 2.22680E+18 2.02693E+2
391 2.11782E+17 3.71218E+2
462 5.15920E+17 2.45083E+2
493 7.45933E+18 1.11877E+2
345 2.09930E+17 4.10741E+2
352 7.78830E+17 2.56822E+2
400 7.01541E+19 8.64542E+1
427 2.31389E+19 1.05017E+2
393 5.14893E+18 1.40420E+2
465 5.76687E+18 1.23021E+2
375 2.49090E+19 1.14592E+2
288 3.03902E+19 1.28223E+2
351 4.65994E+17 3.07822E+2
388 1.03246E+18 2.22176E+2
432 3.01795E+19 1.00901E+2
371 2.27008E+19 1.16781E+2
422 9.17646E+19 7.50564E+1
293 1.19021E+17 5.58076E+2
309 5.42623E+18 1.59588E+2
314 1.09983E+17 5.47790E+2
496 2.90109E+17 2.66740E+2
439 4.79007E+19 9.32126E+1
404 2.47463E+18 1.66158E+2
408 2.14382E+17 3.55660E+2
300 1.99234E+19 1.36857E+2
484 1.05040E+19 1.06254E+2
320 1.10595E+19 1.40749E+2
375 5.59624E+19 9.62652E+1
304 5.26373E+18 1.62085E+2
329 1.22757E+18 2.27590E+2
427 1.18470E+19 1.14220E+2
