T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
320 001_320 36.232 5.648790E-1 3.761981E+1 8.090220E+1 1.719220E+1 4.828950E-1 3.560239E+1 1.000000E+2 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 1.778E+16
320 002_320 36.232 5.643420E-1 3.753055E+1 8.089080E+1 1.713270E+1 4.823350E-1 3.552039E+1 1.000000E+2 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 1.778E+16
320 003_320 36.232 5.636000E-1 3.740547E+1 8.087500E+1 1.704980E+1 4.815760E-1 3.540427E+1 1.000000E+2 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 1.778E+16
320 004_320 36.232 5.625990E-1 3.723349E+1 8.085330E+1 1.693680E+1 4.805790E-1 3.524243E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 1.778E+16
320 005_320 36.232 5.612870E-1 3.700300E+1 8.082410E+1 1.678660E+1 4.793180E-1 3.502180E+1 1.000000E+2 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 1.778E+16
320 006_320 36.232 5.596080E-1 3.670406E+1 8.078830E+1 1.659380E+1 4.778000E-1 3.472965E+1 1.000000E+2 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 1.778E+16
320 007_320 36.232 5.575090E-1 3.633149E+1 8.074990E+1 1.635600E+1 4.760640E-1 3.435673E+1 1.000000E+2 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 1.778E+16
320 008_320 36.232 5.550900E-1 3.588763E+1 8.066190E+1 1.606850E+1 4.738120E-1 3.391332E+1 1.000000E+2 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 1.778E+16
320 009_320 36.232 5.524010E-1 3.538257E+1 8.059560E+1 1.575270E+1 4.709900E-1 3.344587E+1 1.000000E+2 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 1.778E+16
320 010_320 36.232 5.494570E-1 3.483076E+1 8.052460E+1 1.541080E+1 4.681960E-1 3.291530E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 1.778E+16
320 011_320 36.232 5.462180E-1 3.424520E+1 8.045420E+1 1.504920E+1 4.654960E-1 3.232938E+1 1.000000E+2 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 1.778E+16
320 012_320 36.232 5.428120E-1 3.363281E+1 8.032890E+1 1.466510E+1 4.619730E-1 3.174448E+1 1.000000E+2 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 1.778E+16
320 013_320 36.232 5.391700E-1 3.299386E+1 8.023470E+1 1.427320E+1 4.584330E-1 3.113469E+1 1.000000E+2 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 1.778E+16
320 014_320 36.232 5.352050E-1 3.232469E+1 8.013850E+1 1.386420E+1 4.551250E-1 3.046246E+1 1.000000E+2 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 1.778E+16
320 015_320 36.232 5.310550E-1 3.162097E+1 7.998320E+1 1.343120E+1 4.507260E-1 2.979894E+1 1.000000E+2 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 1.778E+16
320 016_320 36.232 5.265570E-1 3.087954E+1 7.987150E+1 1.298700E+1 4.466720E-1 2.907500E+1 1.000000E+2 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 1.778E+16
320 017_320 36.232 5.218720E-1 3.009955E+1 7.969630E+1 1.251880E+1 4.421340E-1 2.831445E+1 1.000000E+2 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 1.778E+16
320 018_320 36.232 5.168920E-1 2.927837E+1 7.956160E+1 1.204070E+1 4.374450E-1 2.752497E+1 1.000000E+2 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 1.778E+16
320 019_320 36.232 5.117360E-1 2.841714E+1 7.936390E+1 1.154120E+1 4.325970E-1 2.667875E+1 1.000000E+2 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 1.778E+16
320 020_320 36.232 5.063080E-1 2.751699E+1 7.920610E+1 1.103500E+1 4.274510E-1 2.581590E+1 1.000000E+2 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.800E-4 1.778E+16
320 021_320 36.232 5.007540E-1 2.658003E+1 7.897820E+1 1.051210E+1 4.221750E-1 2.489976E+1 1.000000E+2 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.800E-4 1.778E+16
320 022_320 36.232 4.949170E-1 2.560937E+1 7.879500E+1 9.986900E+0 4.167720E-1 2.396249E+1 1.000000E+2 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 3.800E-4 1.778E+16
320 023_320 36.232 4.889830E-1 2.460917E+1 7.853600E+1 9.450600E+0 4.109900E-1 2.299470E+1 1.000000E+2 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 3.800E-4 1.778E+16
320 024_320 36.232 4.828230E-1 2.358459E+1 7.831180E+1 8.917500E+0 4.055220E-1 2.199022E+1 1.000000E+2 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 3.800E-4 1.778E+16
320 025_320 36.232 4.765030E-1 2.254171E+1 7.802150E+1 8.380400E+0 3.991900E-1 2.099361E+1 1.000000E+2 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 3.800E-4 1.778E+16
