T d154 d184 d214 d244
d 150 180 210 240
290 1.631177000E-02 1.678079000E-02 1.765364100E-02 1.807230300E-02
295 1.521736000E-02 1.601645500E-02 1.696941900E-02 1.737805900E-02
300 1.264937600E-02 1.357482900E-02 1.464862800E-02 1.511460000E-02
305 6.976523000E-03 8.227033000E-03 9.460359000E-03 1.010504500E-02
310 -4.615433000E-03 -2.643288000E-03 -9.787750000E-04 -5.430200000E-05
315 -2.773405000E-02 -2.321189200E-02 -2.072560300E-02 -1.922621100E-02
320 -6.697882000E-02 -5.987086800E-02 -5.561816800E-02 -5.374213300E-02
325 -1.284879970E-01 -1.173296470E-01 -1.105037950E-01 -1.070724920E-01
330 -1.424299920E-01 -1.416730470E-01 -1.406009730E-01 -1.390024240E-01
335 -7.643439400E-02 -7.653649100E-02 -7.626857300E-02 -7.494407700E-02
340 5.895045000E-03 5.188590000E-03 4.831493000E-03 4.698265000E-03
