T d154 d184 d214 d244
d 150 180 210 240
290 4.272933500E-02 4.242774900E-02 4.210536600E-02 4.188653000E-02
295 4.130018700E-02 4.106717700E-02 4.079687200E-02 4.060245100E-02
300 4.006027700E-02 3.983108700E-02 3.960863100E-02 3.955143500E-02
305 3.943650800E-02 3.911713800E-02 3.901350400E-02 3.897815000E-02
310 3.863181500E-02 3.845615200E-02 3.836995800E-02 3.831272000E-02
315 3.803106700E-02 3.797736700E-02 3.786957600E-02 3.734739600E-02
320 3.782159500E-02 3.790011500E-02 3.769242800E-02 3.724111300E-02
325 3.723767300E-02 3.738927600E-02 3.726500300E-02 3.682193400E-02
330 3.631470900E-02 3.656159700E-02 3.649750000E-02 3.606314300E-02
335 3.495230600E-02 3.533767800E-02 3.536660100E-02 3.498025300E-02
340 3.160713400E-02 3.225968800E-02 3.246516400E-02 3.090031100E-02
