T d154 d184 d214 d244
d 150 180 210 240
290 6.962402000E-02 6.908595400E-02 6.782050600E-02 6.837193100E-02
295 6.772010900E-02 6.716937100E-02 6.594158700E-02 6.588227100E-02
300 6.563025000E-02 6.509135100E-02 6.385483000E-02 6.426836800E-02
305 6.401932200E-02 6.347504800E-02 6.222327700E-02 6.265306600E-02
310 6.224813400E-02 6.173041700E-02 6.041987500E-02 6.090354200E-02
315 6.080492300E-02 6.036807500E-02 5.904439800E-02 5.952514500E-02
320 6.026736500E-02 5.990003600E-02 5.856151400E-02 5.902088000E-02
325 5.990347900E-02 5.965019700E-02 5.838528300E-02 5.882527700E-02
330 6.019130300E-02 5.945032900E-02 5.874630300E-02 5.919115400E-02
335 6.161148700E-02 6.082747700E-02 6.018909900E-02 6.067120100E-02
340 6.323688900E-02 6.240583800E-02 6.182736500E-02 6.236356700E-02
