i1.dat - 19.4.2024  :31550000
T=294.01

i2.dat - 19.4.2024  :31584000
T=294.06

i3.dat - 19.4.2024  :31614000
T=294.11

i4.dat - 19.4.2024  :31644000
T=294.13

cprpf1Mn1.dat - 19.4.2024  :35604000
T=293.46 f=1000000 Vm=0.01 Im=10

cprpf1Mn2.dat - 19.4.2024  :35696000
T=293.33 f=1000000 Vm=0.01 Im=10

cprp100fn1.dat - 19.4.2024  :35790000
T=293.21 f=100000 Vm=0.01 Im=10

cprp100fn2.dat - 19.4.2024  :35882000
T=293.09 f=100000 Vm=0.01 Im=10

cprp10fn1.dat - 19.4.2024  :35978000
T=293.00 f=10000 Vm=0.01 Im=10

cprp10fn2.dat - 19.4.2024  :36072000
T=292.92 f=10000 Vm=0.01 Im=10

cprpf1Mn3.dat - 19.4.2024  :36196000
T=292.83 f=1000000 Vm=0.01 Im=10

cprpf1Mn4.dat - 19.4.2024  :36288000
T=292.80 f=1000000 Vm=0.01 Im=10

cprp100fn3.dat - 19.4.2024  :36382000
T=292.77 f=100000 Vm=0.01 Im=10

cprp100fn4.dat - 19.4.2024  :36476000
T=292.72 f=100000 Vm=0.01 Im=10

cprp10fn3.dat - 19.4.2024  :36570000
T=292.70 f=10000 Vm=0.01 Im=10

cprp10fn4.dat - 19.4.2024  :36664000
T=292.65 f=10000 Vm=0.01 Im=10

cprp0Vn1.dat - 19.4.2024  :37002000
T=292.61 f=1000000 Vm=0.01 Im=10

cprp0V4n1.dat - 19.4.2024  :37254000
T=292.57 f=1000000 Vb=0.4 Vm=0.01 Im=10

rrm1V2n1.dat - 19.4.2024  :37446000
T=292.54 f=1000000 Vb=-1.2 Vm=0.01 Im=10

rrm1Vn1.dat - 19.4.2024  :37588000
T=292.55 f=1000000 Vb=-1 Vm=0.01 Im=10

rrm0V8n1.dat - 19.4.2024  :37730000
T=292.54 f=1000000 Vb=-0.8 Vm=0.01 Im=10

rrm0V6n1.dat - 19.4.2024  :37870000
T=292.52 f=1000000 Vb=-0.6 Vm=0.01 Im=10

rrm0V4n1.dat - 19.4.2024  :38012000
T=292.50 f=1000000 Vb=-0.4 Vm=0.01 Im=10

rrm0V2n1.dat - 19.4.2024  :38152000
T=292.48 f=1000000 Vb=-0.2 Vm=0.01 Im=10

rr2V22E-16n1.dat - 19.4.2024  :38294000
T=292.47 f=1000000 Vm=0.01 Im=10

rr0V2n1.dat - 19.4.2024  :38434000
T=292.45 f=1000000 Vb=0.2 Vm=0.01 Im=10

rr0V4n1.dat - 19.4.2024  :38576000
T=292.43 f=1000000 Vb=0.4 Vm=0.01 Im=10

