N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.217151168E+00 1.212750101E+00 1.208776963E+00 1.205107029E+00
1.016672606E+01 1.221821493E+00 1.217371652E+00 1.213383149E+00 1.209711857E+00
1.033324570E+01 1.225210657E+00 1.220728958E+00 1.216745196E+00 1.213098571E+00
1.049996187E+01 1.227665960E+00 1.223178079E+00 1.219227494E+00 1.215639455E+00
1.066670514E+01 1.229462704E+00 1.225003554E+00 1.221124201E+00 1.217638435E+00
1.083333839E+01 1.230817271E+00 1.226431474E+00 1.222672351E+00 1.219343652E+00
1.100000000E+01 1.231901377E+00 1.227644409E+00 1.224066472E+00 1.220961409E+00
1.116672606E+01 1.232855306E+00 1.228794815E+00 1.225471088E+00 1.222665459E+00
1.133324570E+01 1.233799047E+00 1.230014776E+00 1.227026803E+00 1.224598425E+00
1.149996187E+01 1.234839904E+00 1.231419752E+00 1.228848373E+00 1.226863092E+00
1.166670514E+01 1.236075137E+00 1.233104870E+00 1.231014063E+00 1.229506898E+00
1.183333839E+01 1.237588107E+00 1.235133886E+00 1.233550823E+00 1.232509585E+00
1.200000000E+01 1.239438202E+00 1.237525601E+00 1.236425617E+00 1.235787253E+00
1.216672606E+01 1.241648423E+00 1.240247649E+00 1.239554650E+00 1.239220226E+00
1.233324570E+01 1.244198890E+00 1.243226736E+00 1.242832536E+00 1.242694768E+00
1.249996187E+01 1.247034093E+00 1.246375104E+00 1.246168801E+00 1.246137723E+00
1.266670514E+01 1.250084031E+00 1.249621142E+00 1.249513509E+00 1.249528908E+00
1.283333839E+01 1.253289341E+00 1.252928807E+00 1.252862305E+00 1.252892023E+00
1.300000000E+01 1.256618232E+00 1.256299898E+00 1.256244986E+00 1.256275461E+00
