N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 -4.536738800E-02 -5.561112900E-02 -6.616304000E-02 -7.371156700E-02
1.016672606E+01 -4.770903400E-02 -5.802968100E-02 -6.861153800E-02 -7.605723600E-02
1.033324570E+01 -4.921131300E-02 -5.940925700E-02 -6.979789400E-02 -7.692087100E-02
1.049996187E+01 -4.991934100E-02 -5.978164200E-02 -6.973500700E-02 -7.628618800E-02
1.066670514E+01 -4.984389200E-02 -5.912788900E-02 -6.837019700E-02 -7.406198800E-02
1.083333839E+01 -4.894395400E-02 -5.736212600E-02 -6.557533300E-02 -7.008498900E-02
1.100000000E+01 -4.711935200E-02 -5.433366700E-02 -6.116752800E-02 -6.416769800E-02
1.116672606E+01 -4.421695300E-02 -4.985607700E-02 -5.497299100E-02 -5.620631100E-02
1.133324570E+01 -4.006007400E-02 -4.377701500E-02 -4.694720300E-02 -4.634780200E-02
1.149996187E+01 -3.451399200E-02 -3.609757000E-02 -3.733716100E-02 -3.515950100E-02
1.166670514E+01 -2.759382900E-02 -2.711904800E-02 -2.680977800E-02 -2.366172600E-02
1.183333839E+01 -1.959120400E-02 -1.753002300E-02 -1.640038200E-02 -1.307447200E-02
1.200000000E+01 -1.113812800E-02 -8.303007000E-03 -7.187959000E-03 -4.333469000E-03
1.216672606E+01 -3.095653000E-03 -3.546080000E-04 1.538410000E-04 2.277372000E-03
1.233324570E+01 3.756172000E-03 5.836795000E-03 5.577423000E-03 7.071629000E-03
1.249996187E+01 9.041365000E-03 1.034716400E-02 9.486502000E-03 1.059773000E-02
1.266670514E+01 1.286231400E-02 1.358852300E-02 1.238512800E-02 1.332148600E-02
1.283333839E+01 1.559322000E-02 1.600152800E-02 1.464903100E-02 1.552463500E-02
1.300000000E+01 1.761638400E-02 1.789134000E-02 1.648864500E-02 1.735029500E-02
