N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+16 290 1.500E-4 1.245893929E+00 1.269147887E+00
1.468000E+10 1.778E+16 290 1.500E-4 1.247299264E+00 1.269153809E+00
2.154000E+10 1.778E+16 290 1.500E-4 1.254529250E+00 1.269162340E+00
3.162000E+10 1.778E+16 290 1.500E-4 1.255425405E+00 1.269174683E+00
4.642000E+10 1.778E+16 290 1.500E-4 1.255914005E+00 1.269192538E+00
6.813000E+10 1.778E+16 290 1.500E-4 1.256260191E+00 1.269218241E+00
1.000000E+11 1.778E+16 290 1.500E-4 1.264442629E+00 1.269293023E+00
1.468000E+11 1.778E+16 290 1.500E-4 1.268962070E+00 1.271546233E+00
2.154000E+11 1.778E+16 290 1.500E-4 1.269146884E+00 1.274804062E+00
3.162000E+11 1.778E+16 290 1.500E-4 1.272460618E+00 1.274983244E+00
4.642000E+11 1.778E+16 290 1.500E-4 1.275010602E+00 1.275120653E+00
6.813000E+11 1.778E+16 290 1.500E-4 1.275221847E+00 1.275294613E+00
1.000000E+12 1.778E+16 290 1.500E-4 1.275456315E+00 1.275504094E+00
1.468000E+12 1.778E+16 290 1.500E-4 1.275710673E+00 1.275741837E+00
2.154000E+12 1.778E+16 290 1.500E-4 1.288683350E+00 1.288705721E+00
3.162000E+12 1.778E+16 290 1.500E-4 1.288970048E+00 1.288984514E+00
4.642000E+12 1.778E+16 290 1.500E-4 1.289258314E+00 1.289267638E+00
6.813000E+12 1.778E+16 290 1.500E-4 1.298180695E+00 1.299175711E+00
1.000000E+13 1.778E+16 290 1.500E-4 1.310424772E+00 1.310911517E+00
