T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.223986476E+00 1.239534769E+00 1.253481744E+00 1.268297368E+00 1.284432887E+00 1.302246181E+00 1.322626954E+00 1.345400253E+00 1.370253479E+00
295 1.220466062E+00 1.237276078E+00 1.251944013E+00 1.266566499E+00 1.282499339E+00 1.299882973E+00 1.320147946E+00 1.342987983E+00 1.367912478E+00
300 1.214790887E+00 1.235431488E+00 1.250979514E+00 1.265748551E+00 1.281374868E+00 1.298447283E+00 1.318495445E+00 1.341165082E+00 1.365898833E+00
305 1.204095231E+00 1.232593569E+00 1.250377114E+00 1.265606645E+00 1.281151679E+00 1.298021414E+00 1.317742946E+00 1.339984374E+00 1.364465955E+00
310 1.183487651E+00 1.226996662E+00 1.249396142E+00 1.265932329E+00 1.281840279E+00 1.298393307E+00 1.316778769E+00 1.339516366E+00 1.363781323E+00
315 1.145277147E+00 1.215693026E+00 1.247015194E+00 1.266236183E+00 1.282808959E+00 1.299545351E+00 1.317563615E+00 1.339936821E+00 1.363868177E+00
320 1.080823407E+00 1.192326258E+00 1.241551813E+00 1.265993581E+00 1.283996976E+00 1.301217170E+00 1.319130004E+00 1.341231861E+00 1.364811591E+00
325 1.026672586E+00 1.152352483E+00 1.229996627E+00 1.263924120E+00 1.285105423E+00 1.303172549E+00 1.321235462E+00 1.343237896E+00 1.366427447E+00
330 1.027336932E+00 1.086296639E+00 1.207554206E+00 1.258687755E+00 1.285413103E+00 1.305264025E+00 1.323849591E+00 1.345789111E+00 1.368737453E+00
335 1.030221365E+00 1.022500604E+00 1.166940753E+00 1.247296336E+00 1.283978072E+00 1.307064308E+00 1.326704741E+00 1.348985451E+00 1.371920177E+00
340 1.035590459E+00 1.022965076E+00 1.101946003E+00 1.225410678E+00 1.279101756E+00 1.307860478E+00 1.329448751E+00 1.352454501E+00 1.375594766E+00
