N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.224652503E+00 1.221114381E+00 1.215358817E+00 1.204393600E+00 1.183192662E+00 1.143995376E+00 1.078127176E+00 1.026840172E+00 1.027600368E+00 1.030585895E+00 1.035993148E+00
1.600000000E+01 1.284793390E+00 1.282766312E+00 1.281711132E+00 1.281280127E+00 1.281761482E+00 1.282699174E+00 1.283920562E+00 1.284969477E+00 1.285249616E+00 1.283638093E+00 1.278484725E+00
1.700000000E+01 1.369940539E+00 1.367464892E+00 1.365548053E+00 1.364418005E+00 1.363769280E+00 1.363908502E+00 1.364913848E+00 1.366648221E+00 1.368640477E+00 1.371832884E+00 1.375433275E+00
1.549996187E+01 1.252558493E+00 1.251077867E+00 1.250185433E+00 1.249436522E+00 1.248387614E+00 1.245879019E+00 1.240177719E+00 1.228113821E+00 1.204901474E+00 1.163444434E+00 1.096496746E+00
1.649996187E+01 1.322787857E+00 1.320214260E+00 1.318411620E+00 1.317394577E+00 1.317319268E+00 1.318079141E+00 1.319925008E+00 1.322116425E+00 1.324751715E+00 1.327619797E+00 1.330388964E+00
1.674996808E+01 1.344554364E+00 1.341863146E+00 1.339838325E+00 1.338576642E+00 1.338324052E+00 1.338738266E+00 1.340268559E+00 1.342260252E+00 1.344939817E+00 1.348117801E+00 1.351565986E+00
1.624993176E+01 1.302864138E+00 1.300588493E+00 1.299011354E+00 1.298329012E+00 1.298522641E+00 1.299564959E+00 1.301329182E+00 1.303336503E+00 1.305429703E+00 1.307210385E+00 1.307941027E+00
1.574996808E+01 1.268556670E+00 1.266831318E+00 1.265966938E+00 1.265809339E+00 1.265458942E+00 1.265718876E+00 1.265400698E+00 1.263358212E+00 1.257830030E+00 1.244350090E+00 1.221562484E+00
1.524993176E+01 1.239079942E+00 1.237239813E+00 1.235355135E+00 1.232430152E+00 1.226652620E+00 1.214956820E+00 1.192231758E+00 1.150974784E+00 1.083176391E+00 1.022704859E+00 1.023265764E+00
