T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.234753886E+00 1.217133016E+00 1.762087000E-02 1.234741957E+00 1.217114838E+00 1.762711900E-02 1.192900000E-05 1.817800000E-05
295 1.233316364E+00 1.215877839E+00 1.743852500E-02 1.233306036E+00 1.215861713E+00 1.744432300E-02 1.032800000E-05 1.612600000E-05
300 1.231581846E+00 1.215368433E+00 1.621341300E-02 1.231572864E+00 1.215354013E+00 1.621885100E-02 8.982000000E-06 1.442000000E-05
305 1.228487336E+00 1.215284286E+00 1.320305000E-02 1.228479383E+00 1.215271195E+00 1.320818800E-02 7.953000000E-06 1.309100000E-05
310 1.221875870E+00 1.215014158E+00 6.861712000E-03 1.221868599E+00 1.215001914E+00 6.866685000E-03 7.271000000E-06 1.224400000E-05
315 1.208143642E+00 1.213505190E+00 -5.361548000E-03 1.208136672E+00 1.213493168E+00 -5.356496000E-03 6.970000000E-06 1.202200000E-05
320 1.180825227E+00 1.209084994E+00 -2.825976700E-02 1.180818197E+00 1.209072107E+00 -2.825391000E-02 7.030000000E-06 1.288700000E-05
325 1.132704902E+00 1.197909929E+00 -6.520502700E-02 1.132697557E+00 1.197894683E+00 -6.519712600E-02 7.345000000E-06 1.524600000E-05
330 1.055295158E+00 1.173442188E+00 -1.181470300E-01 1.055287670E+00 1.173422521E+00 -1.181348510E-01 7.488000000E-06 1.966700000E-05
335 1.020213642E+00 1.124951981E+00 -1.047383390E-01 1.020206275E+00 1.124925943E+00 -1.047196680E-01 7.367000000E-06 2.603800000E-05
340 1.021240262E+00 1.041641179E+00 -2.040091700E-02 1.021232592E+00 1.041608496E+00 -2.037590400E-02 7.670000000E-06 3.268300000E-05
