N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 325 1.500E-4 1.253825328E+00 1.333820270E+00
1.468000E+10 1.000E+17 325 1.500E-4 1.272887072E+00 1.333876381E+00
2.154000E+10 1.000E+17 325 1.500E-4 1.287821465E+00 1.333958333E+00
3.162000E+10 1.000E+17 325 1.500E-4 1.299300773E+00 1.334077751E+00
4.642000E+10 1.000E+17 325 1.500E-4 1.308090122E+00 1.334251226E+00
6.813000E+10 1.000E+17 325 1.500E-4 1.314879796E+00 1.334502084E+00
1.000000E+11 1.000E+17 325 1.500E-4 1.320220144E+00 1.334862468E+00
1.468000E+11 1.000E+17 325 1.500E-4 1.324526514E+00 1.335375475E+00
2.154000E+11 1.000E+17 325 1.500E-4 1.328117915E+00 1.336096645E+00
3.162000E+11 1.000E+17 325 1.500E-4 1.331258065E+00 1.337093635E+00
4.642000E+11 1.000E+17 325 1.500E-4 1.334180307E+00 1.338442589E+00
6.813000E+11 1.000E+17 325 1.500E-4 1.337092955E+00 1.340220055E+00
1.000000E+12 1.000E+17 325 1.500E-4 1.340171110E+00 1.342490824E+00
1.468000E+12 1.000E+17 325 1.500E-4 1.343544206E+00 1.345294415E+00
2.154000E+12 1.000E+17 325 1.500E-4 1.347287132E+00 1.348635245E+00
3.162000E+12 1.000E+17 325 1.500E-4 1.351420596E+00 1.352481195E+00
4.642000E+12 1.000E+17 325 1.500E-4 1.355923150E+00 1.356773147E+00
6.813000E+12 1.000E+17 325 1.500E-4 1.360751604E+00 1.361442461E+00
1.000000E+13 1.000E+17 325 1.500E-4 1.365860737E+00 1.366427446E+00
