N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.010494401E+00 1.010850109E+00 1.011110146E+00 1.011298637E+00 1.011436460E+00 1.011541055E+00 1.011627473E+00 1.011710256E+00 1.011806209E+00 1.011938384E+00 1.012141603E+00 1.016064102E+00 1.038698633E+00 1.061880700E+00 1.083022701E+00 1.100205161E+00 1.112986619E+00 1.122144962E+00 1.128810780E+00
1.600000000E+01 1.205107029E+00 1.209711857E+00 1.213098571E+00 1.215639455E+00 1.217638435E+00 1.219343652E+00 1.220961409E+00 1.222665459E+00 1.224598425E+00 1.226863092E+00 1.229506898E+00 1.232509585E+00 1.235787253E+00 1.239220226E+00 1.242694768E+00 1.246137723E+00 1.249528908E+00 1.252892023E+00 1.256275461E+00
1.700000000E+01 1.173816779E+00 1.189435814E+00 1.202701733E+00 1.214088706E+00 1.224139047E+00 1.233288138E+00 1.241779698E+00 1.249676236E+00 1.256938601E+00 1.263521168E+00 1.269430781E+00 1.274734539E+00 1.279537459E+00 1.283957174E+00 1.288063042E+00 1.292057377E+00 1.296231628E+00 1.300184900E+00 1.304316629E+00
1.549996187E+01 1.189392252E+00 1.191529460E+00 1.193112473E+00 1.194340684E+00 1.195374488E+00 1.196348151E+00 1.197379986E+00 1.198577776E+00 1.200037126E+00 1.201831702E+00 1.203996443E+00 1.206513245E+00 1.209311374E+00 1.212290202E+00 1.215351625E+00 1.218421804E+00 1.221455913E+00 1.224437950E+00 1.227375502E+00
1.649996187E+01 1.190910006E+00 1.199659234E+00 1.206449663E+00 1.211846604E+00 1.216371173E+00 1.220465248E+00 1.224471677E+00 1.228615885E+00 1.232990857E+00 1.237561355E+00 1.242201216E+00 1.246758095E+00 1.251116445E+00 1.255229827E+00 1.259117044E+00 1.262838206E+00 1.266470041E+00 1.270090044E+00 1.273800006E+00
1.674996808E+01 1.181159749E+00 1.192909382E+00 1.202428682E+00 1.210309970E+00 1.217147070E+00 1.223435146E+00 1.229509208E+00 1.235518603E+00 1.241446949E+00 1.247178515E+00 1.252584999E+00 1.257591482E+00 1.262197270E+00 1.266459580E+00 1.270465092E+00 1.274307830E+00 1.278093632E+00 1.281978067E+00 1.285827245E+00
1.624993176E+01 1.200371915E+00 1.206791360E+00 1.211616070E+00 1.215323711E+00 1.218324619E+00 1.220961952E+00 1.223517205E+00 1.226210557E+00 1.229191457E+00 1.232523041E+00 1.236174497E+00 1.240036930E+00 1.243967034E+00 1.247840394E+00 1.251588132E+00 1.255203422E+00 1.258725176E+00 1.262215033E+00 1.265739299E+00
1.574996808E+01 1.202701784E+00 1.205919220E+00 1.208260305E+00 1.210000929E+00 1.211359755E+00 1.212512602E+00 1.213568965E+00 1.214739552E+00 1.216084039E+00 1.217697348E+00 1.219650170E+00 1.221967656E+00 1.224624635E+00 1.227549362E+00 1.230643946E+00 1.233814692E+00 1.236998948E+00 1.240176984E+00 1.243366741E+00
1.524993176E+01 1.134180160E+00 1.135331760E+00 1.136376603E+00 1.137458832E+00 1.138722882E+00 1.140325519E+00 1.142442656E+00 1.145265749E+00 1.148979211E+00 1.153709528E+00 1.159446236E+00 1.165961832E+00 1.172797260E+00 1.179379233E+00 1.185245999E+00 1.190212180E+00 1.194361454E+00 1.197894683E+00 1.200999914E+00
