T nFsrh nFBsrh dnsrh nF nFB dn
290 1.169491112E+00 1.040494386E+0 1.289967260E-01 1.169491112E+00 1.040494386E+0 1.289967260E-01
295 1.176620175E+00 1.039579588E+0 1.370405870E-01 1.176620175E+00 1.039579588E+0 1.370405870E-01
300 1.174078311E+00 1.038725763E+0 1.353525480E-01 1.174078311E+00 1.038725763E+0 1.353525480E-01
305 1.180483360E+00 1.037927727E+0 1.425556330E-01 1.180483360E+00 1.037927727E+0 1.425556330E-01
310 1.182071660E+00 1.037180841E+0 1.448908190E-01 1.182071660E+00 1.037180841E+0 1.448908190E-01
315 1.182687122E+00 1.036480949E+0 1.462061730E-01 1.182687122E+00 1.036480949E+0 1.462061730E-01
320 1.186688121E+00 1.035824313E+0 1.508638080E-01 1.186688121E+00 1.035824313E+0 1.508638080E-01
325 1.189104879E+00 1.035207566E+0 1.538973130E-01 1.189104879E+00 1.035207566E+0 1.538973130E-01
330 1.179676416E+00 1.034627668E+0 1.450487480E-01 1.179676416E+00 1.034627668E+0 1.450487480E-01
335 1.165105948E+00 1.034081870E+0 1.310240780E-01 1.165105948E+00 1.034081870E+0 1.310240780E-01
340 1.152042829E+00 1.033567678E+0 1.184751510E-01 1.152042829E+00 1.033567678E+0 1.184751510E-01
