T nFsrh nFBsrh dnsrh nF nFB dn
290 1.182587548E+00 1.051415062E+0 1.311724860E-01 1.182587548E+00 1.051415062E+0 1.311724860E-01
295 1.186289231E+00 1.050254148E+0 1.360350830E-01 1.186289231E+00 1.050254148E+0 1.360350830E-01
300 1.194037660E+00 1.049170586E+0 1.448670740E-01 1.194037660E+00 1.049170586E+0 1.448670740E-01
305 1.192118971E+00 1.048157799E+0 1.439611720E-01 1.192118971E+00 1.048157799E+0 1.439611720E-01
310 1.198579898E+00 1.047209909E+0 1.513699890E-01 1.198579898E+00 1.047209909E+0 1.513699890E-01
315 1.201354191E+00 1.046321641E+0 1.550325500E-01 1.201354191E+00 1.046321641E+0 1.550325500E-01
320 1.204175625E+00 1.045488256E+0 1.586873690E-01 1.204175625E+00 1.045488256E+0 1.586873690E-01
325 1.210069405E+00 1.044705484E+0 1.653639210E-01 1.210069405E+00 1.044705484E+0 1.653639210E-01
330 1.215041721E+00 1.043969469E+0 1.710722520E-01 1.215041721E+00 1.043969469E+0 1.710722520E-01
335 1.218795443E+00 1.043276724E+0 1.755187190E-01 1.218795443E+00 1.043276724E+0 1.755187190E-01
340 1.221020640E+00 1.042624085E+0 1.783965550E-01 1.221020640E+00 1.042624085E+0 1.783965550E-01
