T nFsrh nFBsrh dnsrh nF nFB dn
290 1.144519553E+00 1.030419146E+0 1.141004070E-01 1.144519553E+00 1.030419146E+0 1.141004070E-01
295 1.135884925E+00 1.029731759E+0 1.061531660E-01 1.135884925E+00 1.029731759E+0 1.061531660E-01
300 1.117884023E+00 1.029090197E+0 8.879382600E-02 1.117884023E+00 1.029090197E+0 8.879382600E-02
305 1.097960106E+00 1.028490562E+0 6.946954400E-02 1.097960106E+00 1.028490562E+0 6.946954400E-02
310 1.072743323E+00 1.027929368E+0 4.481395500E-02 1.072743323E+00 1.027929368E+0 4.481395500E-02
315 1.035711264E+00 1.027403489E+0 8.307775000E-03 1.035711264E+00 1.027403489E+0 8.307775000E-03
320 1.007890575E+00 1.026910117E+0 -1.901954200E-02 1.007890575E+00 1.026910117E+0 -1.901954200E-02
325 1.007189084E+00 1.026446720E+0 -1.925763600E-02 1.007189084E+00 1.026446720E+0 -1.925763600E-02
330 1.008129188E+00 1.026011014E+0 -1.788182600E-02 1.008129188E+00 1.026011014E+0 -1.788182600E-02
335 1.010291213E+00 1.025600932E+0 -1.530971900E-02 1.010291213E+00 1.025600932E+0 -1.530971900E-02
340 1.017645102E+00 1.025214600E+0 -7.569498000E-03 1.017645102E+00 1.025214600E+0 -7.569498000E-03
