fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_340 001_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.733144169E-13 1.000000000E+20 1.140263119E+00 8.749840190E-15 4.311868382E-05 
001_340_SRH 001_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 9.991550792E-14 1.000000000E+20 1.167837588E+00 7.258543801E-15 8.247631708E-05 
002_340 002_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.193713678E-13 1.000000000E+20 1.148691312E+00 1.208436422E-14 5.175300310E-05 
002_340_SRH 002_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.459640799E-13 1.000000000E+20 1.168050134E+00 1.064115854E-14 8.291604084E-05 
003_340 003_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.861754318E-13 1.000000000E+20 1.155198932E+00 1.698891446E-14 5.975249422E-05 
003_340_SRH 003_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.127766016E-13 1.000000000E+20 1.168362320E+00 1.559158078E-14 8.356262162E-05 
004_340 004_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.825639932E-13 1.000000000E+20 1.159884668E+00 2.419130547E-14 6.661175279E-05 
004_340_SRH 004_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.092123924E-13 1.000000000E+20 1.168813832E+00 2.282737023E-14 8.450901001E-05 
005_340 005_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 5.206202281E-13 1.000000000E+20 1.163215927E+00 3.473644402E-14 7.244338669E-05 
005_340_SRH 005_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.473775952E-13 1.000000000E+20 1.169459993E+00 3.338506894E-14 8.589024425E-05 
006_340 006_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 7.163641063E-13 1.000000000E+20 1.166025205E+00 5.009249776E-14 7.788266279E-05 
006_340_SRH 006_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 6.432791157E-13 1.000000000E+20 1.170378233E+00 4.875354425E-14 8.790460261E-05 
007_340 007_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 9.899560229E-13 1.000000000E+20 1.168632122E+00 7.238242495E-14 8.334800771E-05 
007_340_SRH 007_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 9.170915795E-13 1.000000000E+20 1.171665895E+00 7.105714013E-14 9.083125524E-05 
008_340 008_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.365100248E-12 1.000000000E+20 1.171317921E+00 1.046165669E-13 8.941276154E-05 
008_340_SRH 008_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.292534595E-12 1.000000000E+20 1.173436559E+00 1.033074257E-13 9.506613647E-05 
009_340 009_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.866993567E-12 1.000000000E+20 1.174322961E+00 1.510423264E-13 9.678783362E-05 
009_340_SRH 009_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.794780880E-12 1.000000000E+20 1.175615006E+00 1.497168835E-13 1.008606808E-04 
010_340 010_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.518270712E-12 1.000000000E+20 1.176056596E+00 2.171658053E-13 1.041865714E-04 
010_340_SRH 010_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.446385395E-12 1.000000000E+20 1.176348152E+00 2.156889897E-13 1.071028462E-04 
011_340 011_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.335969967E-12 1.000000000E+20 1.177826547E+00 3.112757911E-13 1.158759677E-04 
011_340_SRH 011_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.264870886E-12 1.000000000E+20 1.178545636E+00 3.100167681E-13 1.186713686E-04 
012_340 012_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.330757375E-12 1.000000000E+20 1.183744965E+00 4.476117543E-13 1.342103925E-04 
012_340_SRH 012_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.260295349E-12 1.000000000E+20 1.184257762E+00 4.463878509E-13 1.366356051E-04 
013_340 013_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 5.503671957E-12 1.000000000E+20 1.186030903E+00 6.431174384E-13 1.497718016E-04 
013_340_SRH 013_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 5.433514212E-12 1.000000000E+20 1.186134201E+00 6.421824858E-13 1.519904764E-04 
014_340 014_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 6.867843437E-12 1.000000000E+20 1.188775561E+00 9.240872676E-13 1.798145625E-04 
014_340_SRH 014_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 6.798805597E-12 1.000000000E+20 1.189066380E+00 9.228533910E-13 1.818079819E-04 
015_340 015_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 8.453288895E-12 1.000000000E+20 1.193200689E+00 1.327373803E-12 2.181565949E-04 
015_340_SRH 015_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 8.384859954E-12 1.000000000E+20 1.193407733E+00 1.326170311E-12 2.200611877E-04 
