fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 11:43:48 297 39.04 1.000E+000 7.850E-001 2.100E-006 3.474E+003 3.030E+000 5.716E-009 1.484E-003 
0002 11:47:24 297 39.04 1.000E+000 7.850E-001 2.013E-006 3.404E+003 3.027E+000 5.727E-009 1.440E-003 
0003 11:50:10 297.1 39.02 1.000E+000 7.850E-001 2.053E-006 3.428E+003 3.032E+000 5.701E-009 1.477E-003 
0004 11:52:44 297 39.04 1.000E+000 7.850E-001 2.009E-006 3.385E+003 3.024E+000 5.741E-009 1.427E-003 
0005 11:55:16 297.1 39.02 1.000E+000 7.850E-001 2.001E-006 3.448E+003 3.037E+000 5.667E-009 1.486E-003 
0006 12:02:40 297.1 39.02 1.000E+000 7.850E-001 2.044E-006 3.419E+003 3.029E+000 5.733E-009 1.479E-003 
0007 12:06:46 297 39.04 1.000E+000 7.850E-001 2.025E-006 3.368E+003 3.023E+000 5.805E-009 1.438E-003 
0008 12:09:04 297 39.04 1.000E+000 7.850E-001 2.071E-006 3.299E+003 3.005E+000 5.957E-009 1.460E-003 
0009 12:11:54 297 39.04 1.000E+000 7.850E-001 2.049E-006 3.382E+003 3.026E+000 5.777E-009 1.475E-003 
0010 12:13:40 296.9 39.05 1.000E+000 7.850E-001 2.036E-006 3.391E+003 3.027E+000 5.729E-009 1.502E-003 
0011 12:16:36 297 39.04 1.000E+000 7.850E-001 2.052E-006 3.345E+003 3.018E+000 5.862E-009 1.507E-003 
0012 12:19:34 297 39.04 1.000E+000 7.850E-001 2.032E-006 3.406E+003 3.030E+000 5.750E-009 1.475E-003 
0013 12:23:04 297 39.04 1.000E+000 7.850E-001 2.031E-006 3.360E+003 3.023E+000 5.819E-009 1.429E-003 
0014 12:28:02 297.1 39.02 1.000E+000 7.850E-001 1.988E-006 3.376E+003 3.034E+000 5.779E-009 1.461E-003 
0015 12:32:02 297.1 39.02 1.000E+000 7.850E-001 2.044E-006 3.390E+003 3.027E+000 5.802E-009 1.482E-003 
0016 12:38:58 297.1 39.02 1.000E+000 7.850E-001 2.040E-006 3.400E+003 3.032E+000 5.772E-009 1.506E-003 
0017 12:43:58 297.1 39.02 1.000E+000 7.850E-001 1.992E-006 3.418E+003 3.038E+000 5.727E-009 1.535E-003 
0018 12:51:38 297.1 39.02 1.000E+000 7.850E-001 2.014E-006 3.394E+003 3.033E+000 5.814E-009 1.489E-003 
0019 12:58:48 297 39.04 1.000E+000 7.850E-001 2.049E-006 3.419E+003 3.038E+000 5.748E-009 1.510E-003 
0020 13:06:52 297 39.04 1.000E+000 7.850E-001 2.035E-006 3.406E+003 3.030E+000 5.829E-009 1.572E-003 
0021 13:15:06 297 39.04 1.000E+000 7.850E-001 2.037E-006 3.368E+003 3.024E+000 5.882E-009 1.547E-003 
0022 13:21:58 297.1 39.02 1.000E+000 7.850E-001 2.093E-006 3.362E+003 3.023E+000 5.932E-009 1.550E-003 
0023 13:25:38 297.1 39.02 1.000E+000 7.850E-001 2.071E-006 3.377E+003 3.029E+000 5.872E-009 1.559E-003 
0024 13:31:48 297.1 39.02 1.000E+000 7.850E-001 2.003E-006 3.440E+003 3.045E+000 5.763E-009 1.535E-003 
0025 13:35:36 297 39.04 1.000E+000 7.850E-001 2.004E-006 3.433E+003 3.044E+000 5.715E-009 1.579E-003 
0026 13:42:22 297 39.04 1.000E+000 7.850E-001 1.996E-006 3.411E+003 3.041E+000 5.774E-009 1.536E-003 
0027 13:49:30 297 39.04 1.000E+000 7.850E-001 2.024E-006 3.387E+003 3.036E+000 5.821E-009 1.505E-003 
