fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 11:43:48 297 39.04 1.000E+000 7.850E-001 2.113E-006 3.400E+003 3.017E+000 5.847E-009 1.460E-003 
0002 11:47:24 297 39.04 1.000E+000 7.850E-001 2.014E-006 3.400E+003 3.026E+000 5.736E-009 1.438E-003 
0003 11:50:10 297.1 39.02 1.000E+000 7.850E-001 2.057E-006 3.400E+003 3.026E+000 5.763E-009 1.464E-003 
0004 11:52:44 297 39.04 1.000E+000 7.850E-001 2.006E-006 3.400E+003 3.027E+000 5.712E-009 1.432E-003 
0005 11:55:16 297.1 39.02 1.000E+000 7.850E-001 2.005E-006 3.400E+003 3.029E+000 5.752E-009 1.468E-003 
0006 12:02:40 297.1 39.02 1.000E+000 7.850E-001 2.046E-006 3.400E+003 3.025E+000 5.775E-009 1.465E-003 
0007 12:06:46 297 39.04 1.000E+000 7.850E-001 2.016E-006 3.400E+003 3.031E+000 5.728E-009 1.433E-003 
0008 12:09:04 297 39.04 1.000E+000 7.850E-001 2.048E-006 3.400E+003 3.026E+000 5.756E-009 1.472E-003 
0009 12:11:54 297 39.04 1.000E+000 7.850E-001 2.043E-006 3.400E+003 3.030E+000 5.734E-009 1.483E-003 
0010 12:13:40 296.9 39.05 1.000E+000 7.850E-001 2.034E-006 3.400E+003 3.028E+000 5.712E-009 1.506E-003 
0011 12:16:36 297 39.04 1.000E+000 7.850E-001 2.041E-006 3.400E+003 3.029E+000 5.760E-009 1.512E-003 
0012 12:19:34 297 39.04 1.000E+000 7.850E-001 2.032E-006 3.400E+003 3.028E+000 5.764E-009 1.475E-003 
0013 12:23:04 297 39.04 1.000E+000 7.850E-001 2.022E-006 3.400E+003 3.032E+000 5.738E-009 1.439E-003 
0014 12:28:02 297.1 39.02 1.000E+000 7.850E-001 1.984E-006 3.400E+003 3.038E+000 5.741E-009 1.469E-003 
0015 12:32:02 297.1 39.02 1.000E+000 7.850E-001 2.042E-006 3.400E+003 3.029E+000 5.785E-009 1.486E-003 
0016 12:38:58 297.1 39.02 1.000E+000 7.850E-001 2.040E-006 3.400E+003 3.032E+000 5.773E-009 1.506E-003 
0017 12:43:58 297.1 39.02 1.000E+000 7.850E-001 1.994E-006 3.400E+003 3.034E+000 5.769E-009 1.523E-003 
0018 12:51:38 297.1 39.02 1.000E+000 7.850E-001 2.013E-006 3.400E+003 3.034E+000 5.803E-009 1.492E-003 
0019 12:58:48 297 39.04 1.000E+000 7.850E-001 2.052E-006 3.400E+003 3.034E+000 5.792E-009 1.497E-003 
0020 13:06:52 297 39.04 1.000E+000 7.850E-001 2.037E-006 3.400E+003 3.028E+000 5.845E-009 1.571E-003 
0021 13:15:06 297 39.04 1.000E+000 7.850E-001 2.030E-006 3.400E+003 3.031E+000 5.821E-009 1.557E-003 
0022 13:21:58 297.1 39.02 1.000E+000 7.850E-001 2.082E-006 3.400E+003 3.033E+000 5.839E-009 1.563E-003 
0023 13:25:38 297.1 39.02 1.000E+000 7.850E-001 2.069E-006 3.400E+003 3.032E+000 5.848E-009 1.571E-003 
0024 13:31:48 297.1 39.02 1.000E+000 7.850E-001 2.010E-006 3.400E+003 3.037E+000 5.841E-009 1.529E-003 
0025 13:35:36 297 39.04 1.000E+000 7.850E-001 2.010E-006 3.400E+003 3.037E+000 5.774E-009 1.557E-003 
0026 13:42:22 297 39.04 1.000E+000 7.850E-001 1.997E-006 3.400E+003 3.039E+000 5.792E-009 1.530E-003 
0027 13:49:30 297 39.04 1.000E+000 7.850E-001 2.023E-006 3.400E+003 3.037E+000 5.809E-009 1.514E-003 
