i1.dat - 26.4.2024  :32628000
T=291.95

i2.dat - 26.4.2024  :32666000
T=291.95

i3.dat - 26.4.2024  :32696000
T=291.94

i4.dat - 26.4.2024  :32726000
T=291.92

rrm1V2n1.dat - 29.4.2024  :29046000
T=290.39 f=1000000 Vb=-1.2 Vm=0.01 Im=10

rrm1Vn1.dat - 29.4.2024  :29186000
T=290.42 f=1000000 Vb=-1 Vm=0.01 Im=10

rrm0V8n1.dat - 29.4.2024  :29328000
T=290.43 f=1000000 Vb=-0.8 Vm=0.01 Im=10

rrm0V6n1.dat - 29.4.2024  :29468000
T=290.46 f=1000000 Vb=-0.6 Vm=0.01 Im=10

rrm0V4n1.dat - 29.4.2024  :29610000
T=290.47 f=1000000 Vb=-0.4 Vm=0.01 Im=10

rrm0V2n1.dat - 29.4.2024  :29752000
T=290.49 f=1000000 Vb=-0.2 Vm=0.01 Im=10

rr2V22E-16n1.dat - 29.4.2024  :29892000
T=290.51 f=1000000 Vm=0.01 Im=10

rr0V2n1.dat - 29.4.2024  :30034000
T=290.53 f=1000000 Vb=0.2 Vm=0.01 Im=10

rr0V4n1.dat - 29.4.2024  :30174000
T=290.54 f=1000000 Vb=0.4 Vm=0.01 Im=10

cpg0Vn1.dat - 29.4.2024  :30654000
T=290.59 f=1000000 Vm=0.01 Im=10

cpg0V4n1.dat - 29.4.2024  :30924000
T=290.59 f=1000000 Vb=0.4 Vm=0.01 Im=10

cprpf1Mn1.dat - 29.4.2024  :31212000
T=290.76 f=1000000 Vm=0.01 Im=10

cprpf1Mn2.dat - 29.4.2024  :31306000
T=290.77 f=1000000 Vm=0.01 Im=10

cprp100fn1.dat - 29.4.2024  :31400000
T=290.78 f=100000 Vm=0.01 Im=10

cprp100fn2.dat - 29.4.2024  :31492000
T=290.80 f=100000 Vm=0.01 Im=10

cprp10fn1.dat - 29.4.2024  :31586000
T=290.82 f=10000 Vm=0.01 Im=10

cprp10fn2.dat - 29.4.2024  :31680000
T=290.84 f=10000 Vm=0.01 Im=10

cprpf1Mn3.dat - 29.4.2024  :31812000
T=290.88 f=1000000 Vm=0.01 Im=10

cprpf1Mn4.dat - 29.4.2024  :31904000
T=290.90 f=1000000 Vm=0.01 Im=10

cprp100fn3.dat - 29.4.2024  :31998000
T=290.91 f=100000 Vm=0.01 Im=10

cprp100fn4.dat - 29.4.2024  :32090000
T=290.93 f=100000 Vm=0.01 Im=10

cprp10fn3.dat - 29.4.2024  :32186000
T=290.95 f=10000 Vm=0.01 Im=10

cprp10fn4.dat - 29.4.2024  :32280000
T=290.97 f=10000 Vm=0.01 Im=10

