T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.222663347E+00 1.199617671E+00 2.304567600E-02 1.222531448E+00 1.199439785E+00 2.309166300E-02 1.318990000E-04 1.778860000E-04
295 1.223273569E+00 1.201365085E+00 2.190848400E-02 1.223152137E+00 1.201198137E+00 2.195400000E-02 1.214320000E-04 1.669480000E-04
300 1.223014672E+00 1.202865754E+00 2.014891800E-02 1.222898349E+00 1.202704720E+00 2.019362900E-02 1.163230000E-04 1.610340000E-04
305 1.220424733E+00 1.205114814E+00 1.530991900E-02 1.220310096E+00 1.204952102E+00 1.535799400E-02 1.146370000E-04 1.627120000E-04
310 1.213159331E+00 1.206686637E+00 6.472694000E-03 1.213047053E+00 1.206513370E+00 6.533683000E-03 1.122780000E-04 1.732670000E-04
315 1.196650483E+00 1.206701687E+00 -1.005120400E-02 1.196549027E+00 1.206519037E+00 -9.970010000E-03 1.014560000E-04 1.826500000E-04
320 1.163876962E+00 1.206599622E+00 -4.272266000E-02 1.163809085E+00 1.206392052E+00 -4.258296700E-02 6.787700000E-05 2.075700000E-04
325 1.105326023E+00 1.192826235E+00 -8.750021200E-02 1.105334660E+00 1.192624750E+00 -8.729009000E-02 -8.637000000E-06 2.014850000E-04
330 1.012038317E+00 1.189296740E+00 -1.772584230E-01 1.012179776E+00 1.189062585E+00 -1.768828090E-01 -1.414590000E-04 2.341550000E-04
335 1.009253577E+00 1.107088781E+00 -9.783520400E-02 1.009199448E+00 1.107022693E+00 -9.782324500E-02 5.412900000E-05 6.608800000E-05
340 1.010206613E+00 1.100913492E+00 -9.070687900E-02 1.010144453E+00 1.100825811E+00 -9.068135800E-02 6.216000000E-05 8.768100000E-05
