N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 315 1.500E-4 1.258925447E+00 1.288586626E+00
1.468000E+10 3.162E+16 315 1.500E-4 1.266204547E+00 1.288629846E+00
2.154000E+10 3.162E+16 315 1.500E-4 1.271819909E+00 1.288693032E+00
3.162000E+10 3.162E+16 315 1.500E-4 1.276190819E+00 1.288785222E+00
4.642000E+10 3.162E+16 315 1.500E-4 1.279618732E+00 1.288919404E+00
6.813000E+10 3.162E+16 315 1.500E-4 1.282326158E+00 1.289113990E+00
1.000000E+11 3.162E+16 315 1.500E-4 1.284494657E+00 1.289394668E+00
1.468000E+11 3.162E+16 315 1.500E-4 1.286288974E+00 1.289796491E+00
2.154000E+11 3.162E+16 315 1.500E-4 1.287866958E+00 1.290365824E+00
3.162000E+11 3.162E+16 315 1.500E-4 1.289381422E+00 1.291161297E+00
4.642000E+11 3.162E+16 315 1.500E-4 1.290978531E+00 1.292252597E+00
6.813000E+11 3.162E+16 315 1.500E-4 1.292793946E+00 1.293715792E+00
1.000000E+12 3.162E+16 315 1.500E-4 1.294946056E+00 1.295624362E+00
1.468000E+12 3.162E+16 315 1.500E-4 1.297526500E+00 1.298036871E+00
2.154000E+12 3.162E+16 315 1.500E-4 1.300590142E+00 1.300984273E+00
3.162000E+12 3.162E+16 315 1.500E-4 1.304148801E+00 1.304461329E+00
4.642000E+12 3.162E+16 315 1.500E-4 1.308173542E+00 1.308427219E+00
6.813000E+12 3.162E+16 315 1.500E-4 1.312607994E+00 1.312817605E+00
1.000000E+13 3.162E+16 315 1.500E-4 1.317388420E+00 1.317563614E+00
