fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
00D1 50034 299.94 38.655 1.000000000E+00 1.000000000E+01 3.322947165E-32 9.998973073E+19 1.770721610E+00 5.645612644E-09 5.480844238E-01 
00D2 50174 300.1 38.634 1.000000000E+00 7.780420972E+00 4.670514185E-30 2.820287806E+06 1.188016174E+00 5.325679600E-10 7.430105100E-02 
00D3 50310 300.18 38.624 1.000000000E+00 8.117150664E+00 6.054724113E-16 2.583080576E+06 1.160001184E+00 4.366287979E-10 2.677176617E-02 
00D4 50376 300.21 38.62 1.000000000E+00 5.376331231E+00 2.160884031E-11 3.176588013E+06 1.243683393E+00 6.318283362E-10 4.527527333E-02 
00D5 50478 300.15 38.628 1.000000000E+00 5.240617502E+00 1.764331806E-11 2.873503679E+06 1.223471386E+00 5.792820215E-10 7.279254125E-02 
00D6 50582 300.11 38.633 1.000000000E+00 5.193464185E+00 1.304905319E-11 2.395265096E+06 1.195367349E+00 4.935913357E-10 2.090289240E-02 
00D7 50680 300.08 38.637 1.000000000E+00 5.194848344E+00 1.326270987E-11 2.473612349E+06 1.195713853E+00 4.883718015E-10 3.618090644E-02 
00D8 50780 300.03 38.643 1.000000000E+00 5.272569105E+00 1.744706857E-11 3.080500499E+06 1.223646332E+00 5.776196796E-10 3.314284522E-02 
00D9 50874 300 38.647 1.000000000E+00 5.176806136E+00 1.447173912E-11 2.522804518E+06 1.202610569E+00 5.042881579E-10 1.904689148E-02 
0D10 50976 299.93 38.656 1.000000000E+00 5.142367263E+00 1.302824459E-11 2.372346265E+06 1.195616408E+00 4.851358639E-10 3.404095113E-02 
0D11 51254 299.78 38.676 1.000000000E+00 5.386652245E+00 2.092173897E-11 3.064823543E+06 1.237223371E+00 4.900303151E-10 2.570461383E-02 
0D12 51394 299.7 38.686 1.000000000E+00 5.329531894E+00 1.430468717E-11 2.208860003E+06 1.180388502E+00 3.412328859E-10 1.198199863E-02 
0D13 51494 299.71 38.685 1.000000000E+00 5.303503898E+00 1.688837342E-11 2.578480911E+06 1.200921569E+00 3.920559064E-10 3.725064748E-02 
0D14 51588 299.74 38.681 1.000000000E+00 5.348016843E+00 1.613143202E-11 2.553527509E+06 1.195351687E+00 3.844066970E-10 1.877093594E-02 
0D15 51694 299.76 38.678 1.000000000E+00 5.257557873E+00 1.689586296E-11 2.392888186E+06 1.199352885E+00 3.923038766E-10 1.963225738E-01 
0D16 51792 299.81 38.672 1.000000000E+00 5.285553616E+00 2.278127802E-11 3.157826818E+06 1.253155379E+00 5.364063085E-10 4.539712893E-02 
0D17 51892 299.83 38.669 1.000000000E+00 5.276854094E+00 1.994616049E-11 2.983320786E+06 1.225930764E+00 4.716536533E-10 1.105081671E-02 
0D18 51998 299.85 38.667 1.000000000E+00 5.184697645E+00 1.407860889E-11 2.154225808E+06 1.179914745E+00 3.552536657E-10 7.388807071E-03 
0D19 52100 299.86 38.665 1.000000000E+00 5.196756713E+00 1.895764208E-11 3.187814773E+06 1.220109332E+00 4.671774675E-10 3.750979450E-02 
0D20 52192 299.87 38.664 1.000000000E+00 5.146411442E+00 1.661953195E-11 2.769781824E+06 1.198643474E+00 4.071580749E-10 3.376993958E-02 
0D21 52320 299.86 38.665 1.000000000E+00 5.183540765E+00 1.361887859E-11 2.317546710E+06 1.177018003E+00 3.516672625E-10 6.105218683E-02 
0D22 52398 299.89 38.662 1.000000000E+00 5.112240921E+00 1.356288110E-11 2.356942899E+06 1.178355389E+00 3.600341781E-10 1.598408935E-02 
0D23 52494 299.93 38.656 1.000000000E+00 5.061677117E+00 1.276601605E-11 2.346711496E+06 1.176324584E+00 3.609610323E-10 1.374891052E-02 
0D24 52590 299.89 38.662 1.000000000E+00 5.071970094E+00 1.557597413E-11 2.479866266E+06 1.195685636E+00 4.084047517E-10 2.588904462E-02 
0D25 52696 299.92 38.658 1.000000000E+00 5.084541288E+00 1.807511141E-11 3.483211340E+06 1.213001473E+00 4.528312044E-10 2.811468217E-02 
0D26 52796 299.93 38.656 1.000000000E+00 4.955991474E+00 2.496064969E-32 1.976342299E+06 1.125417269E+00 2.757652252E-10 1.853873492E-02 
0D27 52896 299.93 38.656 1.000000000E+00 5.135746435E+00 1.746950617E-11 2.785914545E+06 1.204406085E+00 4.255338509E-10 3.763652039E-02 
0D28 52996 299.94 38.655 1.000000000E+00 5.088715690E+00 1.590516522E-11 3.342463313E+06 1.196561374E+00 4.124087781E-10 3.440582005E-02 
0D29 53096 299.95 38.654 1.000000000E+00 4.962742219E+00 4.037880416E-32 2.051726777E+06 1.128922291E+00 2.881451980E-10 2.418878187E-02 
0D30 53196 299.93 38.656 1.000000000E+00 5.123490601E+00 1.971522412E-11 1.919466867E+07 1.234095420E+00 5.364965954E-10 5.227752793E-02 
0D31 53314 299.94 38.655 1.000000000E+00 5.118200152E+00 1.375287229E-11 2.219148274E+06 1.180513395E+00 3.700885270E-10 1.283945930E-02 
0D32 53392 299.96 38.652 1.000000000E+00 5.149449214E+00 1.766669681E-11 3.024377038E+06 1.209024397E+00 4.452297953E-10 3.044005058E-02 
0D33 53496 299.94 38.655 1.000000000E+00 5.114515560E+00 1.183029156E-11 2.247826180E+06 1.169511182E+00 3.475196208E-10 2.548008739E-02 
0D34 53604 299.96 38.652 1.000000000E+00 5.089471597E+00 1.187105229E-11 2.187664597E+06 1.171321511E+00 3.548618957E-10 1.980822354E-01 
0D35 53694 299.94 38.655 1.000000000E+00 5.107693745E+00 1.257162753E-11 2.222936178E+06 1.175822922E+00 3.657860479E-10 9.969370310E-03 
0D36 53800 299.95 38.654 1.000000000E+00 5.093185436E+00 1.504860837E-11 2.552521577E+06 1.190121873E+00 3.947342990E-10 1.224768445E-02 
0D37 53894 299.97 38.651 1.000000000E+00 5.100960062E+00 1.367049566E-11 2.387106044E+06 1.183385907E+00 3.817743675E-10 2.743543733E-02 
0D38 53998 299.96 38.652 1.000000000E+00 5.179309864E+00 2.146342017E-11 3.480118894E+06 1.240439170E+00 5.330643657E-10 2.339139703E-02 
0D39 54098 299.97 38.651 1.000000000E+00 5.181622264E+00 2.126650217E-11 4.457331982E+06 1.242478467E+00 5.565806267E-10 3.398492664E-02 
0D40 54194 299.95 38.654 1.000000000E+00 5.110510762E+00 1.460273550E-11 3.115835205E+06 1.191089059E+00 4.090029187E-10 2.612205199E-02 
0D41 54300 299.96 38.652 1.000000000E+00 5.192118533E+00 2.237618116E-11 3.657757768E+06 1.253171289E+00 5.716390703E-10 5.212129698E-02 
0D42 54396 299.96 38.652 1.000000000E+00 5.091714565E+00 1.077298254E-11 2.167542394E+06 1.166209453E+00 3.464875139E-10 1.755045743E-02 
0D43 54494 299.97 38.651 1.000000000E+00 5.111258489E+00 1.353614758E-11 2.617592094E+06 1.182791659E+00 3.849797965E-10 4.004182858E-02 
0D44 54636 299.97 38.651 1.000000000E+00 5.097865392E+00 1.214499859E-11 2.303213434E+06 1.174392929E+00 3.656172961E-10 1.452817340E-02 
0D45 54702 299.96 38.652 1.000000000E+00 5.124851808E+00 1.568980720E-11 2.706199029E+06 1.196365715E+00 4.155962825E-10 2.784310243E-02 
0D46 54798 299.96 38.652 1.000000000E+00 5.134341849E+00 1.636723931E-11 2.863027817E+06 1.199976751E+00 4.272284126E-10 1.918027612E-02 
0D47 54898 299.97 38.651 1.000000000E+00 5.012921996E+00 1.026834820E-31 1.873306858E+06 1.128674017E+00 2.878768697E-10 2.158848928E-02 
0D48 54994 299.97 38.651 1.000000000E+00 5.090700570E+00 1.322724202E-11 2.570418428E+06 1.182088329E+00 3.854894562E-10 5.109804113E-02 
0D49 55092 299.97 38.651 1.000000000E+00 5.097871278E+00 1.496609294E-11 2.450073805E+06 1.190404184E+00 4.008770035E-10 4.940979743E-02 
0D50 55204 299.97 38.651 1.000000000E+00 5.009165929E+00 1.260910327E-11 2.193968874E+06 1.177625408E+00 3.742631160E-10 1.974237317E-01 
0D51 55302 299.95 38.654 1.000000000E+00 5.152999025E+00 1.265787791E-11 2.294726908E+06 1.177034558E+00 3.699945699E-10 3.015033098E-02 
0D52 55402 299.97 38.651 1.000000000E+00 5.141011219E+00 1.919070045E-11 4.252688355E+06 1.233456936E+00 5.390898648E-10 3.980368234E-02 
0D53 55490 299.97 38.651 1.000000000E+00 5.192680198E+00 2.037402850E-11 4.521100508E+06 1.241883375E+00 5.636608130E-10 2.785999307E-02 
0D54 55592 299.97 38.651 1.000000000E+00 5.111795773E+00 1.512211859E-11 3.784569618E+06 1.196339068E+00 4.239977352E-10 4.153859026E-02 
0D55 55696 299.99 38.649 1.000000000E+00 5.124461822E+00 1.230487374E-11 2.412781390E+06 1.177818429E+00 3.771611966E-10 2.834566373E-02 
0D56 55800 299.97 38.651 1.000000000E+00 5.138035606E+00 1.948137555E-11 4.891773174E+06 1.236789125E+00 5.578724477E-10 4.109518534E-02 
0D57 55894 299.97 38.651 1.000000000E+00 5.117353462E+00 1.368959438E-11 2.503058715E+06 1.186075256E+00 3.955369753E-10 4.669562990E-02 
0D58 55996 299.97 38.651 1.000000000E+00 5.122436536E+00 1.350382881E-11 2.710584725E+06 1.183834822E+00 3.900852847E-10 8.108835015E-02 
0D59 56106 299.98 38.65 1.000000000E+00 5.165749625E+00 2.088386385E-11 4.529037627E+06 1.245519592E+00 5.726190647E-10 2.854897065E-02 
0D60 56194 300 38.647 1.000000000E+00 5.196140405E+00 2.210232344E-11 3.396011822E+06 1.259004732E+00 5.929067854E-10 3.398819696E-02 
0D61 56300 299.99 38.649 1.000000000E+00 5.096737770E+00 1.026397504E-11 2.194174857E+06 1.166513552E+00 3.516769397E-10 1.698273655E-02 
0D62 56398 299.97 38.651 1.000000000E+00 5.147397269E+00 1.492811689E-11 2.624067369E+06 1.193363518E+00 4.114696922E-10 4.020299466E-02 
0D63 56496 300 38.647 1.000000000E+00 5.136746862E+00 1.342039976E-11 2.577713317E+06 1.183937878E+00 3.903987948E-10 2.419621834E-02 
0D64 56592 299.97 38.651 1.000000000E+00 5.197789980E+00 2.014837869E-11 4.660370950E+06 1.245207969E+00 5.830118616E-10 3.178798921E-02 
0D65 56696 299.97 38.651 1.000000000E+00 5.158621422E+00 1.545481597E-11 2.522036406E+06 1.197612086E+00 4.228959690E-10 1.406499479E-02 
0D66 56798 299.98 38.65 1.000000000E+00 5.065052938E+00 1.413105831E-11 2.479899996E+06 1.190728076E+00 4.108284191E-10 1.294486674E-02 
0D67 56892 299.96 38.652 1.000000000E+00 5.122791091E+00 1.107413672E-11 1.978175816E+06 1.171761439E+00 3.622968322E-10 1.056391218E-02 
0D68 56994 299.99 38.649 1.000000000E+00 5.128516086E+00 1.444483163E-11 2.448392955E+06 1.191431629E+00 4.081867346E-10 1.187208257E-02 
0D69 57100 300 38.647 1.000000000E+00 5.223082672E+00 2.064042630E-11 4.592072403E+06 1.244761769E+00 5.751574391E-10 3.265477972E-02 
0D70 57192 300.01 38.646 1.000000000E+00 5.143909654E+00 1.219945457E-11 2.398172495E+06 1.179154332E+00 3.824154670E-10 5.114199668E-02 
0D71 57302 299.99 38.649 1.000000000E+00 5.190281566E+00 1.963675202E-11 3.103751515E+06 1.230653401E+00 5.129608335E-10 5.016144632E-02 
