T(K) Nd(cm-3) Mu(cm2/Vs)
77 1.00000E+13 9.69269E+3
77 1.38038E+13 9.60746E+3
77 1.90546E+13 9.50214E+3
77 2.63027E+13 9.37262E+3
77 3.63078E+13 9.21431E+3
77 5.01187E+13 9.02225E+3
77 6.91831E+13 8.79133E+3
77 9.54993E+13 8.51667E+3
77 1.31826E+14 8.19415E+3
77 1.81970E+14 7.82110E+3
77 2.51189E+14 7.39705E+3
77 3.46737E+14 6.92445E+3
77 4.78630E+14 6.40922E+3
77 6.60693E+14 5.86079E+3
77 9.12011E+14 5.29173E+3
77 1.25893E+15 4.71667E+3
77 1.73780E+15 4.15084E+3
77 2.39883E+15 3.60856E+3
77 3.31131E+15 3.10176E+3
77 4.57088E+15 2.63917E+3
77 6.30957E+15 2.22593E+3
77 8.70964E+15 1.86381E+3
77 1.20226E+16 1.55181E+3
77 1.65959E+16 1.28689E+3
77 2.29087E+16 1.06470E+3
77 3.16228E+16 8.80292E+2
77 4.36516E+16 7.28550E+2
77 6.02560E+16 6.04575E+2
77 8.31764E+16 5.03874E+2
77 1.14815E+17 4.22463E+2
77 1.58489E+17 3.56898E+2
77 2.18776E+17 3.04258E+2
77 3.01995E+17 2.62099E+2
77 4.16869E+17 2.28401E+2
77 5.75440E+17 2.01509E+2
77 7.94328E+17 1.80075E+2
77 1.09648E+18 1.63008E+2
77 1.51356E+18 1.49431E+2
77 2.08930E+18 1.38635E+2
77 2.88403E+18 1.30056E+2
77 3.98107E+18 1.23242E+2
77 5.49541E+18 1.17830E+2
77 7.58578E+18 1.13534E+2
77 1.04713E+19 1.10124E+2
77 1.44544E+19 1.07417E+2
77 1.99526E+19 1.05270E+2
77 2.75423E+19 1.03566E+2
77 3.80189E+19 1.02214E+2
77 5.24807E+19 1.01142E+2
77 7.24436E+19 1.00291E+2
77 1.00000E+20 9.96165E+1
85 1.00000E+13 7.82640E+3
85 1.38038E+13 7.77421E+3
85 1.90546E+13 7.70940E+3
85 2.63027E+13 7.62923E+3
85 3.63078E+13 7.53052E+3
85 5.01187E+13 7.40969E+3
85 6.91831E+13 7.26283E+3
85 9.54993E+13 7.08585E+3
85 1.31826E+14 6.87479E+3
85 1.81970E+14 6.62617E+3
85 2.51189E+14 6.33752E+3
85 3.46737E+14 6.00802E+3
85 4.78630E+14 5.63903E+3
85 6.60693E+14 5.23461E+3
85 9.12011E+14 4.80169E+3
85 1.25893E+15 4.34976E+3
85 1.73780E+15 3.89023E+3
85 2.39883E+15 3.43528E+3
