N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 335 2.400E-4 1.158996127E+00 1.226340358E+00
1.468000E+10 1.000E+17 335 2.400E-4 1.177747090E+00 1.228303449E+00
2.154000E+10 1.000E+17 335 2.400E-4 1.194129381E+00 1.230993463E+00
3.162000E+10 1.000E+17 335 2.400E-4 1.208354354E+00 1.234579531E+00
4.642000E+10 1.000E+17 335 2.400E-4 1.220918284E+00 1.239191624E+00
6.813000E+10 1.000E+17 335 2.400E-4 1.232350134E+00 1.244862547E+00
1.000000E+11 1.000E+17 335 2.400E-4 1.243028740E+00 1.251474468E+00
1.468000E+11 1.000E+17 335 2.400E-4 1.253105641E+00 1.258745818E+00
2.154000E+11 1.000E+17 335 2.400E-4 1.262541698E+00 1.266285842E+00
3.162000E+11 1.000E+17 335 2.400E-4 1.271215958E+00 1.273701030E+00
4.642000E+11 1.000E+17 335 2.400E-4 1.279036799E+00 1.280696232E+00
6.813000E+11 1.000E+17 335 2.400E-4 1.285996887E+00 1.287118293E+00
1.000000E+12 1.000E+17 335 2.400E-4 1.292167337E+00 1.292938092E+00
1.468000E+12 1.000E+17 335 2.400E-4 1.297663531E+00 1.298204582E+00
2.154000E+12 1.000E+17 335 2.400E-4 1.302614669E+00 1.303003972E+00
3.162000E+12 1.000E+17 335 2.400E-4 1.307171569E+00 1.307481117E+00
4.642000E+12 1.000E+17 335 2.400E-4 1.311518243E+00 1.311794160E+00
6.813000E+12 1.000E+17 335 2.400E-4 1.315583728E+00 1.315768484E+00
1.000000E+13 1.000E+17 335 2.400E-4 1.319569461E+00 1.319710653E+00
