T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 2.875956100E-02 2.389901500E-02 1.942405800E-02 1.539190600E-02 1.189197200E-02 8.984054000E-03 6.669362000E-03 4.894804000E-03 3.574939000E-03 2.615174000E-03 1.927644000E-03 1.438785000E-03 1.091027000E-03 8.414090000E-04 6.591090000E-04 5.227930000E-04 4.182150000E-04 3.361190000E-04 2.705150000E-04
295 2.655718600E-02 2.173639200E-02 1.748191200E-02 1.375783500E-02 1.058339700E-02 7.974257000E-03 5.910524000E-03 4.334397000E-03 3.165057000E-03 2.316423000E-03 1.709694000E-03 1.279289000E-03 9.739690000E-04 7.554590000E-04 5.962220000E-04 4.771650000E-04 3.855560000E-04 3.131830000E-04 2.548280000E-04
300 2.540633800E-02 2.035768100E-02 1.610933000E-02 1.252805100E-02 9.556192000E-03 7.157117000E-03 5.281737000E-03 3.860526000E-03 2.811753000E-03 2.053736000E-03 1.513834000E-03 1.132426000E-03 8.632200000E-04 6.716870000E-04 5.329340000E-04 4.296440000E-04 3.502540000E-04 2.873500000E-04 2.362900000E-04
305 2.540749100E-02 1.985476600E-02 1.538689000E-02 1.177049400E-02 8.865452000E-03 6.575872000E-03 4.816100000E-03 3.498119000E-03 2.533636000E-03 1.841026000E-03 1.350512000E-03 1.006085000E-03 7.647580000E-04 5.946180000E-04 4.726400000E-04 3.827370000E-04 3.141310000E-04 2.599070000E-04 2.157910000E-04
310 2.663917700E-02 2.030060200E-02 1.537881100E-02 1.153945000E-02 8.555528000E-03 6.265662000E-03 4.540817000E-03 3.267941000E-03 2.346521000E-03 1.690355000E-03 1.229036000E-03 9.075490000E-04 6.843570000E-04 5.288560000E-04 4.189990000E-04 3.393200000E-04 2.794040000E-04 2.325450000E-04 1.945900000E-04
315 2.912353200E-02 2.172247000E-02 1.611180600E-02 1.185883800E-02 8.646757000E-03 6.243165000E-03 4.469218000E-03 3.180507000E-03 2.258670000E-03 1.608289000E-03 1.154701000E-03 8.411990000E-04 6.257010000E-04 4.775310000E-04 3.746660000E-04 3.016220000E-04 2.479220000E-04 2.067400000E-04 1.738390000E-04
320 3.285165200E-02 2.412573700E-02 1.759572300E-02 1.273892200E-02 9.148324000E-03 6.516093000E-03 4.607600000E-03 3.240915000E-03 2.274243000E-03 1.598303000E-03 1.130513000E-03 8.096900000E-04 5.912000000E-04 4.428590000E-04 3.416650000E-04 2.714730000E-04 2.212780000E-04 1.838570000E-04 1.546790000E-04
325 3.768072600E-02 2.742316900E-02 1.977634500E-02 1.414545400E-02 1.003845100E-02 7.070643000E-03 4.947314000E-03 3.443868000E-03 2.390174000E-03 1.658832000E-03 1.155913000E-03 8.131500000E-04 5.814670000E-04 4.257440000E-04 3.210920000E-04 2.500440000E-04 2.006530000E-04 1.650170000E-04 1.381280000E-04
330 4.345454400E-02 3.151798100E-02 2.259216500E-02 1.603811800E-02 1.129000500E-02 7.888291000E-03 5.475705000E-03 3.780836000E-03 2.600786000E-03 1.786202000E-03 1.228654000E-03 8.503440000E-04 5.959040000E-04 4.260620000E-04 3.131040000E-04 2.376690000E-04 1.864860000E-04 1.507100000E-04 1.246670000E-04
335 4.980085600E-02 3.615790500E-02 2.587280200E-02 1.830147500E-02 1.282456700E-02 8.915771000E-03 6.156725000E-03 4.227568000E-03 2.890003000E-03 1.969952000E-03 1.342094000E-03 9.172150000E-04 6.321880000E-04 4.425670000E-04 3.171360000E-04 2.342160000E-04 1.788770000E-04 1.411750000E-04 1.146150000E-04
340 5.607885400E-02 4.088653700E-02 2.929894100E-02 2.071439700E-02 1.449009000E-02 1.004922400E-02 6.920008000E-03 4.736849000E-03 3.226573000E-03 2.189773000E-03 1.483354000E-03 1.005805000E-03 6.855760000E-04 4.725440000E-04 3.317320000E-04 2.389220000E-04 1.775130000E-04 1.363400000E-04 1.080610000E-04
