T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.314302326E+00 1.233735487E+00 8.056683900E-02 1.276297385E+00 1.227989891E+00 4.830749400E-02 3.800494100E-02 5.745596000E-03
295 1.313947591E+00 1.236388766E+00 7.755882500E-02 1.279515701E+00 1.230037356E+00 4.947834500E-02 3.443189000E-02 6.351410000E-03
300 1.314846153E+00 1.239013218E+00 7.583293500E-02 1.283197087E+00 1.231661409E+00 5.153567800E-02 3.164906600E-02 7.351809000E-03
305 1.316938840E+00 1.240720499E+00 7.621834100E-02 1.287137654E+00 1.232120210E+00 5.501744400E-02 2.980118600E-02 8.600289000E-03
310 1.319696649E+00 1.242190628E+00 7.750602100E-02 1.290554070E+00 1.231789834E+00 5.876423600E-02 2.914257900E-02 1.040079400E-02
315 1.323144438E+00 1.242846005E+00 8.029843300E-02 1.293371057E+00 1.230222788E+00 6.314826900E-02 2.977338100E-02 1.262321700E-02
320 1.327106776E+00 1.241560895E+00 8.554588100E-02 1.295329843E+00 1.225761552E+00 6.956829100E-02 3.177693300E-02 1.579934300E-02
325 1.331190003E+00 1.240041293E+00 9.114871000E-02 1.295991413E+00 1.220784159E+00 7.520725400E-02 3.519859000E-02 1.925713400E-02
330 1.334709086E+00 1.237388116E+00 9.732097000E-02 1.294678970E+00 1.215203482E+00 7.947548800E-02 4.003011600E-02 2.218463400E-02
335 1.338386071E+00 1.232034517E+00 1.063515540E-01 1.292136951E+00 1.207770365E+00 8.436658600E-02 4.624912000E-02 2.426415200E-02
340 1.341243116E+00 1.226920829E+00 1.143222870E-01 1.287579456E+00 1.199306109E+00 8.827334700E-02 5.366366000E-02 2.761472000E-02
