N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.212878963E+00 1.212558774E+00 1.212196584E+00 1.211816225E+00
1.600000000E+01 1.251044886E+00 1.251169448E+00 1.251322446E+00 1.250909348E+00
1.700000000E+01 1.297863069E+00 1.297471144E+00 1.297796055E+00 1.298403888E+00
1.549996187E+01 1.229005248E+00 1.228921264E+00 1.228712159E+00 1.228835185E+00
1.649996187E+01 1.264775906E+00 1.264916923E+00 1.265009716E+00 1.265063648E+00
1.674996808E+01 1.277963292E+00 1.277985727E+00 1.278152378E+00 1.278031127E+00
1.624993176E+01 1.257662581E+00 1.257957917E+00 1.257984012E+00 1.257996932E+00
1.574996808E+01 1.240169456E+00 1.240373029E+00 1.240234466E+00 1.240053337E+00
1.524993176E+01 1.220771588E+00 1.220586882E+00 1.220261915E+00 1.220271967E+00
