N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 5.623E+16 335 3.300E-4 3.657383E+1 1.553910E+1 5.338200E-1 7.959030E+1
1.468000E+10 5.623E+16 335 3.300E-4 3.644763E+1 1.547240E+1 5.334350E-1 7.958030E+1
2.154000E+10 5.623E+16 335 3.300E-4 3.627424E+1 1.538080E+1 5.329070E-1 7.956660E+1
3.162000E+10 5.623E+16 335 3.300E-4 3.604199E+1 1.525840E+1 5.321980E-1 7.954790E+1
4.642000E+10 5.623E+16 335 3.300E-4 3.574076E+1 1.510000E+1 5.312740E-1 7.952320E+1
6.813000E+10 5.623E+16 335 3.300E-4 3.536482E+1 1.490250E+1 5.301110E-1 7.949150E+1
1.000000E+11 5.623E+16 335 3.300E-4 3.491521E+1 1.466640E+1 5.286370E-1 7.946050E+1
1.468000E+11 5.623E+16 335 3.300E-4 3.439970E+1 1.439540E+1 5.269120E-1 7.942020E+1
2.154000E+11 5.623E+16 335 3.300E-4 3.382965E+1 1.408900E+1 5.249510E-1 7.933500E+1
3.162000E+11 5.623E+16 335 3.300E-4 3.321522E+1 1.376470E+1 5.227560E-1 7.927380E+1
4.642000E+11 5.623E+16 335 3.300E-4 3.256208E+1 1.341910E+1 5.203120E-1 7.920390E+1
6.813000E+11 5.623E+16 335 3.300E-4 3.187133E+1 1.305250E+1 5.174960E-1 7.913800E+1
1.000000E+12 5.623E+16 335 3.300E-4 3.114166E+1 1.265850E+1 5.144110E-1 7.901880E+1
1.468000E+12 5.623E+16 335 3.300E-4 3.037141E+1 1.224920E+1 5.110540E-1 7.891820E+1
2.154000E+12 5.623E+16 335 3.300E-4 2.955957E+1 1.181960E+1 5.072940E-1 7.882140E+1
3.162000E+12 5.623E+16 335 3.300E-4 2.870594E+1 1.136420E+1 5.032410E-1 7.866640E+1
4.642000E+12 5.623E+16 335 3.300E-4 2.781122E+1 1.089640E+1 4.988790E-1 7.853610E+1
6.813000E+12 5.623E+16 335 3.300E-4 2.687707E+1 1.040770E+1 4.941440E-1 7.836470E+1
1.000000E+13 5.623E+16 335 3.300E-4 2.590613E+1 9.910200E+0 4.891670E-1 7.820260E+1
1.468000E+13 5.623E+16 335 3.300E-4 2.490208E+1 9.402500E+0 4.838220E-1 7.804070E+1
2.154000E+13 5.623E+16 335 3.300E-4 2.386962E+1 8.883300E+0 4.782470E-1 7.781780E+1
3.162000E+13 5.623E+16 335 3.300E-4 2.281444E+1 8.361400E+0 4.723930E-1 7.758240E+1
4.642000E+13 5.623E+16 335 3.300E-4 2.174308E+1 7.844100E+0 4.662710E-1 7.737240E+1
6.813000E+13 5.623E+16 335 3.300E-4 2.066284E+1 7.327300E+0 4.600030E-1 7.708950E+1
1.000000E+14 5.623E+16 335 3.300E-4 1.958160E+1 6.823300E+0 4.534080E-1 7.685250E+1
