N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.097058410E+00 1.078541265E+00 1.060799537E+00 1.042923135E+00
1.016672606E+01 1.097463564E+00 1.079179333E+00 1.061752932E+00 1.044271757E+00
1.033324570E+01 1.098069078E+00 1.080149578E+00 1.063198468E+00 1.046301388E+00
1.049996187E+01 1.098965672E+00 1.081587661E+00 1.065327488E+00 1.049267338E+00
1.066670514E+01 1.100276537E+00 1.083679580E+00 1.068399017E+00 1.053507274E+00
1.083333839E+01 1.102169460E+00 1.086673535E+00 1.072747209E+00 1.059438007E+00
1.100000000E+01 1.104866563E+00 1.090883677E+00 1.078769906E+00 1.067517825E+00
1.116672606E+01 1.108646386E+00 1.096673349E+00 1.086877681E+00 1.078145247E+00
1.133324570E+01 1.113826905E+00 1.104397817E+00 1.097376593E+00 1.091470623E+00
1.149996187E+01 1.120711853E+00 1.114284011E+00 1.110272993E+00 1.107144116E+00
1.166670514E+01 1.129481870E+00 1.126245911E+00 1.125050983E+00 1.124136362E+00
1.183333839E+01 1.140033338E+00 1.139701570E+00 1.140584569E+00 1.140871913E+00
1.200000000E+01 1.151828714E+00 1.153553581E+00 1.155392046E+00 1.155791257E+00
1.216672606E+01 1.163900749E+00 1.166493635E+00 1.168224630E+00 1.168026863E+00
1.233324570E+01 1.175136053E+00 1.177544762E+00 1.178585972E+00 1.177632914E+00
1.249996187E+01 1.184739442E+00 1.186438958E+00 1.186748539E+00 1.185233543E+00
1.266670514E+01 1.192528490E+00 1.193523019E+00 1.193332985E+00 1.191509678E+00
1.283333839E+01 1.198822792E+00 1.199355700E+00 1.198906612E+00 1.196938391E+00
1.300000000E+01 1.204092133E+00 1.204390396E+00 1.203821995E+00 1.201779337E+00
