N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.153529260E+00 1.143098817E+00 1.132613216E+00 1.121289509E+00
1.016672606E+01 1.153986367E+00 1.143662647E+00 1.133343527E+00 1.122242659E+00
1.033324570E+01 1.154477682E+00 1.144340607E+00 1.134283605E+00 1.123519230E+00
1.049996187E+01 1.155072952E+00 1.145225836E+00 1.135556802E+00 1.125278081E+00
1.066670514E+01 1.155853128E+00 1.146432275E+00 1.137316468E+00 1.127715327E+00
1.083333839E+01 1.156917949E+00 1.148101887E+00 1.139749960E+00 1.131061179E+00
1.100000000E+01 1.158391825E+00 1.150406569E+00 1.143071084E+00 1.135556300E+00
1.116672606E+01 1.160425119E+00 1.153538306E+00 1.147490542E+00 1.141394211E+00
1.133324570E+01 1.163184927E+00 1.157677790E+00 1.153152793E+00 1.148622902E+00
1.149996187E+01 1.166826986E+00 1.162932370E+00 1.160039112E+00 1.157027764E+00
1.166670514E+01 1.171441276E+00 1.169247653E+00 1.167870372E+00 1.166070970E+00
1.183333839E+01 1.176976445E+00 1.176330964E+00 1.176090326E+00 1.174991722E+00
1.200000000E+01 1.183177755E+00 1.183662831E+00 1.184011522E+00 1.183086869E+00
1.216672606E+01 1.189603886E+00 1.190655305E+00 1.191090575E+00 1.190001961E+00
1.233324570E+01 1.195767692E+00 1.196895685E+00 1.197139788E+00 1.195798466E+00
1.249996187E+01 1.201340382E+00 1.202293346E+00 1.202305478E+00 1.200774383E+00
1.266670514E+01 1.206263364E+00 1.207016023E+00 1.206872146E+00 1.205239279E+00
1.283333839E+01 1.210681718E+00 1.211307868E+00 1.211087180E+00 1.209406091E+00
1.300000000E+01 1.214787132E+00 1.215355060E+00 1.215097135E+00 1.213386793E+00
