fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 15:39:14 297 39.04 1.000E+000 7.200E-001 2.182E-006 3.799E+003 3.121E+000 6.329E-009 2.094E-003 
0002 15:43:02 297 39.04 1.000E+000 7.200E-001 2.189E-006 3.906E+003 3.132E+000 6.177E-009 2.275E-003 
0003 15:45:34 297 39.04 1.000E+000 7.200E-001 2.181E-006 3.813E+003 3.125E+000 6.283E-009 2.134E-003 
0004 15:48:44 297 39.04 1.000E+000 7.200E-001 2.224E-006 3.849E+003 3.119E+000 6.295E-009 2.131E-003 
0005 15:53:46 297 39.04 1.000E+000 7.200E-001 2.223E-006 3.806E+003 3.115E+000 6.336E-009 2.151E-003 
0006 15:57:44 297 39.04 1.000E+000 7.200E-001 2.203E-006 3.760E+003 3.108E+000 6.432E-009 2.087E-003 
0007 16:00:24 297 39.04 1.000E+000 7.200E-001 2.222E-006 3.806E+003 3.114E+000 6.342E-009 2.077E-003 
0008 16:03:12 297 39.04 1.000E+000 7.200E-001 2.192E-006 3.808E+003 3.114E+000 6.338E-009 2.120E-003 
0009 16:06:16 297 39.04 1.000E+000 7.200E-001 2.268E-006 3.760E+003 3.093E+000 6.480E-009 2.140E-003 
0010 16:09:30 297 39.04 1.000E+000 7.200E-001 2.234E-006 3.758E+003 3.100E+000 6.467E-009 2.160E-003 
0011 16:11:54 297 39.04 1.000E+000 7.200E-001 2.222E-006 3.807E+003 3.108E+000 6.381E-009 2.155E-003 
0012 16:14:32 297 39.04 1.000E+000 7.200E-001 2.252E-006 3.682E+003 3.079E+000 6.632E-009 2.129E-003 
0013 16:17:18 297 39.04 1.000E+000 7.200E-001 2.187E-006 3.851E+003 3.123E+000 6.206E-009 2.228E-003 
