fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 15:39:14 297 39.04 1.000E+000 7.200E-001 2.182E-006 3.800E+003 3.121E+000 6.328E-009 2.095E-003 
0002 15:43:02 297 39.04 1.000E+000 7.200E-001 2.203E-006 3.800E+003 3.112E+000 6.381E-009 2.198E-003 
0003 15:45:34 297 39.04 1.000E+000 7.200E-001 2.183E-006 3.800E+003 3.122E+000 6.315E-009 2.129E-003 
0004 15:48:44 297 39.04 1.000E+000 7.200E-001 2.232E-006 3.800E+003 3.108E+000 6.406E-009 2.110E-003 
0005 15:53:46 297 39.04 1.000E+000 7.200E-001 2.225E-006 3.800E+003 3.113E+000 6.351E-009 2.149E-003 
0006 15:57:44 297 39.04 1.000E+000 7.200E-001 2.200E-006 3.800E+003 3.112E+000 6.384E-009 2.113E-003 
0007 16:00:24 297 39.04 1.000E+000 7.200E-001 2.225E-006 3.800E+003 3.112E+000 6.358E-009 2.073E-003 
0008 16:03:12 297 39.04 1.000E+000 7.200E-001 2.193E-006 3.800E+003 3.112E+000 6.357E-009 2.115E-003 
0009 16:06:16 297 39.04 1.000E+000 7.200E-001 2.241E-006 3.800E+003 3.110E+000 6.362E-009 2.105E-003 
0010 16:09:30 297 39.04 1.000E+000 7.200E-001 2.227E-006 3.800E+003 3.109E+000 6.377E-009 2.176E-003 
0011 16:11:54 297 39.04 1.000E+000 7.200E-001 2.223E-006 3.800E+003 3.107E+000 6.395E-009 2.154E-003 
0012 16:14:32 297 39.04 1.000E+000 7.200E-001 2.216E-006 3.800E+003 3.113E+000 6.325E-009 2.133E-003 
0013 16:17:18 297 39.04 1.000E+000 7.200E-001 2.196E-006 3.800E+003 3.110E+000 6.325E-009 2.180E-003 
