Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.209933534E+00 1.152993750E+0 5.693978400E-02 1.209933534E+00 1.152993750E+0 5.693978400E-02
1.468000E+10 1.209963075E+00 1.147907255E+0 6.205582000E-02 1.209963075E+00 1.147907255E+0 6.205582000E-02
2.154000E+10 1.210006433E+00 1.142992233E+0 6.701420000E-02 1.210006433E+00 1.142992233E+0 6.701420000E-02
3.162000E+10 1.210069405E+00 1.138231635E+0 7.183777000E-02 1.210069405E+00 1.138231635E+0 7.183777000E-02
4.642000E+10 1.210160669E+00 1.133625621E+0 7.653504800E-02 1.210160669E+00 1.133625621E+0 7.653504800E-02
6.813000E+10 1.210292392E+00 1.129173008E+0 8.111938400E-02 1.210292392E+00 1.129173008E+0 8.111938400E-02
1.000000E+11 1.210480524E+00 1.124865272E+0 8.561525200E-02 1.210480524E+00 1.124865272E+0 8.561525200E-02
1.468000E+11 1.210746292E+00 1.120697015E+0 9.004927700E-02 1.210746292E+00 1.120697015E+0 9.004927700E-02
2.154000E+11 1.211116049E+00 1.116670387E+0 9.444566200E-02 1.211116049E+00 1.116670387E+0 9.444566200E-02
3.162000E+11 1.211618525E+00 1.112771312E+0 9.884721300E-02 1.211618525E+00 1.112771312E+0 9.884721300E-02
4.642000E+11 1.212281068E+00 1.108999820E+0 1.032812480E-01 1.212281068E+00 1.108999820E+0 1.032812480E-01
6.813000E+11 1.213121182E+00 1.105354846E+0 1.077663360E-01 1.213121182E+00 1.105354846E+0 1.077663360E-01
1.000000E+12 1.214135721E+00 1.101829321E+0 1.123064000E-01 1.214135721E+00 1.101829321E+0 1.123064000E-01
1.468000E+12 1.215809723E+00 1.098418746E+0 1.173909770E-01 1.215809723E+00 1.098418746E+0 1.173909770E-01
2.154000E+12 1.221293208E+00 1.095124799E+0 1.261684090E-01 1.221293208E+00 1.095124799E+0 1.261684090E-01
3.162000E+12 1.221628200E+00 1.091935891E+0 1.296923090E-01 1.221628200E+00 1.091935891E+0 1.296923090E-01
4.642000E+12 1.222871728E+00 1.088851981E+0 1.340197470E-01 1.222871728E+00 1.088851981E+0 1.340197470E-01
6.813000E+12 1.229101325E+00 1.085872132E+0 1.432291930E-01 1.229101325E+00 1.085872132E+0 1.432291930E-01
1.000000E+13 1.230354541E+00 1.082990504E+0 1.473640370E-01 1.230354541E+00 1.082990504E+0 1.473640370E-01
