Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.201277097E+00 1.279420363E+0 -7.814326600E-02 1.201277097E+00 1.279420363E+0 -7.814326600E-02
1.468000E+10 1.201293835E+00 1.154250395E+0 4.704344000E-02 1.201293835E+00 1.154250395E+0 4.704344000E-02
2.154000E+10 1.201318477E+00 1.084735038E+0 1.165834390E-01 1.201318477E+00 1.084735038E+0 1.165834390E-01
3.162000E+10 1.201354191E+00 1.046321641E+0 1.550325500E-01 1.201354191E+00 1.046321641E+0 1.550325500E-01
4.642000E+10 1.201406074E+00 1.025235744E+0 1.761703300E-01 1.201406074E+00 1.025235744E+0 1.761703300E-01
6.813000E+10 1.201480765E+00 1.013714804E+0 1.877659610E-01 1.201480765E+00 1.013714804E+0 1.877659610E-01
1.000000E+11 1.201587709E+00 1.007433885E+0 1.941538240E-01 1.201587709E+00 1.007433885E+0 1.941538240E-01
1.468000E+11 1.201739109E+00 1.004019042E+0 1.977200670E-01 1.201739109E+00 1.004019042E+0 1.977200670E-01
2.154000E+11 1.201950213E+00 1.002169736E+0 1.997804770E-01 1.201950213E+00 1.002169736E+0 1.997804770E-01
3.162000E+11 1.202237999E+00 1.001168073E+0 2.010699260E-01 1.202237999E+00 1.001168073E+0 2.010699260E-01
4.642000E+11 1.202619077E+00 1.000627515E+0 2.019915620E-01 1.202619077E+00 1.000627515E+0 2.019915620E-01
6.813000E+11 1.203104811E+00 1.000336610E+0 2.027682010E-01 1.203104811E+00 1.000336610E+0 2.027682010E-01
1.000000E+12 1.205480569E+00 1.000180214E+0 2.053003550E-01 1.205480569E+00 1.000180214E+0 2.053003550E-01
1.468000E+12 1.209790211E+00 1.000096289E+0 2.096939220E-01 1.209790211E+00 1.000096289E+0 2.096939220E-01
2.154000E+12 1.210384149E+00 1.000051400E+0 2.103327490E-01 1.210384149E+00 1.000051400E+0 2.103327490E-01
3.162000E+12 1.212533228E+00 1.000027373E+0 2.125058550E-01 1.212533228E+00 1.000027373E+0 2.125058550E-01
4.642000E+12 1.21832117E+00 1.000014553E+0 2.183066170E-01 1.21832117E+00 1.000014553E+0 2.183066170E-01
6.813000E+12 1.222597842E+00 1.000007728E+0 2.225901140E-01 1.222597842E+00 1.000007728E+0 2.225901140E-01
1.000000E+13 1.223141919E+00 1.000004098E+0 2.231378210E-01 1.223141919E+00 1.000004098E+0 2.231378210E-01
