d Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.000000000E+01 1.025516310E+00 1.006428170E+00 1.908814000E-02 1.023051724E+00 1.005509175E+00 1.754254900E-02 2.464586000E-03 9.189950000E-04
150 1.016672606E+01 1.025479807E+00 1.006425975E+00 1.905383200E-02 1.023745321E+00 1.005764648E+00 1.798067300E-02 1.734486000E-03 6.613270000E-04
150 1.033324570E+01 1.025426606E+00 1.006422770E+00 1.900383600E-02 1.024218484E+00 1.005954252E+00 1.826423200E-02 1.208122000E-03 4.685180000E-04
150 1.049996187E+01 1.025349330E+00 1.006418101E+00 1.893122900E-02 1.024514284E+00 1.006089988E+00 1.842429600E-02 8.350460000E-04 3.281130000E-04
150 1.066670514E+01 1.025237628E+00 1.006411325E+00 1.882630300E-02 1.024663815E+00 1.006183443E+00 1.848037200E-02 5.738130000E-04 2.278820000E-04
150 1.083333839E+01 1.025077317E+00 1.006401541E+00 1.867577600E-02 1.024684853E+00 1.006244199E+00 1.844065400E-02 3.924640000E-04 1.573420000E-04
150 1.100000000E+01 1.024849650E+00 1.006387526E+00 1.846212400E-02 1.024582307E+00 1.006279331E+00 1.830297600E-02 2.673430000E-04 1.081950000E-04
150 1.116672606E+01 1.024531283E+00 1.006367681E+00 1.816360200E-02 1.024349876E+00 1.006293486E+00 1.805639000E-02 1.814070000E-04 7.419500000E-05
150 1.133324570E+01 1.024096085E+00 1.006340068E+00 1.775601700E-02 1.023973479E+00 1.006289276E+00 1.768420300E-02 1.226060000E-04 5.079200000E-05
150 1.149996187E+01 1.023520807E+00 1.006302645E+00 1.721816200E-02 1.023438283E+00 1.006267903E+00 1.717038000E-02 8.252400000E-05 3.474200000E-05
150 1.166670514E+01 1.022797408E+00 1.006253954E+00 1.654345400E-02 1.022742073E+00 1.006230188E+00 1.651188500E-02 5.533500000E-05 2.376600000E-05
150 1.183333839E+01 1.021954222E+00 1.006194622E+00 1.575960000E-02 1.021917190E+00 1.006178339E+00 1.573885100E-02 3.703200000E-05 1.628300000E-05
150 1.200000000E+01 1.021083563E+00 1.006130117E+00 1.495344600E-02 1.021058707E+00 1.006118918E+00 1.493978900E-02 2.485600000E-05 1.119900000E-05
150 1.216672606E+01 1.020362519E+00 1.006074932E+00 1.428758700E-02 1.020345612E+00 1.006067169E+00 1.427844300E-02 1.690700000E-05 7.763000000E-06
150 1.233324570E+01 1.020042288E+00 1.006057262E+00 1.398502600E-02 1.020030439E+00 1.006051801E+00 1.397863800E-02 1.184900000E-05 5.461000000E-06
150 1.249996187E+01 1.020386693E+00 1.006121895E+00 1.426479800E-02 1.020377972E+00 1.006117958E+00 1.426001400E-02 8.721000000E-06 3.937000000E-06
150 1.266670514E+01 1.021582908E+00 1.006326669E+00 1.525623900E-02 1.021576080E+00 1.006323724E+00 1.525235600E-02 6.828000000E-06 2.945000000E-06
150 1.283333839E+01 1.023690697E+00 1.006731638E+00 1.695905900E-02 1.023685018E+00 1.006729325E+00 1.695569300E-02 5.679000000E-06 2.313000000E-06
150 1.300000000E+01 1.026672587E+00 1.007385229E+00 1.928735800E-02 1.026667637E+00 1.007383313E+00 1.928432400E-02 4.950000000E-06 1.916000000E-06
180 1.000000000E+01 1.024475287E+00 1.006120854E+00 1.835443300E-02 1.022429187E+00 1.005365131E+00 1.706405600E-02 2.046100000E-03 7.557230000E-04
180 1.016672606E+01 1.024420661E+00 1.006117303E+00 1.830335800E-02 1.022987988E+00 1.005577467E+00 1.741052100E-02 1.432673000E-03 5.398360000E-04
180 1.033324570E+01 1.024341270E+00 1.006112126E+00 1.822914400E-02 1.023347399E+00 1.005731795E+00 1.761560400E-02 9.938710000E-04 3.803310000E-04
180 1.049996187E+01 1.024226420E+00 1.006104603E+00 1.812181700E-02 1.023541814E+00 1.005839345E+00 1.770246900E-02 6.846060000E-04 2.652580000E-04
180 1.066670514E+01 1.024061394E+00 1.006093719E+00 1.796767500E-02 1.023592466E+00 1.005910057E+00 1.768240900E-02 4.689280000E-04 1.836620000E-04
180 1.083333839E+01 1.023826615E+00 1.006078085E+00 1.774853000E-02 1.023506968E+00 1.005951573E+00 1.755539500E-02 3.196470000E-04 1.265120000E-04
180 1.100000000E+01 1.023497428E+00 1.006055851E+00 1.744157700E-02 1.023280534E+00 1.005969022E+00 1.731151200E-02 2.168940000E-04 8.682900000E-05
180 1.116672606E+01 1.023045609E+00 1.006024709E+00 1.702090000E-02 1.022899131E+00 1.005965265E+00 1.693386600E-02 1.464780000E-04 5.944400000E-05
180 1.133324570E+01 1.022444590E+00 1.005982064E+00 1.646252600E-02 1.022346161E+00 1.005941434E+00 1.640472700E-02 9.842900000E-05 4.063000000E-05
180 1.149996187E+01 1.021681154E+00 1.005925635E+00 1.575551900E-02 1.021615343E+00 1.005897885E+00 1.571745800E-02 6.581100000E-05 2.775000000E-05
180 1.166670514E+01 1.020775953E+00 1.005854833E+00 1.492112000E-02 1.020732112E+00 1.005835872E+00 1.489624000E-02 4.384100000E-05 1.896100000E-05
180 1.183333839E+01 1.019810821E+00 1.005773376E+00 1.403744500E-02 1.019781599E+00 1.005760389E+00 1.402121000E-02 2.922200000E-05 1.298700000E-05
180 1.200000000E+01 1.018950383E+00 1.005693332E+00 1.325705100E-02 1.018930703E+00 1.005684383E+00 1.324632000E-02 1.968000000E-05 8.949000000E-06
180 1.216672606E+01 1.018433763E+00 1.005639770E+00 1.279399300E-02 1.018420153E+00 1.005633528E+00 1.278662500E-02 1.361000000E-05 6.242000000E-06
180 1.233324570E+01 1.018516145E+00 1.005653834E+00 1.286231100E-02 1.018506279E+00 1.005649383E+00 1.285689600E-02 9.866000000E-06 4.451000000E-06
180 1.249996187E+01 1.019380672E+00 1.005789628E+00 1.359104400E-02 1.019373060E+00 1.005786342E+00 1.358671800E-02 7.612000000E-06 3.286000000E-06
180 1.266670514E+01 1.021085766E+00 1.006103866E+00 1.498190000E-02 1.021079509E+00 1.006101321E+00 1.497818800E-02 6.257000000E-06 2.545000000E-06
180 1.283333839E+01 1.023592475E+00 1.006642209E+00 1.695026600E-02 1.023587066E+00 1.006640128E+00 1.694693800E-02 5.409000000E-06 2.081000000E-06
180 1.300000000E+01 1.026840172E+00 1.007431882E+00 1.940829000E-02 1.026835338E+00 1.007430091E+00 1.940524700E-02 4.834000000E-06 1.791000000E-06
210 1.000000000E+01 1.023697148E+00 1.005895691E+00 1.780145700E-02 1.021947436E+00 1.005254113E+00 1.669332300E-02 1.749712000E-03 6.415780000E-04
210 1.016672606E+01 1.023620978E+00 1.005890484E+00 1.773049400E-02 1.022400813E+00 1.005434764E+00 1.696604900E-02 1.220165000E-03 4.557200000E-04
210 1.033324570E+01 1.023510636E+00 1.005882906E+00 1.762773000E-02 1.022667049E+00 1.005563199E+00 1.710385000E-02 8.435870000E-04 3.197070000E-04
210 1.049996187E+01 1.023351765E+00 1.005871924E+00 1.747984100E-02 1.022772469E+00 1.005649659E+00 1.712281000E-02 5.792960000E-04 2.222650000E-04
210 1.066670514E+01 1.023125069E+00 1.005856101E+00 1.726896800E-02 1.022729516E+00 1.005702587E+00 1.702692900E-02 3.955530000E-04 1.535140000E-04
210 1.083333839E+01 1.022805808E+00 1.005833504E+00 1.697230400E-02 1.022537131E+00 1.005727972E+00 1.680915900E-02 2.686770000E-04 1.055320000E-04
210 1.100000000E+01 1.022364737E+00 1.005801648E+00 1.656308900E-02 1.022183205E+00 1.005729347E+00 1.645385800E-02 1.815320000E-04 7.230100000E-05
210 1.116672606E+01 1.021772245E+00 1.005757594E+00 1.601465100E-02 1.021650290E+00 1.005708180E+00 1.594211000E-02 1.219550000E-04 4.941400000E-05
210 1.133324570E+01 1.021008387E+00 1.005698399E+00 1.530998800E-02 1.020926944E+00 1.005664683E+00 1.526226100E-02 8.144300000E-05 3.371600000E-05
