N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 5.623E+16 340 3.800E-4 3.679287E+1 1.523210E+1 5.234930E-1 7.908350E+1
1.468000E+10 5.623E+16 340 3.800E-4 3.665520E+1 1.516110E+1 5.230820E-1 7.907250E+1
2.154000E+10 5.623E+16 340 3.800E-4 3.646780E+1 1.506460E+1 5.225220E-1 7.905740E+1
3.162000E+10 5.623E+16 340 3.800E-4 3.621976E+1 1.493700E+1 5.217780E-1 7.903710E+1
4.642000E+10 5.623E+16 340 3.800E-4 3.590265E+1 1.477400E+1 5.208180E-1 7.901050E+1
6.813000E+10 5.623E+16 340 3.800E-4 3.551327E+1 1.457400E+1 5.196050E-1 7.897930E+1
1.000000E+11 5.623E+16 340 3.800E-4 3.505509E+1 1.433840E+1 5.181080E-1 7.894580E+1
1.468000E+11 5.623E+16 340 3.800E-4 3.453713E+1 1.406560E+1 5.163740E-1 7.886950E+1
2.154000E+11 5.623E+16 340 3.800E-4 3.397003E+1 1.377230E+1 5.144070E-1 7.881380E+1
3.162000E+11 5.623E+16 340 3.800E-4 3.336183E+1 1.345690E+1 5.122030E-1 7.875040E+1
4.642000E+11 5.623E+16 340 3.800E-4 3.271602E+1 1.312080E+1 5.097300E-1 7.867940E+1
6.813000E+11 5.623E+16 340 3.800E-4 3.203256E+1 1.276370E+1 5.068870E-1 7.860950E+1
1.000000E+12 5.623E+16 340 3.800E-4 3.130994E+1 1.237970E+1 5.037810E-1 7.848460E+1
1.468000E+12 5.623E+16 340 3.800E-4 3.054663E+1 1.198070E+1 5.003940E-1 7.838010E+1
2.154000E+12 5.623E+16 340 3.800E-4 2.974167E+1 1.156120E+1 4.965780E-1 7.828020E+1
3.162000E+12 5.623E+16 340 3.800E-4 2.889482E+1 1.111650E+1 4.924950E-1 7.811740E+1
4.642000E+12 5.623E+16 340 3.800E-4 2.800663E+1 1.065990E+1 4.880600E-1 7.798620E+1
6.813000E+12 5.623E+16 340 3.800E-4 2.707859E+1 1.018200E+1 4.832960E-1 7.780220E+1
1.000000E+13 5.623E+16 340 3.800E-4 2.611314E+1 9.695900E+0 4.782350E-1 7.764040E+1
1.468000E+13 5.623E+16 340 3.800E-4 2.511380E+1 9.194800E+0 4.728590E-1 7.742800E+1
2.154000E+13 5.623E+16 340 3.800E-4 2.408509E+1 8.691300E+0 4.671940E-1 7.723970E+1
3.162000E+13 5.623E+16 340 3.800E-4 2.303251E+1 8.180000E+0 4.613020E-1 7.698820E+1
4.642000E+13 5.623E+16 340 3.800E-4 2.196248E+1 7.673500E+0 4.550900E-1 7.677450E+1
6.813000E+13 5.623E+16 340 3.800E-4 2.088217E+1 7.166900E+0 4.487140E-1 7.648680E+1
1.000000E+14 5.623E+16 340 3.800E-4 1.979938E+1 6.672500E+0 4.420870E-1 7.623030E+1
