T(K) Nd(cm-3) Mu(cm2/Vs)
268 1.82688E+15 5.82949E+2
173 7.95192E+16 5.46928E+2
238 1.67312E+14 7.81972E+2
203 7.25794E+15 9.16290E+2
107 3.88973E+15 2.42577E+3
161 1.19350E+14 1.87389E+3
153 1.34556E+15 1.85152E+3
193 2.39696E+14 1.23500E+3
190 2.46021E+15 1.16334E+3
237 6.59001E+14 7.81001E+2
242 6.20660E+16 4.65494E+2
267 1.80287E+15 5.86533E+2
181 9.01870E+15 1.05549E+3
178 2.02036E+13 1.50878E+3
99 5.38722E+13 5.45073E+3
263 3.64077E+14 6.23402E+2
243 2.32233E+16 5.71657E+2
214 1.11055E+15 9.55866E+2
243 1.65377E+14 7.50717E+2
266 6.57999E+14 6.05049E+2
267 3.10598E+15 5.77388E+2
139 4.82287E+14 2.39352E+3
210 2.53204E+13 1.04560E+3
98 8.53187E+16 5.30617E+2
251 1.69999E+14 6.99389E+2
260 1.12857E+16 5.60724E+2
134 4.76501E+14 2.59838E+3
239 2.31433E+14 7.72897E+2
243 9.92936E+13 7.52185E+2
236 3.02961E+14 7.95411E+2
134 1.96604E+15 2.20022E+3
269 3.74648E+13 6.01973E+2
254 2.95009E+15 6.42554E+2
147 2.22397E+13 2.30429E+3
257 1.69122E+16 5.48528E+2
100 4.83123E+16 7.33819E+2
128 3.81553E+13 3.15801E+3
247 7.59915E+14 7.09123E+2
181 2.01381E+16 8.73512E+2
112 2.63633E+14 3.81480E+3
160 5.76479E+16 6.49509E+2
186 1.66630E+13 1.37020E+3
263 3.58399E+14 6.23870E+2
160 1.94655E+13 1.91664E+3
117 2.65919E+14 3.52287E+3
263 5.28065E+13 6.32183E+2
187 6.93318E+16 5.58049E+2
215 1.00669E+13 9.89732E+2
170 5.26496E+16 6.58599E+2
182 3.19139E+14 1.40580E+3
133 5.25967E+14 2.62514E+3
89 1.46168E+14 6.19349E+3
229 3.32324E+14 8.47081E+2
229 1.81367E+14 8.49650E+2
137 3.66803E+16 8.40317E+2
197 1.57288E+16 8.36668E+2
224 4.58331E+15 8.02633E+2
157 2.02554E+14 1.93299E+3
208 8.34207E+14 1.02340E+3
226 3.29821E+13 8.86303E+2
144 2.71302E+13 2.42223E+3
86 7.94210E+14 4.92659E+3
202 1.37569E+14 1.13027E+3
218 9.49364E+13 9.60921E+2
242 2.14315E+15 7.21181E+2
99 5.98854E+13 5.42020E+3
253 1.68856E+14 6.83007E+2
144 3.38576E+15 1.79456E+3
221 1.09218E+16 7.47878E+2
93 9.30116E+14 4.29568E+3
188 9.57418E+14 1.25570E+3
131 1.47164E+13 3.02065E+3
151 4.71340E+14 2.03961E+3
86 7.06917E+15 2.07910E+3
77 2.19178E+16 1.09329E+3
158 1.26403E+16 1.15647E+3
165 1.90703E+16 9.77734E+2
185 2.79406E+16 7.75676E+2
162 1.03274E+15 1.69379E+3
208 1.54222E+15 9.95494E+2
126 3.73039E+13 3.26360E+3
235 9.79224E+14 7.88816E+2
159 2.19348E+13 1.95247E+3
90 4.07388E+16 7.90387E+2
234 8.32385E+16 4.40838E+2
105 5.30958E+13 4.81227E+3
93 2.58768E+16 1.03116E+3
99 6.40442E+13 5.39075E+3
228 3.99436E+16 5.58730E+2
242 9.02026E+14 7.40480E+2
116 2.73809E+13 3.87202E+3
182 4.49256E+13 1.42863E+3
109 1.92878E+13 4.53027E+3
124 2.27612E+15 2.39122E+3
90 2.27764E+15 3.36539E+3
136 7.73498E+16 5.82261E+2
251 6.01109E+16 4.49719E+2
108 3.39542E+14 3.99136E+3
116 5.21881E+16 7.15080E+2
259 6.30889E+16 4.26221E+2
95 1.04407E+13 6.06788E+3
203 6.38236E+13 1.12543E+3
239 6.04293E+13 7.84090E+2
106 1.40412E+16 1.41848E+3
145 2.05219E+15 1.93051E+3
78 1.95692E+13 9.15656E+3
122 7.91113E+14 2.93311E+3
247 2.21708E+14 7.18530E+2
190 6.76953E+15 1.03047E+3
119 1.55209E+15 2.73745E+3
247 1.32323E+15 7.03479E+2
162 7.83947E+16 5.63348E+2
253 2.24180E+13 6.88919E+2
185 2.21863E+13 1.38849E+3
135 1.18875E+15 2.33279E+3
118 1.13771E+15 2.93569E+3
112 1.76637E+13 4.22753E+3
195 1.11598E+13 1.23070E+3
266 1.17489E+16 5.34372E+2
174 6.13393E+15 1.20132E+3
170 5.43058E+15 1.27444E+3
191 1.22578E+13 1.30310E+3
224 2.96948E+15 8.30529E+2
218 8.30642E+13 9.59838E+2
125 2.29618E+16 1.07505E+3
255 1.16953E+14 6.74485E+2
146 2.09693E+14 2.27898E+3
263 3.83749E+14 6.23167E+2
152 5.58642E+14 1.99245E+3
112 8.86520E+16 5.34114E+2
172 1.56480E+13 1.64413E+3
225 7.89389E+13 8.89988E+2
93 3.81465E+15 2.69228E+3
150 7.16048E+15 1.43394E+3
250 2.11617E+16 5.55033E+2
143 7.71176E+13 2.44040E+3
172 7.26157E+13 1.61824E+3
160 1.37471E+13 1.93030E+3
102 9.39259E+15 1.74172E+3
268 4.71720E+15 5.61804E+2
109 2.42075E+16 1.07461E+3
92 4.69436E+16 7.32974E+2
126 1.08383E+13 3.25700E+3
240 7.91878E+14 7.57660E+2
154 3.10109E+15 1.63639E+3
90 2.56704E+15 3.21909E+3
120 8.29717E+13 3.51133E+3
273 2.54256E+15 5.57104E+2
132 1.14928E+15 2.43290E+3
198 1.55307E+13 1.19338E+3
108 4.53720E+15 2.28253E+3
258 1.47169E+13 6.57718E+2
205 5.55865E+16 5.66896E+2
122 6.25113E+16 6.50968E+2
160 1.87527E+15 1.63220E+3
98 2.96063E+14 4.83511E+3
230 2.94588E+14 8.40845E+2
235 1.76695E+14 8.05952E+2
176 2.52294E+15 1.34121E+3
101 2.19553E+16 1.13433E+3
260 1.47634E+13 6.50629E+2
92 2.33104E+15 3.28046E+3
211 1.42649E+14 1.02590E+3
261 1.67500E+13 6.40005E+2
215 6.09628E+15 8.42305E+2
144 3.83056E+14 2.26274E+3
190 1.71831E+15 1.19557E+3
196 8.21098E+13 1.21598E+3
118 3.18686E+14 3.43711E+3
179 9.53080E+15 1.06208E+3
160 2.04424E+14 1.86842E+3
109 5.46774E+16 6.93897E+2
79 1.77470E+14 7.48823E+3
178 4.00919E+16 7.10156E+2
124 4.21753E+13 3.36800E+3
264 9.51935E+14 6.13697E+2
264 2.67980E+16 4.89404E+2
252 1.04899E+16 5.96464E+2
222 7.39162E+16 4.80598E+2
111 3.63133E+16 8.67176E+2
222 8.29755E+14 8.92349E+2
249 1.31980E+16 5.94648E+2
100 1.96959E+16 1.20205E+3
233 9.42013E+13 8.25790E+2
143 2.06734E+16 1.05992E+3
204 1.47132E+15 1.04429E+3
