T(K) Nd(cm-3) Mu(cm2/Vs)
77 1.00000E+13 2.66473E+4
77 1.20226E+13 2.62271E+4
77 1.44544E+13 2.57653E+4
77 1.73780E+13 2.52597E+4
77 2.08930E+13 2.47088E+4
77 2.51189E+13 2.41113E+4
77 3.01995E+13 2.34668E+4
77 3.63078E+13 2.27754E+4
77 4.36516E+13 2.20383E+4
77 5.24807E+13 2.12574E+4
77 6.30957E+13 2.04357E+4
77 7.58578E+13 1.95774E+4
77 9.12011E+13 1.86875E+4
77 1.09648E+14 1.77719E+4
77 1.31826E+14 1.68373E+4
77 1.58489E+14 1.58910E+4
77 1.90546E+14 1.49407E+4
77 2.29087E+14 1.39942E+4
77 2.75423E+14 1.30590E+4
77 3.31131E+14 1.21426E+4
77 3.98107E+14 1.12514E+4
77 4.78630E+14 1.03914E+4
77 5.75440E+14 9.56751E+3
77 6.91831E+14 8.78381E+3
77 8.31764E+14 8.04322E+3
77 1.00000E+15 7.34773E+3
77 1.20226E+15 6.69839E+3
77 1.44544E+15 6.09540E+3
77 1.73780E+15 5.53824E+3
77 2.08930E+15 5.02577E+3
77 2.51189E+15 4.55635E+3
77 3.01995E+15 4.12797E+3
77 3.63078E+15 3.73835E+3
77 4.36516E+15 3.38503E+3
77 5.24807E+15 3.06548E+3
77 6.30957E+15 2.77711E+3
77 7.58578E+15 2.51741E+3
77 9.12011E+15 2.28391E+3
77 1.09648E+16 2.07426E+3
77 1.31826E+16 1.88624E+3
77 1.58489E+16 1.71778E+3
77 1.90546E+16 1.56695E+3
77 2.29087E+16 1.43199E+3
77 2.75423E+16 1.31127E+3
77 3.31131E+16 1.20334E+3
77 3.98107E+16 1.10687E+3
77 4.78630E+16 1.02067E+3
77 5.75440E+16 9.43679E+2
77 6.91831E+16 8.74955E+2
77 8.31764E+16 8.13655E+2
81 1.00000E+13 2.41564E+4
81 1.20226E+13 2.38208E+4
81 1.44544E+13 2.34504E+4
81 1.73780E+13 2.30432E+4
81 2.08930E+13 2.25972E+4
81 2.51189E+13 2.21109E+4
81 3.01995E+13 2.15832E+4
81 3.63078E+13 2.10137E+4
81 4.36516E+13 2.04024E+4
81 5.24807E+13 1.97501E+4
81 6.30957E+13 1.90587E+4
81 7.58578E+13 1.83306E+4
81 9.12011E+13 1.75694E+4
81 1.09648E+14 1.67795E+4
81 1.31826E+14 1.59660E+4
81 1.58489E+14 1.51350E+4
81 1.90546E+14 1.42928E+4
81 2.29087E+14 1.34461E+4
81 2.75423E+14 1.26021E+4
81 3.31131E+14 1.17673E+4
81 3.98107E+14 1.09485E+4
81 4.78630E+14 1.01515E+4
81 5.75440E+14 9.38172E+3
81 6.91831E+14 8.64364E+3
81 8.31764E+14 7.94092E+3
81 1.00000E+15 7.27631E+3
81 1.20226E+15 6.65169E+3
81 1.44544E+15 6.06807E+3
81 1.73780E+15 5.52572E+3
81 2.08930E+15 5.02426E+3
81 2.51189E+15 4.56271E+3
81 3.01995E+15 4.13968E+3
81 3.63078E+15 3.75341E+3
81 4.36516E+15 3.40189E+3
81 5.24807E+15 3.08296E+3
81 6.30957E+15 2.79435E+3
81 7.58578E+15 2.53378E+3
81 9.12011E+15 2.29900E+3
81 1.09648E+16 2.08781E+3
81 1.31826E+16 1.89810E+3
81 1.58489E+16 1.72788E+3
81 1.90546E+16 1.57531E+3
81 2.29087E+16 1.43865E+3
81 2.75423E+16 1.31632E+3
81 3.31131E+16 1.20686E+3
81 3.98107E+16 1.10896E+3
81 4.78630E+16 1.02144E+3
81 5.75440E+16 9.43234E+2
81 6.91831E+16 8.73380E+2
81 8.31764E+16 8.11033E+2
