N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.030748699E+00 1.027320900E+00 1.025155707E+00 1.023915452E+00
1.600000000E+01 1.263492653E+00 1.263240130E+00 1.261312178E+00 1.262229766E+00
1.700000000E+01 1.355192871E+00 1.354759592E+00 1.354043456E+00 1.354317248E+00
1.549996187E+01 1.073781601E+00 1.081141240E+00 1.086115835E+00 1.087816309E+00
1.649996187E+01 1.312332071E+00 1.312703993E+00 1.312395936E+00 1.312125622E+00
1.674996808E+01 1.333911500E+00 1.332580597E+00 1.332912057E+00 1.332694854E+00
1.624993176E+01 1.291779595E+00 1.291428590E+00 1.291008106E+00 1.290409959E+00
1.574996808E+01 1.208099352E+00 1.207838046E+00 1.209936983E+00 1.210555873E+00
1.524993176E+01 1.016557502E+00 1.015402430E+00 1.014756358E+00 1.014421913E+00
