N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.045212899E+00 1.043130901E+00 1.041077162E+00 1.039042729E+00
1.600000000E+01 1.227074035E+00 1.219892011E+00 1.212888093E+00 1.210214418E+00
1.700000000E+01 1.335542794E+00 1.332876294E+00 1.330300765E+00 1.329053299E+00
1.549996187E+01 1.011860680E+00 1.010740825E+00 1.009898965E+00 1.009220766E+00
1.649996187E+01 1.296571822E+00 1.293767519E+00 1.290719544E+00 1.288137080E+00
1.674996808E+01 1.317427242E+00 1.313466222E+00 1.311512304E+00 1.309398529E+00
1.624993176E+01 1.272092899E+00 1.267554800E+00 1.263668223E+00 1.260278171E+00
1.574996808E+01 1.119889340E+00 1.105153107E+00 1.097997909E+00 1.093413944E+00
1.524993176E+01 1.019629126E+00 1.018292340E+00 1.017123553E+00 1.016073567E+00
