T nFsrh nFBsrh dnsrh nF nFB dn
290 1.153875665E+00 1.130650360E+00 2.322530500E-02 1.153768821E+00 1.130540415E+00 2.322840600E-02
295 1.149644828E+00 1.136407246E+00 1.323758200E-02 1.149507365E+00 1.136264299E+00 1.324306600E-02
300 1.152426357E+00 1.141806309E+00 1.062004800E-02 1.152256321E+00 1.141621019E+00 1.063530200E-02
305 1.142297683E+00 1.142493481E+00 -1.957980000E-04 1.142119848E+00 1.141907502E+00 2.123460000E-04
310 1.121336717E+00 1.142139793E+00 -2.080307600E-02 1.121158108E+00 1.141873558E+00 -2.071545000E-02
315 1.106157093E+00 1.145672476E+00 -3.951538300E-02 1.106002978E+00 1.145345950E+00 -3.934297200E-02
320 1.087397182E+00 1.143378522E+00 -5.598134000E-02 1.087242759E+00 1.142998483E+00 -5.575572400E-02
325 1.032531004E+00 1.122351451E+00 -8.982044700E-02 1.032364426E+00 1.122019050E+00 -8.965462400E-02
330 1.009644626E+00 1.086602272E+00 -7.695764600E-02 1.010046002E+00 1.086369320E+00 -7.632331800E-02
335 1.006320264E+00 1.063936492E+00 -5.761622800E-02 1.006266697E+00 1.063685972E+00 -5.741927500E-02
340 1.007098704E+00 1.009018794E+00 -1.920090000E-03 1.007050148E+00 1.007752203E+00 -7.020550000E-04
