N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 290 2.400E-4 1.219658034E+00 1.224000345E+00
1.468000E+10 3.162E+15 290 2.400E-4 1.222270628E+00 1.224052643E+00
2.154000E+10 3.162E+15 290 2.400E-4 1.222805936E+00 1.224129267E+00
3.162000E+10 3.162E+15 290 2.400E-4 1.223265328E+00 1.224241446E+00
4.642000E+10 3.162E+15 290 2.400E-4 1.223717735E+00 1.224404433E+00
6.813000E+10 3.162E+15 290 2.400E-4 1.224138519E+00 1.224642536E+00
1.000000E+11 3.162E+15 290 2.400E-4 1.224615556E+00 1.224986586E+00
1.468000E+11 3.162E+15 290 2.400E-4 1.225204837E+00 1.225479458E+00
2.154000E+11 3.162E+15 290 2.400E-4 1.225972382E+00 1.226177291E+00
3.162000E+11 3.162E+15 290 2.400E-4 1.226995450E+00 1.227150065E+00
4.642000E+11 3.162E+15 290 2.400E-4 1.228360539E+00 1.228478906E+00
6.813000E+11 3.162E+15 290 2.400E-4 1.230156270E+00 1.230248513E+00
1.000000E+12 3.162E+15 290 2.400E-4 1.232461601E+00 1.232534930E+00
1.468000E+12 3.162E+15 290 2.400E-4 1.235316384E+00 1.235375512E+00
2.154000E+12 3.162E+15 290 2.400E-4 1.238814059E+00 1.238862141E+00
3.162000E+12 3.162E+15 290 2.400E-4 1.242793758E+00 1.242833323E+00
4.642000E+12 3.162E+15 290 2.400E-4 1.247208017E+00 1.247241360E+00
6.813000E+12 3.162E+15 290 2.400E-4 1.251984744E+00 1.252013124E+00
1.000000E+13 3.162E+15 290 2.400E-4 1.257056801E+00 1.257080985E+00
