N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.195833158E+00 1.192852018E+00 1.190170629E+00 1.187705477E+00
1.600000000E+01 1.225831019E+00 1.223677366E+00 1.222366178E+00 1.221032000E+00
1.700000000E+01 1.257759712E+00 1.257442028E+00 1.257096306E+00 1.257287349E+00
1.549996187E+01 1.211201500E+00 1.208723266E+00 1.206795609E+00 1.205114814E+00
1.649996187E+01 1.232393182E+00 1.230906906E+00 1.230396615E+00 1.229981294E+00
1.674996808E+01 1.241302337E+00 1.240385982E+00 1.240103441E+00 1.240067266E+00
1.624993176E+01 1.229188725E+00 1.227467775E+00 1.226355997E+00 1.225673060E+00
1.574996808E+01 1.218929342E+00 1.216705197E+00 1.214845794E+00 1.213168111E+00
1.524993176E+01 1.205750616E+00 1.203115681E+00 1.200872428E+00 1.198940648E+00
