N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.168060102E+00 1.161562834E+00 1.155995639E+00 1.151061130E+00
1.600000000E+01 1.231339264E+00 1.228627639E+00 1.226910177E+00 1.225363583E+00
1.700000000E+01 1.263222284E+00 1.262898311E+00 1.262525887E+00 1.262330674E+00
1.549996187E+01 1.214587267E+00 1.211741405E+00 1.209506045E+00 1.207373026E+00
1.649996187E+01 1.238441804E+00 1.236469139E+00 1.235554770E+00 1.235035008E+00
1.674996808E+01 1.246802453E+00 1.245862853E+00 1.245081263E+00 1.245052150E+00
1.624993176E+01 1.235493956E+00 1.233067652E+00 1.231576110E+00 1.230600641E+00
1.574996808E+01 1.223317318E+00 1.220587193E+00 1.218538982E+00 1.216805111E+00
1.524993176E+01 1.203427101E+00 1.200276774E+00 1.197296550E+00 1.194756308E+00
