N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.025068491E+00 1.023718819E+00 1.022576335E+00 1.021564531E+00
1.600000000E+01 1.235524778E+00 1.230059835E+00 1.225365211E+00 1.222019798E+00
1.700000000E+01 1.264466947E+00 1.263446902E+00 1.262730844E+00 1.262244721E+00
1.549996187E+01 1.130513010E+00 1.117757189E+00 1.108266760E+00 1.100913492E+00
1.649996187E+01 1.245531958E+00 1.241597356E+00 1.238662343E+00 1.236643340E+00
1.674996808E+01 1.251728593E+00 1.249198483E+00 1.247454657E+00 1.246369933E+00
1.624993176E+01 1.242265141E+00 1.237360621E+00 1.233513677E+00 1.230332707E+00
1.574996808E+01 1.216090290E+00 1.206268075E+00 1.201228982E+00 1.196914579E+00
1.524993176E+01 1.012580970E+00 1.011436979E+00 1.010579451E+00 1.009899647E+00
