Ew Nt
4.4443873E-1 4.2773063E+16
4.4173464E-1 4.4234278E+16
4.3903054E-1 4.5694511E+16
4.3632643E-1 4.7127604E+16
4.3362233E-1 4.8525120E+16
4.3091823E-1 4.9893066E+16
4.2821413E-1 5.1239033E+16
4.2551003E-1 5.2562093E+16
4.2280592E-1 5.3853606E+16
4.2010183E-1 5.5105165E+16
4.1739772E-1 5.6315167E+16
4.1469362E-1 5.7488514E+16
4.1198952E-1 5.8630374E+16
4.0928542E-1 5.9743870E+16
4.0658132E-1 6.0830604E+16
4.0387722E-1 6.1893201E+16
4.0117312E-1 6.2937148E+16
3.9846902E-1 6.3969579E+16
3.9576492E-1 6.4996619E+16
3.9306081E-1 6.6022072E+16
3.9035671E-1 6.7048761E+16
3.8765261E-1 6.8079126E+16
3.8494851E-1 6.9113112E+16
3.8224441E-1 7.0144090E+16
3.7954031E-1 7.1156470E+16
3.7683621E-1 7.2127265E+16
3.7413211E-1 7.3029990E+16
3.7142801E-1 7.3836526E+16
3.6872391E-1 7.4516752E+16
3.6601980E-1 7.5037631E+16
3.6331570E-1 7.5363495E+16
3.6061160E-1 7.5456842E+16
3.5790750E-1 7.5278175E+16
3.5520340E-1 7.4786310E+16
3.5249930E-1 7.3941426E+16
3.4979520E-1 7.2710454E+16
3.4709110E-1 7.1072309E+16
3.4438700E-1 6.9020905E+16
3.4168290E-1 6.6566002E+16
3.3897879E-1 6.3733279E+16
3.3627469E-1 6.0564051E+16
3.3357059E-1 5.7113837E+16
3.3086649E-1 5.3449242E+16
3.2816239E-1 4.9643383E+16
3.2545829E-1 4.5771156E+16
3.2275419E-1 4.1905250E+16
3.2005009E-1 3.8113340E+16
3.1734599E-1 3.4455970E+16
3.1464188E-1 3.0984094E+16
3.1193778E-1 2.7737139E+16
3.0923368E-1 2.4741805E+16
3.0652958E-1 2.2012526E+16
3.0382548E-1 1.9552976E+16
3.0112138E-1 1.7358212E+16
2.9841728E-1 1.5416826E+16
2.9571318E-1 1.3712553E+16
2.9300908E-1 1.2224326E+16
2.9030498E-1 1.0923115E+16
2.8760088E-1 9.7644079E+15
2.8489677E-1 8.6779440E+15
2.8219267E-1 7.5616592E+15
2.7948857E-1 6.2918022E+15
2.7678447E-1 4.7583508E+15
2.7408037E-1 2.9181330E+15
2.7137627E-1 1.8988593E+15
