T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.212920701E+00 1.202148329E+00 1.077237200E-02 1.212912755E+00 1.202132464E+00 1.078029100E-02 7.946000000E-06 1.586500000E-05
290 1.524993176E+01 1.226698703E+00 1.208570446E+00 1.812825700E-02 1.226682578E+00 1.208544874E+00 1.813770400E-02 1.612500000E-05 2.557200000E-05
290 1.549996187E+01 1.239324058E+00 1.215486585E+00 2.383747300E-02 1.239291653E+00 1.215445856E+00 2.384579700E-02 3.240500000E-05 4.072900000E-05
290 1.574996808E+01 1.252542577E+00 1.226454280E+00 2.608829700E-02 1.252477644E+00 1.226391017E+00 2.608662700E-02 6.493300000E-05 6.326300000E-05
290 1.600000000E+01 1.266858632E+00 1.236116808E+00 3.074182400E-02 1.266728990E+00 1.236023572E+00 3.070541800E-02 1.296420000E-04 9.323600000E-05
290 1.624993176E+01 1.284655396E+00 1.242271062E+00 4.238433400E-02 1.284397913E+00 1.242134786E+00 4.226312700E-02 2.574830000E-04 1.362760000E-04
290 1.649996187E+01 1.304049704E+00 1.248764898E+00 5.528480600E-02 1.303540991E+00 1.248564457E+00 5.497653400E-02 5.087130000E-04 2.004410000E-04
290 1.674996808E+01 1.325684887E+00 1.261280224E+00 6.440466300E-02 1.324694781E+00 1.260990888E+00 6.370389300E-02 9.901060000E-04 2.893360000E-04
290 1.700000000E+01 1.349898175E+00 1.280797162E+00 6.910101300E-02 1.348018740E+00 1.280390976E+00 6.762776400E-02 1.879435000E-03 4.061860000E-04
295 1.500000000E+01 1.208142256E+00 1.201027553E+00 7.114703000E-03 1.208135412E+00 1.201013460E+00 7.121952000E-03 6.844000000E-06 1.409300000E-05
295 1.524993176E+01 1.225875019E+00 1.208220898E+00 1.765412100E-02 1.225861017E+00 1.208198260E+00 1.766275700E-02 1.400200000E-05 2.263800000E-05
295 1.549996187E+01 1.239104167E+00 1.215505933E+00 2.359823400E-02 1.239076027E+00 1.215469386E+00 2.360664100E-02 2.814000000E-05 3.654700000E-05
295 1.574996808E+01 1.252259629E+00 1.225841344E+00 2.641828500E-02 1.252203021E+00 1.225785021E+00 2.641800000E-02 5.660800000E-05 5.632300000E-05
295 1.600000000E+01 1.266306153E+00 1.236060322E+00 3.024583100E-02 1.266192018E+00 1.235975033E+00 3.021698500E-02 1.141350000E-04 8.528900000E-05
