T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.224386557E+00 1.214249421E+00 1.013713600E-02 1.224381418E+00 1.214240005E+00 1.014141300E-02 5.139000000E-06 9.416000000E-06
290 1.524993176E+01 1.239169760E+00 1.222018191E+00 1.715156900E-02 1.239159437E+00 1.222002655E+00 1.715678200E-02 1.032300000E-05 1.553600000E-05
290 1.549996187E+01 1.253206679E+00 1.230228673E+00 2.297800600E-02 1.253186293E+00 1.230203447E+00 2.298284600E-02 2.038600000E-05 2.522600000E-05
290 1.574996808E+01 1.267933096E+00 1.242121516E+00 2.581158000E-02 1.267893408E+00 1.242082108E+00 2.581130000E-02 3.968800000E-05 3.940800000E-05
290 1.600000000E+01 1.283713974E+00 1.252344141E+00 3.136983300E-02 1.283637790E+00 1.252285890E+00 3.135190000E-02 7.618400000E-05 5.825100000E-05
290 1.624993176E+01 1.302798126E+00 1.259082268E+00 4.371585800E-02 1.302654015E+00 1.258997547E+00 4.365646800E-02 1.441110000E-04 8.472100000E-05
290 1.649996187E+01 1.323244144E+00 1.266449423E+00 5.679472100E-02 1.322974964E+00 1.266326047E+00 5.664891700E-02 2.691800000E-04 1.233760000E-04
290 1.674996808E+01 1.345538291E+00 1.279863100E+00 6.567519100E-02 1.345045375E+00 1.279687886E+00 6.535748900E-02 4.929160000E-04 1.752140000E-04
290 1.700000000E+01 1.369910346E+00 1.300011990E+00 6.989835600E-02 1.369031284E+00 1.299770857E+00 6.926042700E-02 8.790620000E-04 2.411330000E-04
295 1.500000000E+01 1.220656474E+00 1.211824613E+00 8.831861000E-03 1.220652058E+00 1.211816225E+00 8.835833000E-03 4.416000000E-06 8.388000000E-06
295 1.524993176E+01 1.237345818E+00 1.220285813E+00 1.706000500E-02 1.237336845E+00 1.220271967E+00 1.706487800E-02 8.973000000E-06 1.384600000E-05
295 1.549996187E+01 1.251701435E+00 1.228858085E+00 2.284335000E-02 1.251683516E+00 1.228835185E+00 2.284833100E-02 1.791900000E-05 2.290000000E-05
295 1.574996808E+01 1.266299520E+00 1.240089098E+00 2.621042200E-02 1.266264149E+00 1.240053337E+00 2.621081200E-02 3.537100000E-05 3.576100000E-05
295 1.600000000E+01 1.281880289E+00 1.250963498E+00 3.091679100E-02 1.281811297E+00 1.250909348E+00 3.090194900E-02 6.899200000E-05 5.415000000E-05
295 1.624993176E+01 1.300726169E+00 1.258076222E+00 4.264994700E-02 1.300593065E+00 1.257996932E+00 4.259613300E-02 1.331040000E-04 7.929000000E-05
295 1.649996187E+01 1.320723019E+00 1.265179672E+00 5.554334700E-02 1.320469612E+00 1.265063648E+00 5.540596400E-02 2.534070000E-04 1.160240000E-04
295 1.674996808E+01 1.342954801E+00 1.278196386E+00 6.475841500E-02 1.342480635E+00 1.278031127E+00 6.444950800E-02 4.741660000E-04 1.652590000E-04
295 1.700000000E+01 1.367453060E+00 1.298633733E+00 6.881932700E-02 1.366578764E+00 1.298403888E+00 6.817487600E-02 8.742960000E-04 2.298450000E-04
300 1.500000000E+01 1.213390631E+00 1.209966088E+00 3.424543000E-03 1.213386793E+00 1.209958580E+00 3.428213000E-03 3.838000000E-06 7.508000000E-06
300 1.524993176E+01 1.235358443E+00 1.219335162E+00 1.602328100E-02 1.235350649E+00 1.219322734E+00 1.602791500E-02 7.794000000E-06 1.242800000E-05
300 1.549996187E+01 1.250815034E+00 1.227734051E+00 2.308098300E-02 1.250799386E+00 1.227713540E+00 2.308584600E-02 1.564800000E-05 2.051100000E-05
300 1.574996808E+01 1.265607861E+00 1.239418071E+00 2.618979000E-02 1.265576686E+00 1.239385446E+00 2.619124000E-02 3.117500000E-05 3.262500000E-05
300 1.600000000E+01 1.280884076E+00 1.250413055E+00 3.047102100E-02 1.280822348E+00 1.250363175E+00 3.045917300E-02 6.172800000E-05 4.988000000E-05
300 1.624993176E+01 1.299357457E+00 1.257756742E+00 4.160071500E-02 1.299236438E+00 1.257683551E+00 4.155288700E-02 1.210190000E-04 7.319100000E-05
300 1.649996187E+01 1.318950830E+00 1.264328857E+00 5.462197300E-02 1.318715988E+00 1.264223465E+00 5.449252300E-02 2.348420000E-04 1.053920000E-04
