T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.199724254E+00 1.193323774E+00 6.400480000E-03 1.199705885E+00 1.193279125E+00 6.426760000E-03 1.836900000E-05 4.464900000E-05
290 1.524993176E+01 1.214604636E+00 1.197945312E+00 1.665932400E-02 1.214567281E+00 1.197878499E+00 1.668878200E-02 3.735500000E-05 6.681300000E-05
290 1.549996187E+01 1.226322346E+00 1.202746369E+00 2.357597700E-02 1.226248434E+00 1.202648817E+00 2.359961700E-02 7.391200000E-05 9.755200000E-05
290 1.574996808E+01 1.237906401E+00 1.211645213E+00 2.626118800E-02 1.237758687E+00 1.211505234E+00 2.625345300E-02 1.477140000E-04 1.399790000E-04
290 1.600000000E+01 1.250222751E+00 1.219618209E+00 3.060454200E-02 1.249923030E+00 1.219426595E+00 3.049643500E-02 2.997210000E-04 1.916140000E-04
290 1.624993176E+01 1.265842373E+00 1.224422348E+00 4.142002500E-02 1.265226181E+00 1.224156225E+00 4.106995600E-02 6.161920000E-04 2.661230000E-04
290 1.649996187E+01 1.283020063E+00 1.229583074E+00 5.343698900E-02 1.281741316E+00 1.229201162E+00 5.254015400E-02 1.278747000E-03 3.819120000E-04
290 1.674996808E+01 1.302735535E+00 1.240878281E+00 6.185725400E-02 1.300097647E+00 1.240325497E+00 5.977215000E-02 2.637888000E-03 5.527840000E-04
290 1.700000000E+01 1.325735747E+00 1.259364487E+00 6.637126000E-02 1.320428889E+00 1.258579263E+00 6.184962600E-02 5.306858000E-03 7.852240000E-04
295 1.500000000E+01 1.191311546E+00 1.193106045E+00 -1.794499000E-03 1.191295930E+00 1.193065314E+00 -1.769384000E-03 1.561600000E-05 4.073100000E-05
295 1.524993176E+01 1.213548792E+00 1.198762223E+00 1.478656900E-02 1.213514918E+00 1.198701040E+00 1.481387800E-02 3.387400000E-05 6.118300000E-05
295 1.549996187E+01 1.226993749E+00 1.204159323E+00 2.283442600E-02 1.226927362E+00 1.204069290E+00 2.285807200E-02 6.638700000E-05 9.003300000E-05
295 1.574996808E+01 1.238990478E+00 1.212586806E+00 2.640367200E-02 1.238859927E+00 1.212458799E+00 2.640112800E-02 1.305510000E-04 1.280070000E-04
295 1.600000000E+01 1.251277553E+00 1.221199291E+00 3.007826200E-02 1.251015015E+00 1.221017255E+00 2.999776000E-02 2.625380000E-04 1.820360000E-04
295 1.624993176E+01 1.266544628E+00 1.226374447E+00 4.017018100E-02 1.266003803E+00 1.226125124E+00 3.987867900E-02 5.408250000E-04 2.493230000E-04
295 1.649996187E+01 1.282963972E+00 1.231385015E+00 5.157895700E-02 1.281832460E+00 1.231031270E+00 5.080119000E-02 1.131512000E-03 3.537450000E-04
295 1.674996808E+01 1.302041811E+00 1.242336454E+00 5.970535700E-02 1.299669555E+00 1.241823296E+00 5.784625900E-02 2.372256000E-03 5.131580000E-04
295 1.700000000E+01 1.324406560E+00 1.261045493E+00 6.336106700E-02 1.319506426E+00 1.260319106E+00 5.918732000E-02 4.900134000E-03 7.263870000E-04
300 1.500000000E+01 1.175003181E+00 1.192706503E+00 -1.770332200E-02 1.174991722E+00 1.192668675E+00 -1.767695300E-02 1.145900000E-05 3.782800000E-05
300 1.524993176E+01 1.210040363E+00 1.199944328E+00 1.009603500E-02 1.210009173E+00 1.199885492E+00 1.012368100E-02 3.119000000E-05 5.883600000E-05
300 1.549996187E+01 1.227302294E+00 1.205442974E+00 2.185932000E-02 1.227240534E+00 1.205358270E+00 2.188226400E-02 6.176000000E-05 8.470400000E-05
300 1.574996808E+01 1.240421411E+00 1.214327112E+00 2.609429900E-02 1.240302501E+00 1.214203838E+00 2.609866300E-02 1.189100000E-04 1.232740000E-04
300 1.600000000E+01 1.252952642E+00 1.223210084E+00 2.974255800E-02 1.252718095E+00 1.223033956E+00 2.968413900E-02 2.345470000E-04 1.761280000E-04
300 1.624993176E+01 1.268016072E+00 1.228709451E+00 3.930662100E-02 1.267538323E+00 1.228469468E+00 3.906885500E-02 4.777490000E-04 2.399830000E-04
300 1.649996187E+01 1.283933907E+00 1.233471456E+00 5.046245100E-02 1.282934274E+00 1.233144101E+00 4.979017300E-02 9.996330000E-04 3.273550000E-04
300 1.674996808E+01 1.302461290E+00 1.244283353E+00 5.817793700E-02 1.300347498E+00 1.243812957E+00 5.653454100E-02 2.113792000E-03 4.703960000E-04
300 1.700000000E+01 1.324073980E+00 1.262487063E+00 6.158691700E-02 1.319646534E+00 1.261671472E+00 5.797506200E-02 4.427446000E-03 8.155910000E-04
305 1.500000000E+01 1.140875036E+00 1.190199559E+00 -4.932452300E-02 1.140871913E+00 1.190163588E+00 -4.929167500E-02 3.123000000E-06 3.597100000E-05
305 1.524993176E+01 1.201137126E+00 1.200949443E+00 1.876830000E-04 1.201109151E+00 1.200891447E+00 2.177040000E-04 2.797500000E-05 5.799600000E-05
305 1.549996187E+01 1.226176706E+00 1.207641498E+00 1.853520800E-02 1.226117323E+00 1.207558253E+00 1.855907000E-02 5.938300000E-05 8.324500000E-05
305 1.574996808E+01 1.241770073E+00 1.216392088E+00 2.537798500E-02 1.241657357E+00 1.216269822E+00 2.538753500E-02 1.127160000E-04 1.222660000E-04
305 1.600000000E+01 1.255063969E+00 1.225286334E+00 2.977763500E-02 1.254847736E+00 1.225113277E+00 2.973445900E-02 2.162330000E-04 1.730570000E-04
305 1.624993176E+01 1.270119372E+00 1.231068403E+00 3.905096900E-02 1.269688766E+00 1.230835653E+00 3.885311300E-02 4.306060000E-04 2.327500000E-04
305 1.649996187E+01 1.285761163E+00 1.236332280E+00 4.942888300E-02 1.284870915E+00 1.236006281E+00 4.886463400E-02 8.902480000E-04 3.259990000E-04
305 1.674996808E+01 1.303912230E+00 1.247039348E+00 5.687288200E-02 1.302031869E+00 1.246585485E+00 5.544638400E-02 1.880361000E-03 4.538630000E-04
305 1.700000000E+01 1.324929441E+00 1.264695724E+00 6.023371700E-02 1.320959117E+00 1.264066407E+00 5.689271000E-02 3.970324000E-03 6.293170000E-04
310 1.500000000E+01 1.076335449E+00 1.182247928E+00 -1.059124790E-01 1.076348906E+00 1.182213886E+00 -1.058649800E-01 -1.345700000E-05 3.404200000E-05
310 1.524993176E+01 1.181647707E+00 1.200946731E+00 -1.929902400E-02 1.181626318E+00 1.200888279E+00 -1.926196100E-02 2.138900000E-05 5.845200000E-05
310 1.549996187E+01 1.222014540E+00 1.209173927E+00 1.284061300E-02 1.221956737E+00 1.209087557E+00 1.286918000E-02 5.780300000E-05 8.637000000E-05
