T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.206091066E+00 1.196695512E+00 9.395554000E-03 1.206079630E+00 1.196670363E+00 9.409267000E-03 1.143600000E-05 2.514900000E-05
290 1.524993176E+01 1.219916379E+00 1.202127676E+00 1.778870300E-02 1.219893178E+00 1.202088605E+00 1.780457300E-02 2.320100000E-05 3.907100000E-05
290 1.549996187E+01 1.231873683E+00 1.207954507E+00 2.391917600E-02 1.231827186E+00 1.207894738E+00 2.393244800E-02 4.649700000E-05 5.976900000E-05
290 1.574996808E+01 1.244154085E+00 1.217972057E+00 2.618202800E-02 1.244060396E+00 1.217882087E+00 2.617830900E-02 9.368900000E-05 8.997000000E-05
290 1.600000000E+01 1.257404980E+00 1.226967491E+00 3.043748900E-02 1.257215007E+00 1.226838102E+00 3.037690500E-02 1.899730000E-04 1.293890000E-04
290 1.624993176E+01 1.274109271E+00 1.232603940E+00 4.150533100E-02 1.273722506E+00 1.232417381E+00 4.130512500E-02 3.867650000E-04 1.865590000E-04
290 1.649996187E+01 1.292455626E+00 1.238499531E+00 5.395609500E-02 1.291666629E+00 1.238225622E+00 5.344100700E-02 7.889970000E-04 2.739090000E-04
290 1.674996808E+01 1.313247239E+00 1.250420818E+00 6.282642100E-02 1.311654437E+00 1.250022554E+00 6.163188300E-02 1.592802000E-03 3.982640000E-04
290 1.700000000E+01 1.336982099E+00 1.269410062E+00 6.757203700E-02 1.333844520E+00 1.268846435E+00 6.499808500E-02 3.137579000E-03 5.636270000E-04
295 1.500000000E+01 1.200300993E+00 1.196160792E+00 4.140201000E-03 1.200291118E+00 1.196138251E+00 4.152867000E-03 9.875000000E-06 2.254100000E-05
295 1.524993176E+01 1.219294134E+00 1.202489971E+00 1.680416300E-02 1.219273608E+00 1.202454939E+00 1.681866900E-02 2.052600000E-05 3.503200000E-05
295 1.549996187E+01 1.232281042E+00 1.208794435E+00 2.348660700E-02 1.232240237E+00 1.208740336E+00 2.349990100E-02 4.080500000E-05 5.409900000E-05
295 1.574996808E+01 1.244685082E+00 1.218236846E+00 2.644823600E-02 1.244603394E+00 1.218156301E+00 2.644709300E-02 8.168800000E-05 8.054500000E-05
295 1.600000000E+01 1.257746717E+00 1.227799786E+00 2.994693100E-02 1.257580885E+00 1.227680447E+00 2.990043800E-02 1.658320000E-04 1.193390000E-04
295 1.624993176E+01 1.274012128E+00 1.233785278E+00 4.022685000E-02 1.273670989E+00 1.233614201E+00 4.005678800E-02 3.411390000E-04 1.710770000E-04
295 1.649996187E+01 1.291570323E+00 1.239476587E+00 5.209373600E-02 1.290864322E+00 1.239226353E+00 5.163796900E-02 7.060010000E-04 2.502340000E-04
