T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.186828537E+00 1.190059351E+00 -3.230814000E-03 1.186693175E+00 1.189697005E+00 -3.003830000E-03 1.353620000E-04 3.623460000E-04
290 1.549996187E+01 1.219358986E+00 1.197067864E+00 2.229112200E-02 1.218837515E+00 1.196362414E+00 2.247510100E-02 5.214710000E-04 7.054500000E-04
290 1.600000000E+01 1.241431671E+00 1.209339423E+00 3.209224800E-02 1.239501376E+00 1.208212260E+00 3.128911600E-02 1.930295000E-03 1.127163000E-03
290 1.649996187E+01 1.270477120E+00 1.212577708E+00 5.789941200E-02 1.263198977E+00 1.210853035E+00 5.234594200E-02 7.278143000E-03 1.724673000E-03
290 1.700000000E+01 1.309153609E+00 1.236725223E+00 7.242838600E-02 1.285386849E+00 1.233790311E+00 5.159653800E-02 2.376676000E-02 2.934912000E-03
295 1.500000000E+01 1.168332222E+00 1.190055512E+00 -2.172329000E-02 1.168220757E+00 1.189717526E+00 -2.149676900E-02 1.114650000E-04 3.379860000E-04
295 1.549996187E+01 1.219618581E+00 1.199092540E+00 2.052604100E-02 1.219123381E+00 1.198411811E+00 2.071157000E-02 4.952000000E-04 6.807290000E-04
295 1.600000000E+01 1.243262513E+00 1.212212564E+00 3.104994900E-02 1.241513480E+00 1.211052727E+00 3.046075300E-02 1.749033000E-03 1.159837000E-03
295 1.649996187E+01 1.271704093E+00 1.216108990E+00 5.559510300E-02 1.265223012E+00 1.214267777E+00 5.095523500E-02 6.481081000E-03 1.841213000E-03
295 1.700000000E+01 1.309147300E+00 1.239709787E+00 6.943751300E-02 1.287808655E+00 1.236545551E+00 5.126310400E-02 2.133864500E-02 3.164236000E-03
300 1.500000000E+01 1.131119953E+00 1.189392833E+00 -5.827288000E-02 1.131061179E+00 1.189068436E+00 -5.800725700E-02 5.877400000E-05 3.243970000E-04
300 1.549996187E+01 1.218272129E+00 1.200745301E+00 1.752682800E-02 1.217781595E+00 1.200071328E+00 1.771026700E-02 4.905340000E-04 6.739730000E-04
300 1.600000000E+01 1.245351213E+00 1.214474957E+00 3.087625600E-02 1.243697771E+00 1.213245172E+00 3.045259900E-02 1.653442000E-03 1.229785000E-03
300 1.649996187E+01 1.273763358E+00 1.218025258E+00 5.573810000E-02 1.267862465E+00 1.216042514E+00 5.181995100E-02 5.900893000E-03 1.982744000E-03
300 1.700000000E+01 1.310169309E+00 1.241556594E+00 6.861271500E-02 1.290790892E+00 1.236258453E+00 5.453243900E-02 1.937841700E-02 5.298141000E-03
305 1.500000000E+01 1.059380905E+00 1.185458060E+00 -1.260771550E-01 1.059438007E+00 1.185144909E+00 -1.257069020E-01 -5.710200000E-05 3.131510000E-04
305 1.549996187E+01 1.213224417E+00 1.202973100E+00 1.025131700E-02 1.212727622E+00 1.202273860E+00 1.045376200E-02 4.967950000E-04 6.992400000E-04
305 1.600000000E+01 1.247395225E+00 1.217396948E+00 2.999827700E-02 1.245752864E+00 1.216017429E+00 2.973543500E-02 1.642361000E-03 1.379519000E-03
305 1.649996187E+01 1.276399763E+00 1.221954491E+00 5.444527200E-02 1.270832287E+00 1.219598920E+00 5.123336700E-02 5.567476000E-03 2.355571000E-03
305 1.700000000E+01 1.312316963E+00 1.244275181E+00 6.804178200E-02 1.294420484E+00 1.238059052E+00 5.636143200E-02 1.789647900E-02 6.216129000E-03
310 1.500000000E+01 1.012629600E+00 1.173260153E+00 -1.606305530E-01 1.012522063E+00 1.172968562E+00 -1.604464990E-01 1.075370000E-04 2.915910000E-04
310 1.549996187E+01 1.200952535E+00 1.204555122E+00 -3.602587000E-03 1.200461055E+00 1.203793761E+00 -3.332706000E-03 4.914800000E-04 7.613610000E-04
310 1.600000000E+01 1.248655050E+00 1.218966812E+00 2.968823800E-02 1.246945436E+00 1.217330386E+00 2.961505000E-02 1.709614000E-03 1.636426000E-03
310 1.649996187E+01 1.279288356E+00 1.223030047E+00 5.625830900E-02 1.273788563E+00 1.220336536E+00 5.345202700E-02 5.499793000E-03 2.693511000E-03
310 1.700000000E+01 1.315112133E+00 1.244247985E+00 7.086414800E-02 1.298016604E+00 1.239605940E+00 5.841066400E-02 1.709552900E-02 4.642045000E-03
315 1.500000000E+01 1.013588531E+00 1.141231034E+00 -1.276425030E-01 1.013468311E+00 1.141017354E+00 -1.275490430E-01 1.202200000E-04 2.136800000E-04
315 1.549996187E+01 1.174979953E+00 1.203650890E+00 -2.867093700E-02 1.174549335E+00 1.202835432E+00 -2.828609700E-02 4.306180000E-04 8.154580000E-04
315 1.600000000E+01 1.248383695E+00 1.221962470E+00 2.642122500E-02 1.246538606E+00 1.220239173E+00 2.629943300E-02 1.845089000E-03 1.723297000E-03
315 1.649996187E+01 1.282270555E+00 1.226623275E+00 5.564728000E-02 1.276567272E+00 1.223392355E+00 5.317491700E-02 5.703283000E-03 3.230920000E-03
315 1.700000000E+01 1.318653134E+00 1.247435599E+00 7.121753500E-02 1.301612390E+00 1.241505265E+00 6.010712500E-02 1.704074400E-02 5.930334000E-03
320 1.500000000E+01 1.016460972E+00 1.070092989E+00 -5.363201700E-02 1.016304427E+00 1.070090125E+00 -5.378569800E-02 1.565450000E-04 2.864000000E-06
320 1.549996187E+01 1.125866339E+00 1.203483562E+00 -7.761722300E-02 1.125627830E+00 1.202551754E+00 -7.692392400E-02 2.385090000E-04 9.318080000E-04
320 1.600000000E+01 1.245383814E+00 1.221348286E+00 2.403552800E-02 1.243361686E+00 1.219357643E+00 2.400404300E-02 2.022128000E-03 1.990643000E-03
320 1.649996187E+01 1.284945408E+00 1.225041502E+00 5.990390600E-02 1.278769389E+00 1.221221487E+00 5.754790200E-02 6.176019000E-03 3.820015000E-03
320 1.700000000E+01 1.322595995E+00 1.243455058E+00 7.914093700E-02 1.304794520E+00 1.236516480E+00 6.827804000E-02 1.780147500E-02 6.938578000E-03
325 1.500000000E+01 1.021923173E+00 1.011739627E+00 1.018354600E-02 1.021692206E+00 1.011541055E+00 1.015115100E-02 2.309670000E-04 1.985720000E-04
325 1.549996187E+01 1.043433118E+00 1.184093722E+00 -1.406606040E-01 1.043600500E+00 1.183205869E+00 -1.396053690E-01 -1.673820000E-04 8.878530000E-04
325 1.600000000E+01 1.237385693E+00 1.223091220E+00 1.429447300E-02 1.235195560E+00 1.220764152E+00 1.443140800E-02 2.190133000E-03 2.327068000E-03
325 1.649996187E+01 1.286638200E+00 1.230113724E+00 5.652447600E-02 1.279735761E+00 1.225409779E+00 5.432598200E-02 6.902439000E-03 4.703945000E-03
325 1.700000000E+01 1.326544539E+00 1.247463099E+00 7.908144000E-02 1.307140491E+00 1.238741426E+00 6.839906500E-02 1.940404800E-02 8.721673000E-03
330 1.500000000E+01 1.030915181E+00 1.013213827E+00 1.770135400E-02 1.030545220E+00 1.012988107E+00 1.755711300E-02 3.699610000E-04 2.257200000E-04
330 1.549996187E+01 1.008903297E+00 1.180964253E+00 -1.720609560E-01 1.008692727E+00 1.179955568E+00 -1.712628410E-01 2.105700000E-04 1.008685000E-03
330 1.600000000E+01 1.221209967E+00 1.221062809E+00 1.471580000E-04 1.218951730E+00 1.218333287E+00 6.184430000E-04 2.258237000E-03 2.729522000E-03
330 1.649996187E+01 1.287079526E+00 1.223117967E+00 6.396155900E-02 1.279226019E+00 1.217752007E+00 6.147401200E-02 7.853507000E-03 5.365960000E-03
330 1.700000000E+01 1.330502518E+00 1.238786116E+00 9.171640200E-02 1.308612901E+00 1.228829903E+00 7.978299800E-02 2.188961700E-02 9.956213000E-03
335 1.500000000E+01 1.044448401E+00 1.016809386E+00 2.763901500E-02 1.043833897E+00 1.016515459E+00 2.731843800E-02 6.145040000E-04 2.939270000E-04
335 1.549996187E+01 1.009580297E+00 1.073700727E+00 -6.412043000E-02 1.009347963E+00 1.073564638E+00 -6.421667500E-02 2.323340000E-04 1.360890000E-04
335 1.600000000E+01 1.191528397E+00 1.214206633E+00 -2.267823600E-02 1.189468327E+00 1.211252451E+00 -2.178412400E-02 2.060070000E-03 2.954182000E-03
335 1.649996187E+01 1.285376404E+00 1.230291907E+00 5.508449700E-02 1.276423052E+00 1.223683749E+00 5.273930300E-02 8.953352000E-03 6.608158000E-03
335 1.700000000E+01 1.333716392E+00 1.244862547E+00 8.885384500E-02 1.308524687E+00 1.232350134E+00 7.617455300E-02 2.519170500E-02 1.251241300E-02
340 1.500000000E+01 1.063332477E+00 1.023270374E+00 4.006210300E-02 1.062307188E+00 1.022848482E+00 3.945870600E-02 1.025289000E-03 4.218920000E-04
340 1.549996187E+01 1.011306501E+00 1.072218988E+00 -6.091248700E-02 1.011018799E+00 1.072073119E+00 -6.105432000E-02 2.877020000E-04 1.458690000E-04
340 1.600000000E+01 1.141505793E+00 1.213715626E+00 -7.220983300E-02 1.140140896E+00 1.210225885E+00 -7.008498900E-02 1.364897000E-03 3.489741000E-03
340 1.649996187E+01 1.280539396E+00 1.218229392E+00 6.231000400E-02 1.270446093E+00 1.210954821E+00 5.949127200E-02 1.009330300E-02 7.274571000E-03
340 1.700000000E+01 1.336037601E+00 1.227419628E+00 1.086179730E-01 1.306764543E+00 1.214195269E+00 9.256927400E-02 2.927305800E-02 1.322435900E-02
