T d154 d184 d214 d244
d 150 180 210 240
290 1.265266607E+00 1.262158606E+00 1.259537543E+00 1.257071314E+00
295 1.265797841E+00 1.263101738E+00 1.260673573E+00 1.258660739E+00
300 1.267280579E+00 1.264705555E+00 1.262517556E+00 1.260813568E+00
305 1.269548772E+00 1.266901030E+00 1.264897992E+00 1.263316703E+00
310 1.272132461E+00 1.269399700E+00 1.267511451E+00 1.265799706E+00
315 1.274766180E+00 1.271858125E+00 1.269666412E+00 1.267456516E+00
320 1.276878946E+00 1.273829783E+00 1.271214265E+00 1.268742584E+00
325 1.277833642E+00 1.274371979E+00 1.271201424E+00 1.268445539E+00
330 1.276810948E+00 1.272616864E+00 1.268814982E+00 1.265355396E+00
335 1.272303815E+00 1.267001596E+00 1.262307988E+00 1.258108905E+00
340 1.261858578E+00 1.254936163E+00 1.249015663E+00 1.242413650E+00
