N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.023769775E+00 1.023727958E+00 1.023667106E+00 1.023578915E+00 1.023451854E+00 1.023270374E+00 1.023014432E+00 1.022660112E+00 1.022182693E+00 1.021564531E+00 1.020809883E+00 1.019967463E+00 1.019154264E+00 1.018565086E+00 1.018446251E+00 1.019029588E+00 1.020460408E+00 1.022772131E+00 1.025933867E+00
1.600000000E+01 1.211115482E+00 1.211337462E+00 1.211658962E+00 1.212121934E+00 1.212783007E+00 1.213715626E+00 1.215009808E+00 1.216765994E+00 1.219080325E+00 1.222019798E+00 1.225591526E+00 1.229718505E+00 1.234236524E+00 1.238922838E+00 1.243549896E+00 1.247942470E+00 1.252011234E+00 1.255750494E+00 1.259210400E+00
1.700000000E+01 1.205267475E+00 1.207603310E+00 1.210805978E+00 1.215099066E+00 1.220608637E+00 1.227419628E+00 1.235377818E+00 1.244149739E+00 1.253265453E+00 1.262244721E+00 1.270718435E+00 1.278482738E+00 1.285479771E+00 1.291745325E+00 1.297362505E+00 1.302561613E+00 1.307259056E+00 1.311647395E+00 1.315654321E+00
1.549996187E+01 1.063428247E+00 1.064171451E+00 1.065250597E+00 1.066809727E+00 1.069045845E+00 1.072218988E+00 1.076652979E+00 1.082713015E+00 1.090739160E+00 1.100913492E+00 1.113068550E+00 1.126518897E+00 1.140089926E+00 1.152485214E+00 1.162812683E+00 1.170892725E+00 1.177079924E+00 1.181876451E+00 1.185688984E+00
1.649996187E+01 1.211024394E+00 1.211673029E+00 1.212600960E+00 1.213913507E+00 1.215740751E+00 1.218229392E+00 1.221520658E+00 1.225710252E+00 1.230797425E+00 1.236643340E+00 1.242972432E+00 1.249433695E+00 1.255699185E+00 1.261545661E+00 1.266879926E+00 1.271712307E+00 1.276111525E+00 1.280168494E+00 1.283937934E+00
1.674996808E+01 1.206584448E+00 1.207844277E+00 1.209617120E+00 1.212066938E+00 1.215370548E+00 1.219682241E+00 1.225080295E+00 1.231505552E+00 1.238726953E+00 1.246369933E+00 1.254011557E+00 1.261297003E+00 1.268012113E+00 1.274086112E+00 1.279548312E+00 1.284479051E+00 1.288977115E+00 1.293267660E+00 1.297216100E+00
1.624993176E+01 1.214341207E+00 1.214688152E+00 1.215188963E+00 1.215906843E+00 1.216924928E+00 1.218347750E+00 1.220295988E+00 1.222891658E+00 1.226228855E+00 1.230332707E+00 1.235121173E+00 1.240394144E+00 1.245870299E+00 1.251263702E+00 1.256360869E+00 1.261058001E+00 1.265349915E+00 1.269292831E+00 1.272968319E+00
1.574996808E+01 1.182827505E+00 1.183122966E+00 1.183550570E+00 1.184165399E+00 1.185041286E+00 1.186272624E+00 1.187971730E+00 1.190256775E+00 1.193225481E+00 1.196914579E+00 1.201257550E+00 1.206069510E+00 1.211085940E+00 1.216043316E+00 1.220746959E+00 1.225086638E+00 1.229020798E+00 1.232552678E+00 1.235727827E+00
1.524993176E+01 1.010139272E+00 1.010132561E+00 1.010122918E+00 1.010109204E+00 1.010090003E+00 1.010063757E+00 1.010029211E+00 1.009986514E+00 1.009939475E+00 1.009899647E+00 1.009892510E+00 1.009964939E+00 1.010190060E+00 1.010663883E+00 1.011489939E+00 1.012757263E+00 1.028657635E+00 1.041641179E+00 1.051074850E+00
