N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.024303154E+00 1.010734072E+00 1.079727229E+00 1.190637495E+00 1.217197583E+00 1.221259708E+00 1.218212915E+00 1.214070287E+00 1.212419814E+00
1.016672606E+01 1.024271853E+00 1.010729859E+00 1.080264024E+00 1.190845857E+00 1.217354609E+00 1.221508419E+00 1.218688431E+00 1.215024046E+00 1.214257712E+00
1.033324570E+01 1.024226217E+00 1.010723796E+00 1.081045274E+00 1.191148456E+00 1.217582762E+00 1.221868811E+00 1.219372278E+00 1.216377124E+00 1.216821033E+00
1.049996187E+01 1.024159897E+00 1.010715155E+00 1.082177837E+00 1.191585533E+00 1.217912694E+00 1.222388043E+00 1.220346992E+00 1.218268355E+00 1.220316282E+00
1.066670514E+01 1.024063959E+00 1.010703016E+00 1.083810195E+00 1.192212344E+00 1.218386669E+00 1.223129934E+00 1.221718435E+00 1.220858356E+00 1.224889711E+00
1.083333839E+01 1.023926120E+00 1.010686344E+00 1.086143317E+00 1.193101970E+00 1.219061182E+00 1.224177447E+00 1.223613849E+00 1.224308310E+00 1.230692372E+00
1.100000000E+01 1.023730043E+00 1.010664253E+00 1.089437620E+00 1.194345999E+00 1.220008485E+00 1.225632432E+00 1.226169946E+00 1.228740277E+00 1.237673348E+00
1.116672606E+01 1.023455162E+00 1.010636688E+00 1.094008049E+00 1.196050036E+00 1.221314756E+00 1.227608275E+00 1.229506708E+00 1.234181249E+00 1.245613875E+00
1.133324570E+01 1.023077965E+00 1.010605924E+00 1.100191616E+00 1.198319009E+00 1.223072744E+00 1.230212071E+00 1.233685511E+00 1.240511804E+00 1.254122918E+00
1.149996187E+01 1.022576335E+00 1.010579451E+00 1.108266760E+00 1.201228982E+00 1.225365211E+00 1.233513677E+00 1.238662343E+00 1.247454657E+00 1.262730844E+00
1.166670514E+01 1.021939483E+00 1.010574872E+00 1.118310022E+00 1.204788122E+00 1.228240047E+00 1.237507200E+00 1.244260800E+00 1.254629126E+00 1.271018357E+00
1.183333839E+01 1.021185475E+00 1.010626804E+00 1.130015853E+00 1.208903141E+00 1.231682942E+00 1.242081930E+00 1.250194022E+00 1.261655743E+00 1.278708808E+00
1.200000000E+01 1.020385166E+00 1.010794235E+00 1.142585845E+00 1.213380242E+00 1.235600094E+00 1.247026250E+00 1.256138300E+00 1.268255196E+00 1.285684940E+00
1.216672606E+01 1.019684141E+00 1.011163637E+00 1.154858368E+00 1.217975415E+00 1.239824324E+00 1.252076592E+00 1.261824342E+00 1.274289830E+00 1.291948974E+00
1.233324570E+01 1.019303063E+00 1.011841548E+00 1.165717222E+00 1.222469352E+00 1.244149674E+00 1.256991820E+00 1.267095215E+00 1.279744013E+00 1.297569768E+00
1.249996187E+01 1.019498129E+00 1.014435980E+00 1.174560452E+00 1.226714278E+00 1.248383621E+00 1.261614021E+00 1.271909639E+00 1.284676380E+00 1.302644825E+00
1.266670514E+01 1.020487088E+00 1.036152369E+00 1.181421484E+00 1.230633897E+00 1.252393964E+00 1.265886210E+00 1.276307035E+00 1.289178030E+00 1.307447494E+00
1.283333839E+01 1.022386166E+00 1.051724231E+00 1.186711343E+00 1.234207744E+00 1.256128891E+00 1.269831123E+00 1.280366401E+00 1.293364837E+00 1.311774089E+00
1.300000000E+01 1.025206159E+00 1.062755049E+00 1.190872746E+00 1.237452082E+00 1.259605761E+00 1.273515135E+00 1.284178207E+00 1.297363228E+00 1.315825537E+00
