T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.203094230E+00 1.205367782E+00 1.207191138E+00 1.208702816E+00 1.210038364E+00 1.211330963E+00 1.212710389E+00 1.214322450E+00 1.216247967E+00 1.218575684E+00 1.221377519E+00 1.224687946E+00 1.228475953E+00 1.232726578E+00 1.237371448E+00 1.242387497E+00 1.247709408E+00 1.253341125E+00 1.259236813E+00
295 1.205443874E+00 1.207933191E+00 1.209883306E+00 1.211461116E+00 1.212818132E+00 1.214094812E+00 1.215422090E+00 1.216920527E+00 1.218696356E+00 1.220846647E+00 1.223401283E+00 1.226402627E+00 1.229829157E+00 1.233661526E+00 1.237869901E+00 1.242425654E+00 1.247305047E+00 1.252497006E+00 1.257984012E+00
300 1.207449239E+00 1.210276535E+00 1.212446390E+00 1.214163146E+00 1.215602662E+00 1.216920036E+00 1.218253804E+00 1.219726665E+00 1.221442452E+00 1.223480020E+00 1.225887537E+00 1.228681363E+00 1.231851773E+00 1.235374071E+00 1.239221732E+00 1.243376770E+00 1.247820759E+00 1.252570200E+00 1.257626006E+00
305 1.208490799E+00 1.211762937E+00 1.214234771E+00 1.216157731E+00 1.217741143E+00 1.219162682E+00 1.220575038E+00 1.222108091E+00 1.223866014E+00 1.225921057E+00 1.228308474E+00 1.231028655E+00 1.234058253E+00 1.237366352E+00 1.240929126E+00 1.244738168E+00 1.248800468E+00 1.253131266E+00 1.257744616E+00
310 1.209208244E+00 1.213080668E+00 1.215975149E+00 1.218194898E+00 1.219988968E+00 1.221564218E+00 1.223094258E+00 1.224723194E+00 1.226563261E+00 1.228687808E+00 1.231125416E+00 1.233863466E+00 1.236862097E+00 1.240073563E+00 1.243468631E+00 1.247045001E+00 1.250808913E+00 1.254796437E+00 1.259030549E+00
315 1.208877353E+00 1.213474890E+00 1.216891279E+00 1.219485093E+00 1.221550903E+00 1.223330937E+00 1.225025741E+00 1.226799527E+00 1.228778197E+00 1.231041284E+00 1.233614169E+00 1.236470429E+00 1.239546009E+00 1.242784468E+00 1.246131420E+00 1.249584514E+00 1.253156150E+00 1.256881381E+00 1.260799944E+00
320 1.207069789E+00 1.212482162E+00 1.216500012E+00 1.219538033E+00 1.221940846E+00 1.223992161E+00 1.225925514E+00 1.227930610E+00 1.230151002E+00 1.232674076E+00 1.235520614E+00 1.238646150E+00 1.241962963E+00 1.245368211E+00 1.248812997E+00 1.252266247E+00 1.255745684E+00 1.259293977E+00 1.262962316E+00
325 1.204545339E+00 1.210886080E+00 1.215600599E+00 1.219154295E+00 1.221942204E+00 1.224292042E+00 1.226474338E+00 1.228709347E+00 1.231165276E+00 1.233946711E+00 1.237080548E+00 1.240513751E+00 1.244135105E+00 1.247818686E+00 1.251468367E+00 1.255042080E+00 1.258550112E+00 1.262037234E+00 1.265562493E+00
330 1.201014530E+00 1.208351481E+00 1.213830582E+00 1.217959064E+00 1.221180365E+00 1.223868100E+00 1.226332878E+00 1.228829580E+00 1.231555620E+00 1.234638081E+00 1.238115728E+00 1.241931501E+00 1.245952213E+00 1.250016877E+00 1.253992649E+00 1.257809918E+00 1.261465299E+00 1.265001815E+00 1.268484122E+00
335 1.195595875E+00 1.203872462E+00 1.210099353E+00 1.214809386E+00 1.218487156E+00 1.221549780E+00 1.224348919E+00 1.227176028E+00 1.230259565E+00 1.233749881E+00 1.237696559E+00 1.242035574E+00 1.246606853E+00 1.251208135E+00 1.255663059E+00 1.259868842E+00 1.263804711E+00 1.267510122E+00 1.271054602E+00
340 1.189810886E+00 1.199025559E+00 1.206017900E+00 1.211328152E+00 1.215471861E+00 1.218904990E+00 1.222018015E+00 1.225138853E+00 1.228529511E+00 1.232369625E+00 1.236730099E+00 1.241553560E+00 1.246665445E+00 1.251827933E+00 1.256817921E+00 1.261489916E+00 1.265795484E+00 1.269763068E+00 1.273462703E+00
