N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.199604567E+00 1.201552392E+00 1.203635749E+00 1.205461157E+00 1.207087491E+00 1.207569790E+00 1.207537524E+00 1.206100936E+00 1.201953903E+00 1.194086157E+00 1.177724684E+00
1.016672606E+01 1.201258997E+00 1.203194255E+00 1.205369008E+00 1.207386974E+00 1.209219269E+00 1.210001306E+00 1.210357023E+00 1.209357237E+00 1.205639299E+00 1.198125416E+00 1.181816310E+00
1.033324570E+01 1.202546363E+00 1.204459347E+00 1.206668350E+00 1.208762855E+00 1.210676155E+00 1.211770078E+00 1.212397457E+00 1.211710600E+00 1.208311713E+00 1.201082171E+00 1.184876828E+00
1.049996187E+01 1.203557264E+00 1.205429086E+00 1.207685801E+00 1.209880233E+00 1.211826015E+00 1.213074125E+00 1.213893003E+00 1.213432952E+00 1.210278474E+00 1.203291095E+00 1.187248506E+00
1.066670514E+01 1.204387753E+00 1.206221803E+00 1.208494800E+00 1.210729679E+00 1.212750758E+00 1.214070029E+00 1.215027245E+00 1.214737623E+00 1.211783276E+00 1.205023604E+00 1.189220476E+00
1.083333839E+01 1.205117737E+00 1.206913294E+00 1.209195832E+00 1.211468365E+00 1.213548561E+00 1.214792547E+00 1.215946013E+00 1.215793456E+00 1.213020600E+00 1.206500856E+00 1.191039597E+00
1.100000000E+01 1.205838431E+00 1.207587883E+00 1.209856516E+00 1.212142988E+00 1.214258921E+00 1.215571941E+00 1.216769172E+00 1.216738258E+00 1.214149973E+00 1.207908221E+00 1.192923211E+00
1.116672606E+01 1.206636904E+00 1.208325154E+00 1.210554118E+00 1.212834145E+00 1.214964536E+00 1.216346017E+00 1.217600291E+00 1.217689910E+00 1.215307854E+00 1.209406066E+00 1.195066098E+00
1.133324570E+01 1.207605937E+00 1.209206904E+00 1.211367720E+00 1.213621309E+00 1.215775245E+00 1.217205626E+00 1.218533477E+00 1.218753543E+00 1.216614178E+00 1.211133474E+00 1.197635726E+00
1.149996187E+01 1.208841240E+00 1.210320226E+00 1.212379357E+00 1.214584354E+00 1.216747761E+00 1.218242694E+00 1.219655478E+00 1.220023414E+00 1.218172009E+00 1.213202101E+00 1.200751585E+00
1.166670514E+01 1.210446277E+00 1.211756585E+00 1.213672146E+00 1.215820226E+00 1.217980161E+00 1.219539720E+00 1.221042276E+00 1.221578269E+00 1.220059533E+00 1.215680825E+00 1.204451866E+00
1.183333839E+01 1.212519160E+00 1.213600099E+00 1.215357028E+00 1.217389155E+00 1.219522402E+00 1.221139304E+00 1.222750252E+00 1.223470793E+00 1.222317151E+00 1.218578095E+00 1.208664037E+00
1.200000000E+01 1.215158035E+00 1.215943547E+00 1.217446209E+00 1.219361614E+00 1.221406636E+00 1.223097968E+00 1.224804674E+00 1.225715646E+00 1.224936070E+00 1.221834807E+00 1.213208351E+00
1.216672606E+01 1.218373884E+00 1.218791079E+00 1.220020172E+00 1.221763982E+00 1.223706932E+00 1.225406478E+00 1.227192692E+00 1.228283130E+00 1.227857228E+00 1.225338563E+00 1.217850441E+00
1.233324570E+01 1.222182163E+00 1.222192303E+00 1.223092469E+00 1.224552671E+00 1.226376943E+00 1.228036516E+00 1.229867700E+00 1.231105827E+00 1.230984569E+00 1.228953914E+00 1.222377310E+00
1.249996187E+01 1.226534162E+00 1.226087133E+00 1.226589784E+00 1.227775472E+00 1.229386820E+00 1.230943081E+00 1.232766220E+00 1.234099170E+00 1.234209851E+00 1.232553542E+00 1.226645511E+00
1.266670514E+01 1.231350782E+00 1.230434839E+00 1.230530974E+00 1.231361218E+00 1.232700413E+00 1.234082180E+00 1.235830515E+00 1.237188069E+00 1.237441013E+00 1.236040144E+00 1.230581608E+00
1.283333839E+01 1.236557048E+00 1.235162773E+00 1.234837413E+00 1.235274433E+00 1.236288369E+00 1.237425325E+00 1.239025995E+00 1.240327779E+00 1.240623938E+00 1.239359886E+00 1.234167178E+00
1.300000000E+01 1.242056089E+00 1.240234466E+00 1.239470264E+00 1.239489797E+00 1.240135672E+00 1.240965220E+00 1.242346978E+00 1.243510606E+00 1.243749445E+00 1.242508043E+00 1.237419964E+00
