N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.198968477E+00 1.196580976E+00 1.194486250E+00 1.192668675E+00
1.600000000E+01 1.225998749E+00 1.224745828E+00 1.223963669E+00 1.223033956E+00
1.700000000E+01 1.261940686E+00 1.261579819E+00 1.261579450E+00 1.261671472E+00
1.549996187E+01 1.210369365E+00 1.208368833E+00 1.206765455E+00 1.205358270E+00
1.649996187E+01 1.233744649E+00 1.233267620E+00 1.233194862E+00 1.233144101E+00
1.674996808E+01 1.244110678E+00 1.243740672E+00 1.243773924E+00 1.243812957E+00
1.624993176E+01 1.229869946E+00 1.229105897E+00 1.228681363E+00 1.228469468E+00
1.574996808E+01 1.218388102E+00 1.216697173E+00 1.215357028E+00 1.214203838E+00
1.524993176E+01 1.205520321E+00 1.203225227E+00 1.201385070E+00 1.199885492E+00
