N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.696421200E-02 2.540749100E-02 2.442291400E-02 2.378647200E-02
1.016672606E+01 2.141598200E-02 1.985476600E-02 1.882499200E-02 1.812575600E-02
1.033324570E+01 1.685445100E-02 1.538689000E-02 1.439958500E-02 1.371381100E-02
1.049996187E+01 1.307147100E-02 1.177049400E-02 1.088849300E-02 1.026980900E-02
1.066670514E+01 9.958148000E-03 8.865452000E-03 8.123820000E-03 7.601881000E-03
1.083333839E+01 7.449831000E-03 6.575872000E-03 5.984006000E-03 5.567477000E-03
1.100000000E+01 5.485680000E-03 4.816100000E-03 4.364350000E-03 4.046998000E-03
1.116672606E+01 3.992438000E-03 3.498119000E-03 3.166157000E-03 2.933724000E-03
1.133324570E+01 2.887021000E-03 2.533636000E-03 2.297711000E-03 2.133398000E-03
1.149996187E+01 2.086359000E-03 1.841026000E-03 1.678539000E-03 1.566390000E-03
1.166670514E+01 1.515922000E-03 1.350512000E-03 1.242233000E-03 1.168552000E-03
1.183333839E+01 1.114058000E-03 1.006085000E-03 9.365770000E-04 8.902480000E-04
1.200000000E+01 8.325780000E-04 7.647580000E-04 7.220490000E-04 6.943460000E-04
1.216672606E+01 6.352650000E-04 5.946180000E-04 5.696610000E-04 5.539630000E-04
1.233324570E+01 4.956660000E-04 4.726400000E-04 4.588080000E-04 4.503790000E-04
1.249996187E+01 3.949520000E-04 3.827370000E-04 3.754620000E-04 3.711470000E-04
1.266670514E+01 3.201100000E-04 3.141310000E-04 3.104790000E-04 3.083660000E-04
1.283333839E+01 2.625330000E-04 2.599070000E-04 2.581560000E-04 2.571530000E-04
1.300000000E+01 2.167270000E-04 2.157910000E-04 2.149730000E-04 2.144980000E-04
