N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.900596900E-02 4.980085600E-02 5.045068100E-02 5.114228600E-02
1.016672606E+01 3.565330000E-02 3.615790500E-02 3.659748100E-02 3.709432100E-02
1.033324570E+01 2.559896900E-02 2.587280200E-02 2.613476400E-02 2.645952500E-02
1.049996187E+01 1.818838900E-02 1.830147500E-02 1.843319100E-02 1.862563400E-02
1.066670514E+01 1.281014100E-02 1.282456700E-02 1.287112000E-02 1.297137800E-02
1.083333839E+01 8.953779000E-03 8.915771000E-03 8.912383000E-03 8.953346000E-03
1.100000000E+01 6.217058000E-03 6.156725000E-03 6.127494000E-03 6.133231000E-03
1.116672606E+01 4.292855000E-03 4.227568000E-03 4.187680000E-03 4.174520000E-03
1.133324570E+01 2.951315000E-03 2.890003000E-03 2.848455000E-03 2.827110000E-03
1.149996187E+01 2.023178000E-03 1.969952000E-03 1.931776000E-03 1.908959000E-03
1.166670514E+01 1.385767000E-03 1.342094000E-03 1.309905000E-03 1.289501000E-03
1.183333839E+01 9.512020000E-04 9.172150000E-04 8.919920000E-04 8.758610000E-04
1.200000000E+01 6.572350000E-04 6.321880000E-04 6.138160000E-04 6.023520000E-04
1.216672606E+01 4.598810000E-04 4.425670000E-04 4.301280000E-04 4.228290000E-04
1.233324570E+01 3.282810000E-04 3.171360000E-04 3.093660000E-04 3.052210000E-04
1.249996187E+01 2.408250000E-04 2.342160000E-04 2.297020000E-04 2.276550000E-04
1.266670514E+01 1.824490000E-04 1.788770000E-04 1.764260000E-04 1.756040000E-04
1.283333839E+01 1.429110000E-04 1.411750000E-04 1.399020000E-04 1.396930000E-04
1.300000000E+01 1.153560000E-04 1.146150000E-04 1.139570000E-04 1.140240000E-04
