N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 3.184014500E-02 2.875956100E-02 2.643716200E-02 2.467655500E-02
1.016672606E+01 2.674600300E-02 2.389901500E-02 2.176094000E-02 2.014068900E-02
1.033324570E+01 2.194942000E-02 1.942405800E-02 1.754152600E-02 1.612053200E-02
1.049996187E+01 1.753740900E-02 1.539190600E-02 1.380804300E-02 1.262009700E-02
1.066670514E+01 1.363694200E-02 1.189197200E-02 1.061796400E-02 9.670010000E-03
1.083333839E+01 1.034477500E-02 8.984054000E-03 8.002124000E-03 7.278143000E-03
1.100000000E+01 7.689928000E-03 6.669362000E-03 5.941766000E-03 5.410784000E-03
1.116672606E+01 5.633755000E-03 4.894804000E-03 4.374727000E-03 3.999665000E-03
1.133324570E+01 4.093049000E-03 3.574939000E-03 3.215531000E-03 2.960028000E-03
1.149996187E+01 2.967473000E-03 2.615174000E-03 2.374949000E-03 2.207218000E-03
1.166670514E+01 2.159815000E-03 1.927644000E-03 1.772642000E-03 1.666838000E-03
1.183333839E+01 1.586657000E-03 1.438785000E-03 1.342599000E-03 1.278747000E-03
1.200000000E+01 1.181630000E-03 1.091027000E-03 1.033892000E-03 9.971850000E-04
1.216672606E+01 8.945270000E-04 8.414090000E-04 8.090610000E-04 7.889970000E-04
1.233324570E+01 6.887620000E-04 6.591090000E-04 6.416830000E-04 6.312590000E-04
1.249996187E+01 5.385090000E-04 5.227930000E-04 5.138630000E-04 5.087130000E-04
1.266670514E+01 4.261050000E-04 4.182150000E-04 4.138710000E-04 4.114560000E-04
1.283333839E+01 3.398490000E-04 3.361190000E-04 3.341200000E-04 3.330470000E-04
1.300000000E+01 2.721560000E-04 2.705150000E-04 2.696460000E-04 2.691800000E-04
